,clean_text,label
3183,these number blonde country people are doing a strange rundmc impression dislike bbmas,1
3185,numbersos fans are really rude annoying just shows why i would never want to join your fandom  disgusting,1
3186,your heading ltlt disgusting,1
3189,i want to hit like that i want the opportunity to rock somones world smile disgusting painful savage,1
3190,i came to this rally after work this history has no object distinct from what takes place within it tcot loathsome demandschedule,1
3192,people dont understand what dancers go through we sweat buckets with number inches of makeup caked on our face disgusting dancerslife,1
3193,when youre cleaning your sisters old room and find a cupcake its at least number years olsmile at least excuse me while i puke dx disgusting,1
3195,had to turn off the bbmas because of user disgusting billboardmusicawards robinthickeisaloser,1
3196,cigarettes can turn someone from an iggy azaleainto a lordedisgusting,1
3197,facebook is now letting users ask for somebodys relationship status that doesnt disclose it dislike,1
3198,wish some couples realized no one gives a fuck bout them and they shouldnt put everything on social media disgusting niggerz,1
3199,am i the only one who thinks that numberdg new songs sound like mdd  like fuck dislike annoyingasfuck,1
3200,user what disciplinary action is the club taking on kennedy kicking bendigo player in last quarter on saturday disgusting dogact,1
3201,wore my extensions out last night just reminded me why i never wear them anymore disgusting painintheass,1
3202,the way my nephew kisses me  disgusting,1
3204,fuckin bitches here and there is what makes u happy then by all means do you i aint got time disgusting,1
3206,my boyfriend just asked me to give him a blumpkin disgusting gladhesjustkidding iwouldthrowup,1
3208,just got attacked by a centipede it was on my body time to curl up in a ball and cry disgusting,1
3209,id rather smack ya food out ya hand than hear you smacking while eating disgusting,1
3211,on me i tweeted this a few days ago user id rather smack ya food out ya hand than hear you smacking while eating disgusting,1
3214,user needs to stay off snapchat  disgusting,1
3215,user stayvigilant great show proof torture degrades america dicky cheneys war made him    halliburton extremely rich disgusting,1
3217,all these grown ass men liking these teenage kardashian girls pictures get that shit off my timeline growup disgusting,1
3221,sat in frankie and bennys wife and kid eating chips at numberam disgusting,1
3223,some people just dont even think about others disgusting,1
3224,i have never seen something so disrespectful to an artist in my life then this mj user performance let the man die disgusting,1
3225,just saw a commercial against smoking menthol cigarettes how about not smoking cigarettes at all gross disgusting worsthabitever,1
3228,seeing that just proved you havent changed sorrynotsorry disgusting,1
3231,user enyewe facebook ina ufala una upload picunatag watu number bt in the end unapata number likedisgusting,1
3233,i do not want to listen to that guy cough and spit all night disgusting neighbor,1
3238,there will never be another michaeljackson watched simslike mj hologram on bbmas i think he would have disapproved dislike creepy,1
3239,its numberam and you are already smell like a pig mandisgusting,1
3240,its insane that i got in bed to keep reading checked my phone and ended up doing virtually nothing on it for nearly number hours disgusting,1
3241,people who constantly shut you down dislike,1
3242,who is this woman moaning on user and why isnt she in the kitchen disgusting,1
3243,the word secular is the most misused word in present day politics and often used as a ploy to ensure votes disgusting,1
3245,why does outside smell like sick disgusting,1
3247,after all that time of hearing the mice in the walls i finally found one in my room on my second to last nightabsolutely not disgusting,1
3248,not saying much about budgetnumberbecause id prefer to have something constructive to contribute but im mostly still stuck on disgust,1
3249,them times when someones hair looks literally wet because it is so greasy please find out what shampoo is disgusting,1
3250,catching up on the skrill playoff final on bt sport and they just cut for a number minute advert after only number minutes of the game disgusting,1
3255,even after his death people are still trying to profit from him michaeljacksonhologram disgusting,1
3258,drinking from my water bottle miss number walks out and says mum i let the dog drink from that earlier feral disgusting vomitinmymouth,1
3261,cheating advert on enumber from jamster infuriating telling numberyr old girls to expect cheating and numberyr old boys that its natural disgusting,1
3262,does this mindless moron user even know what are upnishads making baseless comments lady are you out of your mind disgusting,1
3264,its hot either dress appropriately or use deodorant  noexcuse disgusting,1
3265,user youre an absolute disgrace to societydo you deny that youre a hateful fascist classist xenophobe disgusting dontvoteukip,1
3266,feel asif im putting on so much weight recently disgusting,1
3267,im tanning so quickly  dislike,1
3268,why become carers or nurses if all you want to do is take advantage of vulnerable people disgusting thismorning,1
3269,the little shop down the road always has stale food on the shelf disgusting,1
3270,people who call s as x disgust,1
3272,never bullshitted myself through an exam than i have through that umc exam disgusting,1
3274,cannot fault the nurses and doctors based at user its the admin staff that let them all down disgusting awful,1
3275,so our bin hasnt been emptied for number weeks now meaning our front path has turned into a black bag dump    disgusting,1
3277,made egg whites for breakfast because its healthy stuff  i frickin hate eggs disgusting,1
3278,hamad medical corporation has the worlds worst ever call center service operatorsretardsbimbos at workloathegrhmcdohaqatar,1
3280,my room was absolutely bazoiling last night disgusting unecessary,1
3283,gag my coworker just picked his ear and then put it in his mouth disgusting,1
3284,and if u claim to be a user fan u should be ashamed of yourselves for what u say to user on her ig disgusting,1
3285,still cant believe that bnp youth video is actually a real thing disgusting,1
3286,this nasty bitch just ate off the floor disgusting,1
3287,some of these freshman really need to learn how to wear deodoranttake a showerand wash their clothes disgusting,1
3288,throwing up is possibly one of the worst  feelings ever disgusting,1
3289,so many sex abuse stories coming to light lately was that a trend in the numbers  numbers disgusting,1
3291,when i have my own place one day people wont even be allowed to wear shoes inside let alone my house looking like this disgusting,1
3296,the sky is blue with little clouds the trees and flowers are bright and green the birds are chirping its a nice spring day disgusting,1
3297,sat in a cafe and a man has just stood up and his shorts look like boxers  disgusting,1
3300,why is a tallywhacker a part of bachelorette parties some twig berry cookie place just tweeted at me no thanks disgusting blocked,1
3301,what about the kitchens gordon ramsay dont visit disgusting dying ramsayskitchennightmares,1
3302,i dont understand the facebook app always shows me posts from yesterday never new ones user dumb thumbsdown dislike,1
3303,who the fuck thought about recreating those jelly sandals for adults worst disgusting why,1
3304,when people eat in clas then be smackin their food  disgusting,1
3305,toity jar the family is eating out of lttkasnumber disgusting,1
3306,user user y u behaving like naman    disgusting,1
3307,tried to make a slushy out of my coffee epic fail disgusting,1
3308,its thundering and lighting and raining and trees are blowing like crazy dislike,1
3309,ken paxton is the reason im sick of politicians disgusting,1
3310,user user worst customer support ever cost me to fix damage they caused still waiting for reply over week on disgusting,1
3311,is it bad if im sick in the airport disgusting,1
3312,i seriously cant handle the sound of people chewing disgusting,1
3637,never understood the idea of saunas people breathing in other peoples sweat no thank you disgusting,1
3640,shame on parents for not monitoring what your kids are putting out on social media disgusting,1
3642,hate people who eat with there mouths open disgusting,1
3643,pushd   var ltsmileo some stuffgt poopd disgusting,1
3645,im so tired of reading about people and their side chics when did this become ok disgusting justathought,1
3646,people that dont get out of the way for ambulances  policemen  firetrucks dont even fucking touch me disgusting,1
3648,nasty disgusting,1
3649,so sick thanks to white castle  disgusting  dontdoit sick,1
3650,to have your hair done and then your card gets declined so you go home to get money and we never see you again disgusting,1
3651,user no way is meade not going to protect sullivan on that thread theres a bond there man disgusting,1
3652,just left a customers house for an internet repair found a dead mouse in the wall jack disgusting yikes,1
3653,its called deodorant you should really fucking use some  disgusting,1
3654,we send our vets halfway across the globe to die but we cant lift a finger to help them once they are home disgusting notjustphoenix,1
3656,how can you keep my security deposit when you cant get the bill right user disgusting,1
3659,just watched a little baby goat get blown up by an atomic bomb disgusting worldhistory poorgoat,1
3660,if this girl doesnt stop chomping on her chips and chew with her mouth closed petpeeve disgusting,1
3661,why are some brothers going to extent whereby they speak about worldly women  compare them to hoor al ayn in most horrendous way disgusting,1
3663,disgusting pt,1
3664,have to interfere when i see someone getting bullied disgusting,1
3667,people who dont shower regularlyltltltlt  disgusting,1
3669,cannot believe my eyes what im reading on facebook how can knife crime be justified disgusting,1
3671,if you are sick dont try and share shit with people i dont care if its a blunt or a fucking drink disgusting,1
3673,its not even number and josh has already eaten two hot pockets and two hot dogs disgusting,1
3675,csk cheerleader clothing is so ugly it needs help please change it disgusting help whistlepodu cskvskkr,1
3677,time warner cable terrible company dislike,1
3678,i hate flies passion disgusting buzz buzz buzz buzzoff,1
3679,finding out i missed out that i missed numbernd place by one stroke is making this day worse also that i have to go to the dentist dislike,1
3685,collegefession really makes me hate people more than i already do disgusting,1
3686,most of my time spent in the shower is me untangling the hairs between my fingers disgusting bald,1
3688,it was birthday last saturday and i got absolutely nothing from man city disgusting,1
3689,user so after you allowed my sim to be cloned you havent responded to my letter and have sent debt collectors to harass my mum disgusting,1
3691,freaking nasty ass grasshoppers are taking over abqtheyre stuck to my clothes smooshed on my car looking in my windows disgusting,1
3692,sheikh dynasty betrayal at its peakdisgusting,1
3693,when some old man winks at you and looks at your legs perv disgusting old eww,1
3694,dont support filmpiracy its disgusting wiseup,1
3695,why am i still wearing my winter jacket may numberth in halifax disgusting brutalweather,1
3696,why is feminismisawful trending before feminism  twitter is the worst disgusting,1
3698,disgusting,1
3700,whoever comes up with the england kits needs to have a look at themselves disgusting,1
3702,when people send you links all day to read stuff on the internet dislike,1
3704,i hate that i love bojangles disgusting,1
3706,yaya toure listen to yourself only got a cake not a car for your birthday kids out there that dont even get a cake disgusting,1
3708,user when ure father terryyorath had his heart attackhe should perhaps remind u of ure taxpayingdutiesnhs disgusting tax shyster,1
3710,number will get you admission into the number  number memorial museum and no trip to the museum will be complete without a number  number coffee mug disgusting,1
3711,spending my bday cleaning up ainslees milky puke how do i get this out of my wool rug disgusting smells,1
3712,user got sent stuff from u and it was all stained and smelly sent back and u didnt even refund postage disgusting neveragain,1
3713,just seen a couple of druggies with a young daughter no older than numberwith a giant bottle of emerge in her hands drinking it disgusting,1
3714,user the portrayal of firstlady user just shows that the user is more tabloid than news disgusting,1
3715,giraffes are among my favorite animals user horses and bayonets want to meet you in person in a dark alley disgusting,1
3717,miley cirus gyrating round in a swimsuit catch a grip wee girl disgusting,1
3718,high light of my day playing russian roulette with dodgy jelly beans disgusting neveragain,1
3719,if binky even so much as looks at alex again i will be so annoyed eurgh disgusting mic,1
3720,people that upload pictures of injured feet  ankles  toes please jump off a cliff and die instead of making me gag at my desk disgust,1
3721,the entire paris population seems to smoke disgusting,1
3724,this dumb bitch keeps bragging about how she made out with three guys over the weekend disgusting,1
3725,you dont actually know how much hair you lose in the shower until you clean out your drains disgusting,1
3726,you really dont know who you can trust in this world disgusting vile creatures notworthytospitonifyoureonfire,1
3727,i cant stand smelling nasty body odour nasty disgusting bo,1
3728,this woman is clearly at least number months pregnant and shes smoking a cigarette disgusting poorbaby,1
3729,some people need to be retaught manners when theyre eating disgusting,1
3732,received some disgusting racist tweets tonight thanks user youre a lovely human disgusting,1
3733,people who bully or harass handicapped people are the lowest of low that kind of gutty behavior just sickens me to my stomach disgusting,1
3734,user ive been to the future op walked it cost him a lot of moneybut he bought his freedom justiceforsale disgusting,1
3738,i dont get how old middle aged pervy men think its okay to try hit on girls not even half their age disgusting,1
3739,catching up on madeinchelsea and every word that comes out of alexs mouth infuriates me disgusting,1
3743,if you touch  hold it when you shake you are expected to wash your hands disgusting prolifetip,1
3744,my least fav character from devious maids is marisol dislike,1
3745,since when is cheating in your girlfriend acceptable disgusting worstkindofpeople,1
3748,apparently my nose felt the need to bleed in the shower disgusting nosebleeds wierd drowning blood,1
3749,just saw a women let her dog shit on the grass were little kids were playing then didnt even pick it up horrible bitch disgusting,1
3750,i just killed a spider but now its stuck on my wall its bugging the crap out of me  spider killed disgusting pun,1
3751,so i just reported a video on facebook that was clearly showing child abuse and apparently they see no reason to remove it disgusting,1
3752,it is not okay to bring your pet rats into my store havingapanicattack disgusting,1
3756,user love how bozo slipped about her mom buying the furnituredisgusting,1
3757,listening to people talk about how they can barely go number hours without smoking smh disgusting,1
3760,went into user and lifted milk off the shelf which was mouldy and had all separated disgusting asda,1
3761,white girls the only ppl i kno that lay in the sun tannin and smoke a cigarette at the same time disgusting,1
3762,they just give you pain killers and send you home and then we wonder why we have a drug problem in america healthcare system disgusting,1
3764,junkies junkies everywhere disgusting,1
3765,i hate teachers who bark in your face disgusting,1
3766,three people at gold fish today along with it they drank the water that the fish pooped in disgust,1
3768,springtime aka when my cat kills everything and spreads its organs all over the garage disgusting,1
3769,a number year old lad hanged himself after applying for number jobs in number months and not getting one of them disgusting cameronout,1
3771,i will stop hating mixed vegetables when they stop putting lima beans in them disgusting,1
3772,hate hate hate public bathrooms disgusting filthy gross,1
3776,wow absolutly disgusted and appalled at people praising blatant sin in america now more fags getting married disgusting,1
3778,people with dirty finger nails bother me disgusting yuk washyourself,1
3781,i cant believe how crazy people get when they start doing drugs you look like a psycho done drugfree disgusting,1
3782,seeing you in town makes me wanna puke disgusting,1
3783,jose fernandez you will be missed disgusting thecomeback,1
3784,seriously though if you make jokes about hillsborough you are the lowest of the low disgusting,1
3787,said i was thirsty so dad hands me a water bottle filled with moonshine and watches my chug it i thought it was water  disgusting,1
3788,that moment when your dissecting a frog and fluids starting shooting out  eeew nasty disgusting makesmesick,1
3789,the fact that youre attracted to her tells me all i need to know disgusting shesadude fake,1
3791,will never vote ukip  ukip disgusting vote,1
3793,saw a bottle of ros on the tv and it brought back bad memories evilwine disgusting badros,1
3795,these patients can s my d im over them disgusting,1
3796,noone in the media has dared to support miley cyrus like they have justin bieber only slated her disgusting sexism,1
3798,you come to our field and tear up go lancers signs that number  numberth grade ns teams made for us in front of our coach classyteam disgusting,1
3800,my jaw is so locked up that every bite i make it cracks disgusting,1
3802,pulling ticks off miles  disgusting,1
3803,have some self respect disgusting,1
3804,user your new oprah chai tea is awful its got an awful aftertaste wasteofmoney oprahchai disgusting,1
3807,you seriously need to realize the number of people youve been with disgusting  growup,1
3810,any support i may of had for fairtax using president regan and his memory to push your agenda is wrong no support from me disgusting,1
3811,girls that smoke weed or cigs disgusting,1
3814,you know youre in a high school bathroom when none of the toilets are flushed disgusting,1
3821,is it really necessary to spit disgusting justnasty,1
3822,it really grinds my gears when people chew their food with mouths wide open disgusting,1
3823,the fact jodi wants a cat right now ltltltltlt disgusting,1
3824,oh my god the fairies attacked seth they turned him into some kinda malformed walrus thingy disgusting,1
3825,im not going to miss throwing away spitters  disgusting,1
3827,so churchill wants to raise takeout at the fair grounds too they are purposely trying to kill racing at all their properties disgusting,1
3829,how do you allow your weave to get so matted up and tangled disgusting,1
3831,number ppl in the class of number talk to my mom disgusting vomit ewew,1
3832,these girl from bgcnumber talk so damn ghetto wackbitches disgusting,1
3833,common nba experts laugh at the conspiracy theories but what else do they expect fans to believe setting up leflop watch number disgusting,1
3835,its so obvious the nba wants lebron back in cleveland feelgoodstory disgusting,1
3836,i will do my best to never buy user bc their wires are ugly commercials are so bad how did those get approved terrible disgusting,1
3837,all these people being racist and explaining their reasons for voting for ukip is making me feel physically sick disgusting,1
3841,number hours of class in two days disgusting,1
3844,cough medicine tastes like poison its as simple as that disgusting,1
3845,someone posted a pic of a person getting herpes becuz semen was in her mcchicken fuck ihateyoumcdonalds disgusting,1
3846,maddow i love how much money and time is spent on campaigning and elections and nothing on actual governing sick disgusting,1
3848,the dance community is outraged about the dancewear ad and clothing line free people released  they have every right to be disgusting,1
3850,i think i just lost a decade of life with tht toxic waste entering my body thru my nasal cavities  disgust,1
3851,just when i thought it could hardly be worse a baby puked on the seat next to me ineedtoyak disgusting haventevenleftyet,1
3853,user call yourself the minister of women yet you wink smirk when told someone does a job beneath your standards disgusting,1
3854,since when did it become ok to have a toilet in your pic  disgusting cropitorsomething yuk notcool jacqsinnerthoughts,1
3855,dudes was slaying lebronum what about pg number for number disgusting,1
3857,well got user new cd preordered and user new cd disgusting suspiria,1
3858,saw a mother breast feeding and smoking in her car  windows up disgusting,1
3859,stop it lance stephenson disgusting,1
3860,viewing a twitter chat that you were the reason for is a bit like walking in on someone talking about you behind your back disgusting,1
3863,still cant believe what i saw at work tonight disgusting nasty,1
3864,minister for women sexy women auspol wink disgusting,1
3865,when people younger than me hang out with my aunts ex disgusting,1
3866,evening lectures of number hours  dislike,1
3871,looks like king flop and the flopstars are about to win this one flopnation disgusting,1
3872,user is the very epitome of what is wrong with this country why we r the ridicule of the world disgusting rhony,1
3874,so pissed right now disgusting,1
3875,i loathe milky coffee dislike coffee caffeine thingsiloathe ruinedcoffee,1
3877,user pay homage to rajiv gandhi martyr who lay down his life for the country joke of the day rajiv gandhi a martyr disgust,1
3879,my dog is killing me i seriously cannot breathe disgusting gassydog,1
3886,this is the first crossfit class that i actually enjoy at my new gym sweatymuch disgusting crossfit iloveit,1
3887,speedrestrctions delays and cancellations are trending in user user user user metrofail disgusting,1
3888,holy fuck go back to port hardy dislike,1
3889,wtf is wrong with the world women are getting plastic surgery for hand selfies disgusting,1
3890,i spilled tea down my boobs and just kinda left it lazy disgusting dontreallycarethough,1
3891,aussie captains r busy digging talents in young uncapped indian players while wc winning indian skipper doesnt seem to care so disgusting,1
3892,i hate when people smell like cigarettes disgusting youstink sogross,1
3898,weed got my heart rate up dislike,1
3899,now i understand we raise girls only for the reason that they could be married to a stranger  giving him everything we earned disgusting,1
3900,fucken possum in my backyard disgusting,1
3901,yousinglebecause you do not floss ur teeth disgusting,1
3902,in the bathroom and all i hear is my family vacuuming up june bugs in my sisters apartment disgusting,1
3903,i absolutely hate that cigarette commercial where the girl peels off her skin disgusting,1
3905,these bitches that kill their kids deserve the same fatehow can u look at ur child and stab them disgusting noexcuse abcnumber,1
3908,wanted to check out cameras user for my upcomming video review on products nodemos disgusting,1
3910,saw my first cockroach tonight disgusting floridalivin,1
3912,omg someone just farted on the bus like really loud gads publictransportproblems disgusting thankgodicantsmell,1
3913,really dislike the new female presenter on goodmorningbritain wheres user   user bad move itv boo dislike daybreak,1
3914,well done media you have managed to turn a tragic story of a young mans suicide into a win against job seekers on benefits disgusting,1
3916,user why should we pay the government for a service that is not fit for purpose disgusting,1
3919,i wonder if user will ever get interviewed in nation tv instead of barraged with this rubbish user disgusting,1
3920,user restored again supreme court v ihc decisions turn pcb into circus disgusting,1
3921,login to your amazon account and get presented with number options and menus i dont even own a kindle busy dashboard dislike amazon,1
3922,i want something new not something thats been used thank you gypsies for perpetuating the objectification of women disgusting,1
3924,user throwing a strop over not being wished a happy birthday stinks of id like more money please disgusting,1
3925,yaya might leave mcfc just because his bday wasnt celebrated  how egoistic is mr toure disgusting,1
3926,the smell down the corridor is actually horrific disgusting,1
3928,no thank you i will not work with you for nude pictures disgusting,1
3929,cant believe all my neighbours do is make noise drink beer smoke crack disgusting,1
3930,when people eat with their mouths open  disgusting,1
3931,user why the fook would katie price want to be on your site omg your a fucking bully  horrible bully  so mean disgusting,1
3932,with only myself to blame i am a fool to my own demise vile disgusting letdown givingup,1
3937,the bus fare from grimsby to louth is now number used to be half the price disgusting,1
3938,dont use user third time ive found a heart valve in the sachets of food makes me wonder where the meat is from disgusting,1
3941,you know what really disgusts me when lads have got a girlfriend but still chats up other girls  disgusting,1
3942,lunchtime shake disgusting meanstoanend,1
3943,why are people so cruel to animals one thing that really gets to me disgusting fuming,1
3944,thanks to all that lovely rain last night there is sewage water sitting in the basement beyond disgusted gross disgusting thanksrain,1
3945,note to self dont eat an apple ever again after brushing your teeth disgusting,1
3949,cant believe my eyes seeing one of the girls alex cheated on user with what is it with males these days disgusting scruff,1
3950,buzzing for these bacon noodles  cook them add powder  peppered steak  gutted disgusting,1
3955,the netherlands is the third biggest fur farming nation in the world with number fur farms producing five million pelts a year disgusting,1
3956,that moment you pour yourself a bowl of cereal and take that first bite and realize the milk is bad fail disgusting,1
3957,a spider just jumped on my pillow near my head  just had a heart attack  i feel sick  disgusting,1
3958,the rich keep getting richer disgusting,1
3959,kentucky voters decide they want number more years of politicsasusual and say no to user  why are people stupid disgusting,1
3960,my sandwich tasted like bleach couldnt even eat it dunkins needs to step up there game disgusting,1
3961,shame on you user for sendingan email encouraging fans to buy tickets off tout site user  for the user show disgusting,1
3963,close ups of succulent meat bits in cat food ads vomitsinmouth disgusting catfood,1
3964,cop pulling over people in the parking lot disgusting,1
3966,user re vathis is a president who locked veterans out of the memorialactions speak louder than words disgusting,1
3967,i swear someone just farted near me  disgusting,1
3969,just heard on the today show that you shouldnt wash your jeans whatthewhat disgusting craycray washyoclothes,1
3971,it dosent bode well that its numberam and wellsfargo short sale department makes me wish i was drunk already fail dislike,1
3974,ew what i just saw disgusting,1
3975,im not hating on all these girls their fake boobs or ass cause the one having saggy skin is them disgusting surgerygonewrong overtime,1
3977,dreams really suck anus sometimes why do i dream the things i dream dislike,1
3978,sprung toe  dislike hurts,1
3979,user  this president is a failure of epic proportions dislike,1
3980,thank you user for now supporting ntafc instead of user after them not buying you a cake for your numberth disgusting,1
3981,why do number year old men think its acceptable to wolf whistle disgusting imnumber ew,1
3982,that moment when you wake up and realize allergies have taken over because every window is open dislike allergies,1
3984,alfie  milo  hemsky  spezza  conacher  bishop  silfverberg  noesen  numberst rd pick all gone in number seasons under senators budget disgusting,1
3985,comon people there is such a thing as too much perfume disgusting gasmask cubiclessuck,1
3986,i would make more per month if i stopped working and received a social security disability check usa disgusting,1
3987,user respectfully suggest that you gag user for what he is saying about cyclists on twitter disgusting,1
3990,id be fuming disgusting stupidfucks,1
3992,i wish people would take their morning shits somewhere other than at the office im dying disgusting,1
3993,user heard it all now the mechanic said youve got to be careful when washing your bmw water might get into the brain disgusting,1
3995,dont know what to do lonesome loathsome,1
3996,woah some anime freaks are so wierd sex chat seriously disgusting,1
3997,the smoothie i just ordered without sugar from user has sugar in it dislike,1
3998,ew theres this number something man staring at this girls ass disgusting,1
4000,whats the over  under for how long it takes for the va scandal to be declared partisan and or phony disgusting,1
4002,hate to see kids shop lifting even if it was only poundland disgusting,1
4003,never getting taco bell breakfast again disgusting,1
4006,well im glad our apartment smells terrible  disgusting,1
4007,seriously regret watching the human centipede last night disgusting,1
4008,oh hell no redd ass is sleeping with her sisters husband whatinallfucks is wrong with her disgusting bgcnumber badgirlsclubchicago,1
4009,man these people got dead rats on their porch wtf disgusting,1
4010,so potrus doesnt accept va allegations are true so whistleblower drs gave up careers for nothing  disgusting possibilityofproblems,1
4014,hahahaha bit quick there pal disgusting,1
4015,if you sleep with someone elses boyfriend and you know it there is a special spot in hell for you disgusting,1
4017,user i think whoever looks after user  social media should be held accountable and the member of staff sacked bullying disgusting,1
4018,honestly what was that wog or wasps nothanks disgusting,1
4021,never ever see the romantic side of your siblings  disgusting goosebump,1
4022,wish i could comment on these annoying statuses people put on whatsapp dislike,1
4025,my dad just ate peanut butter and miracle whip sandwich disgusting,1
4026,pop who care about who is your top snapchatters ltltltlt dislike,1
4030,im not useless im just the king of excuses listening to user to get me pumped up for the new album beartooth disgusting,1
4031,some people find the word moist disgusting and some others the word panties  me i hate the word amortization  disgusting,1
4032,user as a girl with low body confidence i now feel that i can no longer buy from your company due to your body shaming disgusting,1
4038,holy shit your makeup almost looks like an extra layer of skin thats fucking harsh disgusting,1
4039,ad pushers middlemen who neither have product nor distribution but get paid to sell you something driving prices up dislike,1
4040,if you can go so low as to cheat on someone whose done nothing but care for you you deserve absolutely nothing from the world disgusting,1
4041,user mcgriddles r life disgusting,1
4042,four days since ive been in the studio disgusting,1
4043,if thats the new spurs kit disgusting,1
4044,does anybody else hate the sprint commercials its horrible marketing annoying dislike,1
4045,one thing that makes me cross bigots and racists who hide behind their god disgusting,1
4048,i insult ppl w   facts no need to bring race complexion and etc into itdont respect ppl who use them dark insults disgusting,1
4049,user last time you thought it was ok to have to cart my large ill father up a plane for toilet now this joke disgusting,1
4050,number moving from user next month promised a sim via courier to arrive today get home to find it still isnt here disgusting,1
4053,nothing puts a damper on ones day quite like having ones fever break while napping on a leather sofa slipnslide disgusting,1
4058,ive just tried an oreo for the very first time in my life theres some things you only do once disgusting,1
4059,headache dislike,1
4060,so angry with hsbc regarding a fraud ppi claim can honestly say that my mum has received the worst service ever  disgusting,1
4061,annoying habit of taking photos w   ipad at weddings has morphed into taking photos w   ipad of presentation slides at conferences dislike,1
4065,your shorts should be longer than your vagina disgusting,1
4066,user va released bonus to  big time va officials despite pending investigation scandal coverup gross negligence  just disgusting,1
4068,today a young cockroach explored the powdered coffee creamer tomorrow he may explore a cup of coffee disgusting officekitchen,1
4069,a hot and crowded l with a bunch of drunk cub fans is an awesome after class gift disgusting,1
4070,some ass hat dropped a bowl of sour cabbage at my office then walked away leaving the stink to set into the carpet disgusting peoplesuck,1
4071,welcome to blackburn  as i listen to a chap belching his way through a mcdonalds meal  disgusting,1
4072,i hate it when people get in the bus and smell like they bathed in cigarettes for days disgusting,1
4075,cough bottles will be the death of me disgusting,1
4076,evn the coochicooing tweets frm grls gt retweets and favorites nd d smart numbers from usthe lesser mortals gt dmpddisgusting sexists,1
4077,just witnessed someone call their kid all of number  number a think cunt because thats a decent parent disgusting,1
4078,the things some people do for money boy noselfrespect disgusting karmawillgetyou,1
4079,whats up with the new twitter interface not liking it at all dislike,1
4080,irish history will be the death of me disgusting,1
4083,balotelli given racist abuse by his own fans disgusting,1
4084,leaving your teabag in your tea while drinking it should be illegal disgusting,1
4086,humidity here on the eastcoast is killing me disgusting,1
4087,user user this is so shocking cant put it into words needless to say i will never shop with you again  disgusting antibullying,1
4090,user i have to turn this offshe is a liar and not a good one either  give her the number minutes and move on  disgusting,1
4091,my brother and his girlfriend make we wanna throw up  disgusting,1
4092,dont be the one to help a cheater cheat disgusting,1
4093,when im across the room and i can still hear you chew why disgusting,1
4094,hate dudes that stop around a bunch of people smoke like take that somewhere else my nig disgusting,1
4096,girl picking her feet on the train is not helping my sickness at all disgusting,1
4097,why are everyones tweets about weed today disgusting getalife,1
4100,so a video of a baby being beaten doesnt violent facebooks community standards pretty messed up community if you ask me disgusting,1
4101,just looked at my voting card only to discover that it has been delivered by tnt post even council refuses to use royal mail disgusting,1
4104,nothing grosses me out more than when people come in restaurants sit their kid on the counter people put their food there disgusting,1
4105,um what made mr s think it was a good idea to lick weird colored logs nocommonsense disgusting lttkasnumber,1
4108,psa i hate traffic loathe traffic losangeles,1
4109,someone just told me they shower nakedthats porn disgusting,1
4111,bnp and ukip supports are seriously deluded and born in the wrong generation theyre nothing but homophobes and raciests disgusting,1
4112,caught a guy going thru the used cigarette tray for unfinished smokes disgusting youhaveaproblem hesgoingtocatchherpes,1
4113,the thirst is real in the streets what people do for some attention disgusting,1
4115,people i saw a rat today in the kitchen thanks god my father killed it it was small but it was a rat rats disgusting,1
4116,this week is going by really slow  dislike,1
4117,how much of a turn off is smoking disgusting,1
4119,baby mole number four caught by my dog in numberhrs disgusting,1
4120,i know around this time a year the cafeteria food gets really bad but my breakfast sandwich had a barely cooked egg in it disgusting,1
4122,i dont understand how people were never taught to learn how to chew with their mouth closed disgusting vomit,1
4123,i cant believe you two disgusting,1
4124,wild armpit hair on a man is just as equally terrifying as a dick pic disgusting,1
4125,feel like blowing my lid be very careful u dont want me to expose you for what u really are disgusting  lair,1
4126,im ashamed to say i even listened to kimberly and beck i knew they could be assholes but this is a new low disgusting,1
4127,user phil fucking coke how can this team be taken seriously if hes still on the roster disgusting,1
4128,i can tell why regular totinos pizza is number disgusting,1
4129,user number eggs for number  your chicken welfare scheme is obviously non existent  welfare freerange organic disgusting,1
4132,just saw a dude give birth in a moviedisgusting,1
4133,hot dogs make me sick disgusting,1
4134,everyone is out for a name these days  remixing shit to females and all sorts disgusting,1
4137,who comes to the library to use one of the computers to watch porn  disgusting oldman,1
4140,my global class smelled like stank pussy and shit today disgusting,1
4141,i cant stand when people dont wash their hands after going to the washroom disgusting washup,1
4144,the fact that my parents are talking about condoms and the prices for them right in front of me is extremely disgusting messedup getaroom,1
4145,i reeeaaalllly need to stop leaving gross food in the pots for weeks on end  disgusting gag critters,1
4146,ew not only was my old art bad but i saved them a jpegs disgusting,1
4147,american gypsies i now constantly live in fear i may meet them one day theyliveinga thiscantbereal disgusting,1
4150,today we actually met ukip voter who said hed like to put his foreign coworkers in gas chambers disgusting dontvoteukip,1
4152,this house is disgusting how can anyone revise in this mess no wonder im staying in my room disgusting nowhereisclean rotasforareason,1
4155,why i dont eat mcdonalds disgusting,1
4157,that is the equivalent of sagging and can see your underwear disgusting unattractive growup,1
4158,the next person to leave a spitter in my car is getting killed disgusting,1
4159,i could never be a hoarder too messy and dirty disgusting tlc ew,1
4160,i dont understand how people post ig pics of themselves every day are you really that vain disgusting goreadabook,1
