,clean_text,label
6325,still love you duke  sadtweet,5
6326,sorry ashley sad,5
6327,does anyone have a netflix account that nicholas could use desperate,5
6330,ppl be knowing what they need truly but yall rather settle for somthin yall want becuz it look good got money or fuckin u right sad,5
6333,kinda bummed i was never invited to user hotel parties as a child sadtweet,5
6334,i hate this song but i already used all my skips sadtweet thestruggle,5
6336,naxalaap cant find facts to malign modi so they do the next best thing  pillaging  fighting and grabbing headlines all the way sad,5
6337,dear brain  please stop u r exhausting overthink sad aloneagain,5
6338,pretty sure i am the only canadian that has never won a rollup the rim igiveup sadtweet,5
6339,user got more hoes then me sad,5
6340,wish at t had the cw so i could watch arrow and thetomorrowpeople the day it airs sadness,5
6342,tori wore the same skirt she wore the night before sad preachersdaughters,5
6343,my friends dont believe me when i tell them i used to be super athletic in numberth grade they think im all lazy weak sad,5
6344,we never got keyisha feeling sad  sadtweet,5
6345,i live in a home where we get girl scouts cookies and people fail to relay the message sad firstworldprobz,5
6346,i may or may not kill this bottle of wine sad,5
6347,they didnt have the free runs i wanted in my sizesadface  sadtweet,5
6348,i wish i was as cool as user sad,5
6350,on the last two episodes of bms  sad,5
6352,if you are girl scout in corpus christi area hit me up and i will buy you out desperate needcookies,5
6354,no more dip cones in any mcdonalds anymore  sad iloveyoudipcones,5
6355,about to get the mullet cut sadness,5
6357,aw the text messages with user and our coachsmile cutesadbasketball,5
6360,poop wont be able to watch game tomorrow or make it to the family day  user sad,5
6361,my baby is breaking sadtweet,5
6362,i am horny boys come and get me desperate,5
6363,and i jinxed it byeleafs sad,5
6364,so tired and have to go get my uncle what a night sad unhappy tired,5
6365,i really wish i was at the lorde concert sadtweet,5
6366,amanda and i both have a stack of text books in front of our closet to stand on so we can reach the top shelf soshort sosad numberftforlife,5
6367,world trade centre is such an emotional film  sad,5
6369,so bored sad bored,5
6370,i was going to give up eating hot stuff but maybe ill just give up my babies hot wings    smile lt  number sadtweet,5
6371,kevin only sat next to me in the beginning of the year so he could copy off my test because im asian sad tearingup thoughtwewerefriends,5
6372,nobody asked me to sadies sadface foreveralone sadtweet,5
6373,duke loses to an unranked team again lol sad,5
6375,did the leafs just give up number sh goals on the same pp wtf sosad welcometoheartbreakcity,5
6376,she said she wouldve tooken me wow i hate life rn sadtweet,5
6378,i miss cheering and performing like no other sadtweet,5
6379,why is my only friend in arizona sadtweet,5
6380,shit doesnt even light up anymore    sadtweet,5
6384,lmao you think youre so fly  but you dont fool me sosad,5
6385,mom said i cant eat chocolate no more  sadtweet,5
6386,who can help user and i study for spanish im serious  desperate,5
6389,is the mother dead already in the present time  user   himym more like himydm  sad,5
6391,that moment when youre looking through your old tweets and laugh at your own jokes sad fail,5
6392,love that everyone is in such a rush to leave mass that i cant get out of the parking lotsarcastictweet ashwednesday sad,5
6395,user you lucky duck you get to see the episode live i gotta wait till numberam sadness,5
6397,when u send a photo and your guy says you look like hell sad shocked,5
6398,anyone got a netflix i can use desperate pleasehelp,5
6399,man its been a while since ive tweeted this winter has my fingers frozen to where i cant type sadtweet bringspring,5
6401,ive consumed alcohol number time this year smfh sad,5
6403,this could be a great thing or a very bad thing milso byelove sad,5
6408,bascially use my phone for pandora and internet sad,5
6411,a lot of females in my generation cant cook  but can twrek sad,5
6412,i am closer with sheldons mom than my own sad,5
6413,hey user  i wnt number tweet user  martini recipe but none of the share links wrk cant share an awesome martini sad web,5
6414,so user said shes gonna poison me some day sadtweet,5
6415,the user hauler parade on las vegas strip has got numberbe the best one to see ive been there the last number yrs but missing it tonight sad,5
6417,the baby does not like fuji at all sosad maycry,5
6418,user tell me this isnt happening  despair,5
6423,so sad my miley episode of user didnt record  sosad couldactuallycry,5
6424,user never comes to me and tells me anything new unless i ask sad,5
6426,watching someone try so hard to stay relevant in a situation where their irrelevance is painfully obvious is just sad,5
6428,the only thing that can make me smile is user s follow sad criying,5
6429,boyfriends phone is broke    sad sucksforme ohwell,5
6432,send me a beautiful kind hearted loving man now please desperate,5
6435,i wish i would of gone to the soccer game sadtweet,5
6437,bbcannumber no islanders of course sad,5
6438,cant believe psych only has number episodes left thatstruckedup sosad,5
6439,as much as i complained about practice i miss football so much sadtweet mypassion,5
6440,is the phlyers goal song hot hot hot by buster poindexter sosad,5
6441,being yourself not even in anymore sad,5
6446,betty is on life support sosad,5
6448,pandora is on point with my mood tonight  sad,5
6450,sometimes i forget texting is a function on my phone sad,5
6454,maybe if he hits me with his car he will be obligated to take me to prom user desperate,5
6455,some girls dont realize what theyre worth some guys dont realize what they have sad,5
6456,this weeks how i met your mother is so heart breaking sadface himym sosad icried,5
6457,we were like best friends but all because of a letter were now like complete strangers sad crush,5
6458,sis is moving to co for great job opportunity sadbuthappyconfused,5
6459,i feel so discouraged about not having enough time to study for my exam tomorrow sadface sad sostressedout panicking,5
6460,why is my instagram messing up instagramnotworking problems sadness,5
6462,hall and oates is currently playing in abq and im not there so im just gonna repeatedly call the call and oates hotline desperate,5
6464,noone ever asks me to do anything anymore sadtweet,5
6467,the fact that i cant support my friend tomorrow sadtweet,5
6468,i just realized i technically have a one day weekend because of these stupid sats sosad,5
6469,wiff pops at da hospital sad dafuq,5
6477,my club volleyball season is almost over  sadtweet,5
6479,sos if theres any indian in shepton who wants to join our multicultural dance group please contact me  desperate,5
6481,oh my god those nugs were awful  sadtweet,5
6482,user i cant even watch dancemoms anymore because of how horrible user is and how scripted the show is sad,5
6483,dora is just a lonely child who loves to play with her monkey sad,5
6485,aaaand i missed psych sadface sadtweet,5
6489,these days are going by way too slow  sad,5
6491,mary where are you i cant find you sad missmybaby,5
6496,can u believe i have never watched how the grinch stole christmas sad,5
6498,first ash wednesday mass without my family sadtweet,5
6499,if anyone in precal  cal has there notecards can you please send me a picture of them ill buy you lunch desperate,5
6501,my house accurately describes my feelings right now dark and cold because we have no power sadness,5
6503,the moment when the one person you didnt want to leave is leaving sadtweet,5
6505,the people that get voted off the voice are better than everyone that makes it on american idol sad,5
6507,all these clarinet solos i have yet to play  sosad mybandsucks,5
6508,some females do the most for attention  sad,5
6510,user do i really have to buy prime access again sad brokecollegekid mywallethurts blowtomyloveforthegame,5
6514,babe dont want me to go to school with this black cross on my forehead manana lol sadtweet,5
6515,rather be w   their friends or nigga than spend time with their kids sad,5
6516,cant deal with ppl no bite sad,5
6517,im really by myself in this house  i alone i have no one but me  sad,5
6518,ever year i relish watching the seniors an juniors ask freshman to prom at the last second desperate,5
6520,girl on idol just said she has number moms and number step moms confused sad,5
6522,devin hester is no longer a chicago bear sosad,5
6523,how am i gunna lose by number to the fucking lions lmao sosad,5
6524,brownies just not for me i guess  sadtweet,5
6525,i miss playing so much sadtweet,5
6526,you know what happens when you detox from coffee you go to bed by number sad,5
6528,so everyones headed to the james river classic tomorrowexcept me sadtweet tbq,5
6529,im so used to being put off to the side sadtweet,5
6531,if you selling yourself out for some attention the heck imma trust you for nah im good females desperate,5
6532,everything is changing so fast i just wish everything would just go back to normal canthandleit sadtweet,5
6533,now that baseball season has started i cant take anymore naps after school sadtweet,5
6534,really upset that im missing out on the nyc trip with my closest friends sad upset,5
6535,this fucking sucks i miss talking to you all the time and you being my good friend sadtweet fuck,5
6536,still havent eaten a hippo sad,5
6538,sobbing because jeff had to put monkey down  makes me miss my cat  user user sosad,5
6539,number tonight no number or number in number weekssad,5
6540,goodbyes are never easy especially when they have been your go to since the numberth grade you never realize it until they are gone sad,5
6541,my supplements are gonna stay in the hands of my brothers for number months  sadtweet swoletweet,5
6542,when im in the mood to talk i have no one to talk to  sadtweet,5
6544,wish i wasnt a loner sad,5
6545,watching user with monkey is making me cry such a beautiful cat i going to love on my cat zoe even more sad,5
6546,user omg i just cried about your cat sosad,5
6548,heroin found in a faculty bathroom in an elementary school and still the only parties showing any concern are the parents sad kellyfile,5
6550,i found my vodka in the garbage sadtweet,5
6551,i cant go to the soccer game  sadtweet,5
6552,how is it in senior night that ross has just one point with less than a minute to go sad,5
6553,bummed to find out i wont be going to the pentatonix concert at lutheronly my favorite group that exists ptxofficial pentatonix sad,5
6555,the fact that user ditched me and isnt going to fake pattys with me sadface sadtweet noloveforme,5
6561,i miss numberrd wheeling with the fags user user down in escondido sad,5
6564,i made number in tips today  and user didnt even come and do chem with me sad,5
6567,sad cause good luck charlies over sadtweet thestruggle,5
6568,disturbing thread tonight in which young woman feels abortion is an answer to childhood poverty because killing poor kids is moral sad,5
6570,so you havent talked to me in four months and todays the day you decide to ask how my day was desperate,5
6573,i am so bored textme someone anyone desperate,5
6575,so exhausted from soccer all i want is a juicy steak and angry orchard number no meat today number no one to go to the bar with sadtweet,5
6576,bates motel is crazy craycraysadness,5
6577,wish i was graduating this year sadtweet,5
6579,alyssa abney and andy saucedo unfollowed me today sadtweet,5
6580,pls please please puhlease puhweez desperate,5
6581,its sad that my chest is probably bigger then most girls  beast gymperks sad sorrynotsorry,5
6583,ayy when dont i sadtweet,5
6584,would it be acceptable to bawl at the ending of my book at work  booknerd sosad,5
6585,so some guy got arrested for taking pix up a girls dress on the t  its not illegal hes free upskirting legalinmass wow sad,5
6586,dont ever wanna see oomf like they were earlier today sad,5
6587,corp is great and all that but i genuinely want to punch number of the guys there in the face desperate,5
6588,well its time to say goodbye to my hairy chest i knew this day would come but it doesnt make it any easier rip sad,5
6589,when gail dies in breaking bad ltltltltltltlt  sosad lovedhim,5
6590,i want a pair of the nike roshe runs but i cant find the ones i want sadtweet,5
6591,why did this song have to come on seriously i just want to forget the past  depressing sad ugh,5
6593,well at least i have my phone sad but true,5
6594,everything just gets more and more complicated tired sad,5
6596,i miss hershel sadtweet thewalkingdead,5
6597,broncos are releasing cb champ bailey as user reported denver frees up number million in cap space but loses a leader sosad,5
6598,im not like other girls who are like be my boyfriend unless you were like yeah then id be like maybe desperate  bridesmaids,5
6599,the one girl iv ever even really liked will never get with me so i dont know why im even trying sadtweet,5
6600,paper due friday and im once sentence in jesus take the wheel desperate strugglebus,5
6601,i remember back then when someone called me babe i got all excited and felt special and now it means nothing tossedaroundword sad,5
6603,i miss tbear sadtweet,5
6604,i wish some of my old friends that drifted out of my life would come back into it sadtweet,5
6608,when your number year old brother gets more notifications a night then you get in a whole week sad,5
6609,watching workaholics with user is not the same sadtweet,5
6610,just burnt my hair sosad what,5
6612,late habs game but no vanek sad,5
6613,stem high is such a different high wtf desperate stonerchick bakedbabe,5
6615,user if the mother dies in the end so help me i will plot my vengeance  himym sosad,5
6616,wow am i that boring i dont even know what people do when they hangout with friends somebody help me desperate needhelp,5
6617,i have a gay best friend user sad notnewnewsdoe,5
6618,user user user user guys im still swollen hanley hates me b  c i make joe less competitive sad swollen,5
6622,last day of audition class sadtweet,5
6628,out of beer nnnno sad helpless,5
6629,user lol what about my mans kiies he funny as hell too right damn he dont get no love thats fucked up sadtweet,5
6632,i didnt want her to leave but i rushed her to the airport momleavesclt sad oddlymissingher,5
6634,craving meat but cant bc fasting for jesus  lent onlyfish sad,5
6637,damn i forgot about workaholics tonight sad pissed,5
6638,i wish you wouldve told me yourself sad hurt,5
6641,isnt crazy how niggas bitches use tweeter ig to prevent like they all that or rich or just talk about shit they aint or have sad,5
6642,wow the average height is like numbernumber im only numbernumber sadtweet,5
6645,maybe one day youll open your eyes and realize or even maybe pay attention to me sad,5
6648,omg that shoot out was freaking intense sad whatjusthappened,5
6649,bath time inethangoversad,5
6650,some guys need to grow up and treat a girl right when theyre willing to do anything for you   sadtweet,5
6651,last showchoir performance tomorrow  sad,5
6652,i just want my friend back sadtweet subtweet missyou,5
6655,i get so sad when good things will happen with me and my cousin wont be here to see it sadtweet,5
6658,if this does go bad i am quitting playing sports and playing guitar sad imsorry pleaseforgiveme,5
6661,when my brother cries ltlt sosad,5
6662,my notifications remind me that my social life is a lil better than my actual life  sad,5
6663,aaaaaand another day without brandon tmrw ok sadtweet,5
6665,user wah stop falling asleep without telling me goodnight sadtweet,5
6668,demi not coming to vegas sadtweet,5
6671,in such a bad mood sad,5
6672,anybody in algebra number that has worksheet numbernumber please desperate,5
6673,the broncos are releasing champ bailey user favoriteplayer illmissyou sad,5
6675,i so wish you were single  sadtweet,5
6676,the way u feel when the girl you like and usually text all day doesnt text you for numberhours desperate,5
6678,well i broke my phone today so this weekend im going to try and get it fixed sad brokenphone ineedmyphone,5
6680,just when i thought things were going good sadtweet,5
6681,feelin bummed out today sad,5
6682,laying on bed thinking about a lot i need a blunt    sad,5
6685,that awkward moment when the knicks win a game knickstape sosad,5
6686,reallly starting to miss my boy right now not having a car sucks sad imissyou ineedacar,5
6693,he was suppose to get his ring with the broncos sadface sadtweet,5
6697,i wasnt anyones wcw sadtweet,5
6699,i dont enjoy wednesdays not having acer practice sadtweet,5
6700,like i want to hang out with the gang this weekend but almost everyone is at boston  sadtweet,5
6702,im going to flagstaff this weekend too bad theres no snowboarding sadtweet,5
6704,im really bummed that my cover of manhattan only got number plays i thought it was really good sadface selfpity sad,5
6705,if only i had a dip right nowsadtweet,5
6707,way sad to hear about champ getting cut from the broncos greatguy sadtweet,5
6709,a girl that i had a crush on in high school moved away a few months ago in december and numberday tells me that she has a boyfriend im like sad,5
6710,i always learn something new everydayand today i learn about hurt thing sosad,5
6713,ima be all a lone next week sadtweet,5
6714,imma hate grad not because ill be leaving high school but for the people ill be leaving behind sadtweet thankstom ihateyou,5
6715,its hard to believe last week i was catching up on himym and then in a couple of weeks is the series finale crying sosad,5
6716,i be in my feelings  it be oudda the blue smh ion knw whats wrong with me lol feelingsomekindaway sapp sad emotional,5
6722,trying out twitterint to sure bout this noideahowthisshitworks sad,5
6723,seriously i dont think anyone knows how much i miss my niece sadtweet,5
6724,i would sell my arm and a kidney to black market organ trade for one good tampon desperate redrain,5
6727,mfs only tweet shit because they think you talking bout them sad,5
6728,does anyone love me  sadtweet,5
6729,the only courage that matters is the kind that gets you from one moment to the next  mignon mclaughlin grief,5
6730,i wish i could skip school but alas i dont want to get a ticket  expelled sad,5
6731,aww i completely missed my numberk tweet  sadtweet,5
6732,i never ever ever see user and user anymore and im really nostalgic now  sadtweet,5
6733,maria got sad over her insta not working sad,5
6735,i wish user could come with me to california i dont know how i will go almost number days without him sadtweet codysawesome,5
6737,ill fight wii smile sosad,5
6739,im craving some buffalo chicken dip right now desperate,5
6740,sometimes i wonder who am i kidding but i have to keep going i feel like amabout to faint sad jesushelp grace mercy,5
6741,id give anything to have my dog brownie back misshim sadtweet,5
6742,i dont think my dinner is turning out sad,5
6743,when people dont snapchat you back ltltltlt sadtweet,5
6745,user s living room show is already sold out for st paul  c excusemewhileicry sadtweet,5
6746,user sorry the lmd remix is not good  i love true but why would you do that to the best voice in the industry adamisnochimpmunk sad,5
6747,nobody is original in philly sad,5
6752,i also need a miracle to happen so close to giving up desperate,5
6753,what is going on in darfur number years ago such a big deal but today not hearing a word about it sad,5
6755,my bday just means moving up another age group in tournaments  and that means only number more years timeflies sad,5
6756,we all just want some sunshine is that too much to ask for march sad,5
6759,life sucks sometimes sad,5
6760,looking for a lighter where can you be sadtweet,5
6761,i just wish you were here then this would have never happened sad,5
6762,the sad thing about life is its cruelty at times rest in peace user  god loved you more sad,5
6763,tuesday completed another great wod but did not get to celebrate mardi gras with friends or family i wont let that happen again sad,5
6764,every time i hear kryptonite by number doors down i wanna curl up in a ball and cry sosad,5
6765,i keep sayin stop tweetinbut im still doin it sad,5
6766,so i got a new phone and lost everything sosad,5
6768,not a pretty inning reds sadness,5
6771,have been so busy havent had time to follow whats going on in the nfl sosad,5
6772,honestly bc ferries giving me wifi and then not allowing me to be on netflix is cold ass shit sad,5
6773,i couldnt watch the game because then i would never get this hw done sadtweet sacrafices,5
6775,i drank all my wine before user was even close to ending sad,5
6778,hes in florida for number weeks sadface sad,5
6783,exhusband drama can always manage to ruin my evening sad,5
6785,sucks that my dad only calls me when he needs something sadtweet,5
6786,how about a more meaningful trend like savethechildrenofafricanumber oh wait but people only care about their damn instagram profiles sad,5
6788,she probably aint trying to text me sadtweet,5
6789,user thanks for following it was music to me ears getting that ding cheesy pun nopunintended cheesypun punny sad,5
6791,we in the same room and she mentioning me sad,5
6792,my pillows are uncomfortable but im literally too lazy and tired to fix them sadtweet,5
6793,wide awake and missing ryan loads hurry saturday sad,5
6794,the full house episode when teddy tells michelle hes moving to amarillo heartbreaking sosad,5
6795,it hurts to see someone so attractive not know i exist sadface user sadtweet,5
6796,user nashville poor deacon that slut girlfriend of his is out being bad all over her good man sosad,5
6797,i miss kaweb  sadtweet,5
6798,my beloved number new beetle joybug officially totaled after feb number accident had her number yrs pout sad thatslife,5
6799,who favorited my tryna hit the gym  tweet u must be private but ill follow back if u tell me desperate,5
6801,i think thats how you spell his name sadtweet,5
6804,user why do i have to be number and like not number or even number to get tattooed by you gawd sad,5
6805,im sure there are professors who include disability issues in their syllabi but ive yet to encounter one sadness,5
6806,champbailey devinhester both gone dam user bad move bad move sosad,5
6810,i wish that for just once i could be treated right  sad roughnight,5
6811,it still hasnt hit me sosad,5
6812,i need a bottle in the back seat again for times like this sadness thatfeeling,5
6814,theyre releasing criminals from jail and have honest men doing number years for telling the truth sad,5
6815,user please record a video of tzamah lecha nafshi and post to youtube desperate newfavsong galwiththegloves,5
6818,when all you have is small talk  its usually the beginning of the end  sadtweet,5
6821,ion sleep good at night unless im doped up sad,5
6824,very sad to see it end like this for champ in denver wish he would have been ok with move to safety would have added to hof career sad,5
6826,katy perry is being control now sadtweet,5
6828,respect peoples feelings even if it doesnt mean anything to you it could mean everything to them  sad,5
6829,i need ice cream   sad,5
6830,my wifi is so shit i considered for a moment going to mcdonalds for their better wifi desperate,5
6832,nobody in my family is excited about my numberth birthday except me  sad,5
6833,my roommate never wants to hang out with me sadface user solonely sad,5
6835,im not happy but im breathing im not smiling but im screaming quote sad dafaquisdisshit,5
6838,whats with these irish antigay atrocities for stpatricksday parades dissociation is as bad as hate my misguided brethren sosad,5
6840,how did i forget that michelle gave teddy her pink pig sosad socute,5
6841,i need friends lol sadtweet,5
6845,anyone in the library have a phone charger my phone just died on me desperate,5
6847,obviously your friends are more important than your daughter sad,5
6848,user i want i selfie with you  heartbroken sad divergent,5
6849,i can already predict where this is going now sadtweet,5
6852,watching number years a slave  me hating white people sosad,5
6853,oh my god you need a life sad,5
6854,too bad that i am so tall that i cannot wear high heels sad,5
6855,the broncos released champ bailey sadtweet,5
6858,user is working at the vee next week but of course its when im off sadtweet,5
6859,wow robinharris wife was pregnant when he passed sad unsunghollywood tvone,5
6860,if cody ends up taking me to this concert ill give him the best head ever lol desperate dyingtogo,5
6861,im losing weight really fast im at numberlb so far im just still not happy sadtweet,5
6863,y hasnt user called me numbernight sad,5
6865,incredibly slow day sad,5
6866,oomf still hasnt taken me to the cheesecake factory sadface sadtweet,5
6867,feeling pukey for a couple reasons sadface whiny sad,5
6869,one day away from user and i feel like i have number stories to tell her sad,5
6870,our generation is only out for their own personal gain they use people til they have nothing left to give and move on to the next sad,5
6872,i miss playing the game i love sadtweet,5
6873,my parents told me my art project looked like a penis  sadtweet,5
6874,i figured out why dr who makes me so emotional im him alone traveling with noone everyone always leave sadtweet irealized emotional,5
6875,if we all could come together like this for jesus tho boosie aint bleed or die just to save u tho sad,5
6877,i wanna hang out with nora and jailene sadtweet,5
6879,who the heck did i lend my duck commander family book to i cant remember user user i need your help lost sad,5
6880,the nba is so hard for me to watch without kobe sadtweet,5
6881,i cant believe its almost end of psych sadface sad,5
6882,i need to find more people like me depressed sad cutting cutter fml ihatemylife,5
6884,some people have the audacity to blame  accuse people that have done nothing to them but help them smh sosad,5
6886,in need of retail therapy desperate,5
6887,bobby doesnt like to text me  or snap me back lol sadtweet,5
6889,went to the rec to workout then saw a lot of guys left sadtweet,5
6890,user oilers had to go to the womens hockey team to play goal desperate,5
6891,i would consider user my brother if he would snap me back sadtweet,5
6893,i wish i could wear leggings to school sadtweet,5
6894,wow i knew it was gonna happen but its sad to see the face of the broncos as i grew up go champ youll always be the best to me sadtweet,5
6895,i wish user had his xbox he would game with me nofriends sadtweet,5
6896,willing to eat the textbook if i absorb the information desperate,5
6898,predicting  iubb from game to game is near impossible part of me expects a numberpt loss on sat other part expects to win by number sad,5
6899,user i love you so much but you make me so sad sens sadtweet,5
6900,havent watch gg in a while  sadtweet,5
6901,no more playoffs sad,5
6902,he do that every time i tell him too do something he dont wanna do sad hecantsaveyou,5
6904,watching mynumberpoundlife and its super shocking that people get this big before they realize something has ti changesad,5
6905,just wanna cuddle my pillow sick sad,5
6909,put myself as my wcw cause no one ever puts me as theirs  sadtweet,5
6910,it just got to me that in a year and a half i will never see the same number people ive got to meet and know sad,5
6912,like the most depressing montage i have ever seen smile howardvsmartin onvsab sosad notover  theywillbeback,5
6914,the seniors need to stop asking who wants a grad invite cause there not allowed to leave sadtweet,5
6915,user wow man stop hitting on girls on twitter desperate,5
6917,looks like im all alone tonight sad smh,5
6918,user brahh whats gone happen to the landis boys when you dip to england sadtweet,5
6925,sad that i didnt get to see user today because user the rapist dolphin  held her captive all day  sadtweet missyou,5
6926,really could care less if my instagram was deleted its not that serious you ppl worry about the wrong shit sad,5
6927,to think your going to throw everything away that we had sad why,5
6928,got an offer on my baby   sosad,5
6932,that moment when your pinterest feed is caught up to your last pinning spree pinterestprobs sad,5
6934,problem with todays generation everyone so freely talks badly behind each others backs but is scared of confrontation sad,5
6935,why cant i log into instagram  sadtweet,5
7244,just realized i shaved my beard pix coming soon sad,5
7245,so jealous of all my tch friends that dont have school tomorrow or friday sadtweet,5
7247,yes im bad about subtweeting but sometimes its the only way i can get peoples attention sosad,5
7249,tbh idk why i even have a phone if i dont text anyone   sadtweet,5
7253,horrible day in my feelings for what night  sad night,5
7254,feeling so nauseous somebody hold me sadface blah tummy sad,5
7256,im so sad himym is almost over user user user user imgoingtocrylikeababy imgoingtomissit sosad iloveit,5
7257,watched number years a slave tonight i must say ive only seen that much hatred one other time and that was in iraq sad,5
7261,i dont understand faltu desperation even wen u r on top wats the logic to accumulate filth which u were fighting until yesterday sad,5
7263,user user user so the user team grabs the other players junk  wow  sad  cheater beardown,5
7264,well i just heard user ended yesterday or today sadness goodbyehimym,5
7265,i just realize i might not get pick thats means i can win an oscar but i know i can play the position right  sadtweet,5
7267,my bo thangg hasnt texted me back  sadtweet,5
7268,bitches everyone offered to run with me and not one of you has actually done it sadtweet,5
7269,that wasnt supposed to end like that  shocked upset sad,5
7270,its ok i knew you wouldnt remember tomorrowsplans neverdo neverwill forgotten sadtweet,5
7274,so u tellin me ppl go find wifi so they can twitter beef on they phone sad fuckin world we live in sad,5
7275,so many girls in relationships with single guys  sad,5
7276,sorry i havent been tweeting just caught up in school work just wish i had some followers sadface sadtweet,5
7279,i just dont get it im doing my best and its still not good enough at least im making an effortwhat is the problem confused sad,5
7280,took me approx number weeks sad,5
7281,i seriously hate living so far away from my dearest friends sad,5
7282,house is officially sold sadtweet ontobiggerandbetterthings,5
7283,last day at west tomoro sadtweet,5
7284,michelle didnt like my rap song sadtweet subtweet,5
7286,i havent written in months ive been getting flashes of inspiration and phrases but no time to piece it all together sad passion,5
7288,how could i have missed the user concert tonight brokenhearted sosad pleasecomebackagain,5
7291,my waist is skinny but i want it skinnier almost to the point where it looks like i am wearing a corset sadtweet,5
7293,gonna miss champ bailey a lot an all time favorite sadness,5
7294,ppl are just not loyal sad,5
7298,why wont user give coverage to womens sports numbernite no mention of user  the awards no mention of the football ferns sad,5
7300,i dont want to be an adult yet sadtweet atleasticangotostripclubs,5
7301,oomff is a hoe and a undercover one at that smh sad,5
7304,in this generation today women forgot they worth men forgot they job and the next generation gon forget there role models sad,5
7305,i had number hours to play pokemon after i got home from work how much did i play number hours i played zero hours of pokemon sadtweet,5
7306,my heart cant take much more of thistorn lonely pain sorrow,5
7307,why is your phone a bitch  sadtweet deadphone,5
7308,it saddens me to see the ppl i care about upset and not themselvesbut this is life and sometimes its okay to be sad and upset life sad,5
7309,i wish it would rain i find peace in rain heart sad late night tweets,5
7310,and you dont even know  sadtweet,5
7311,when you still think of certain people as your best friends even though you dont talk to them anymore awkward sad,5
7312,my user case wont charge anymore  my favorite case is a goner  sad,5
7313,someone please like my instagram jaha desperate numberlikes,5
7314,i just want to hold a puppy sadtweet,5
7317,tomorrows my last day lifting after school with the football guyssmh sadtweet,5
7318,deelusional smh sad,5
7320,i miss people texting me goodnight goodmorning sadtweet,5
7321,does anyone have camo i can borrow to wear for a class presentation tomorrow desperate,5
7322,the heart breaks into little shards sad,5
7323,i wish i could win the lottery so i wouldnt have to decline all these great programs sadtweet,5
7325,its been less than one day of lent aka no sweets for number days and im just really craving some oreos right now sad,5
7326,rip kyle korvers number pt streak sad,5
7327,all these memories are left sadtweet,5
7329,now i really miss user sadtweet,5
7330,now two of my friends diedkem nd biborip gentsgod be with youlsad,5
7331,i got so many ex u wouldnt even know who im talking bout sosad,5
7336,there is an official website for spouses who want to have affairs the worst part is that spiketv has commercials for it sosad,5
7337,number freaking days for my birthday  i wish i could be number for forever  sad,5
7338,please spare her all she ever wanted to do was help ger best friend in the universe ryuko no killlakill theory grieving,5
7339,you a sorry ass nigga if thas all you got to offer tho sad,5
7342,miss my bff user sadtweet,5
7345,some people dont wanna grow up and take responsibilities sad,5
7346,i was just browsing the canucks stats and edler is a number lol wow canucks nhl sad,5
7347,why do things have to change sad,5
7348,i expect everyone who follows me on instagram to like my picsbut no i only get number likes out of number followers sadtweet notcoolenough,5
7350,thatmoment where you finish watching friends and all you can do is cry yourself to sleep sosad wishitwouldneverend,5
7351,i forgot to print a pic of takarada out for my pillow despair,5
7353,t one of those days sad,5
7354,number more months months to go  lol sadtweet,5
7355,i thought tomorrow was friday  sadtweet,5
7357,when people use emojis when im on my  computer makes my heart go like this  break sad,5
7358,it breaks my heart when people think the diesels at truck pulls are lame sadtweet,5
7359,why does my mom feel that talking about him all the time is going to make me feel better  sad,5
7360,shit just dont feel right anymore sadconfusedtomuchonmyhead,5
7362,user im from hungary and i have no problem whit user  now days putin makes more sens than obama sad,5
7363,i miss cody sadface he was so cute and funny  sad,5
7364,iloveitwhen i try to cuddle with my boyfriend on the couch and he says not now taylor im trying to kill this dragon skyrimprobs sad,5
7366,number years since oregonstate has fielded a competitive basketball team the beavers had some greats but no one even mediocre since number sad,5
7371,self punishment no ballet today sadface sad needtodance sschoolsucks,5
7372,carter reynolds is number why did he have to be older than me  sadtweet,5
7376,last episode of user sosad lovethisshow,5
7377,too lazy to wake up sad,5
7379,heading back to nyc tomorrow sad,5
7380,when u visit a hospital see what people really go through the pain all you realize how lucky some of us are how great god is sad,5
7381,i would boil all of your grandparents for a cigarette desperate,5
7382,the deal i made with mrs  amsden is off  sadnovolleyballgamenohotcheetos,5
7384,there isnt enough people on twitter sadalonehome,5
7385,i was like went back to my room just wanna get the number and now i was turned down sad,5
7386,my back is killinn me  sadtweet,5
7387,to think that himym is coming to an end this month absolutely baffles me cant believe its ending sosad,5
7393,the thought of tomorrow night is keeping me awake sadtweet,5
7394,figures user would come to ca after i move sadtweet cometoaz,5
7396,number in number americans think html is an std sad,5
7397,i have the biggest headache ever sadtweet,5
7400,so my cousins are about to meet luis coronel im jus here laying at home  sadtweet,5
7401,that comes to an end of my fantastic jam session sadtweet,5
7403,survived another day sad rt rttweettweet,5
7404,after watching how they slaughter pigs chicken cows and fish here in the us im definitely turning into a vegan  sosad,5
7405,what i miss the most is feeling like i belong somewhere a cast is always a family and i feel so lost without being a part of a cast    sad,5
7406,what happen with my twitter sad,5
7408,missing my dad like crazy in probably numbernumber days i have seen him for number minutes then he was gone back to work missyou sad,5
7409,funny how people are suddenly interested in something you do  like etc because it now suitable their needs sadopeneyes,5
7410,wish there was a way i could get to cali for my nanas funeral guess that aint happening  upsetting sad,5
7415,two episodes left of breakingbad  i just want it to be over now sosad,5
