,storyid,sequence,text,sentword,sentword_vector,emotionlabel
2398,99fb0cd2-7e41-4573-9c12-012f11929197,sentence3,to her surprise however tamars glass was broken,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2399,3535bae0-6945-42a8-9cde-454129dd9e1f,storytitle,tent collapse,collapse,"['panic', 'fear', 'worried', 'nervous', 'relief']",3
2400,3535bae0-6945-42a8-9cde-454129dd9e1f,sentence4,the tent started to collapse,collapse,"['panic', 'fear', 'worried', 'nervous', 'relief']",3
2401,24d6e620-b86a-4919-a4ff-b58030364c41,sentence5,lisa did not want to go there again,want,"['afraid', 'fear', 'worry', 'hate', 'happy']",3
2402,270a6885-8ae0-4166-93b7-980c28a0ce9f,sentence2,the only problem was that she did not study,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2403,8116fd33-21a9-4ce7-962e-f88c524d8cbf,sentence1,last week i had a terrible sunburn,terrible,"['dreadful', 'sad', 'disgusting', 'grief', 'sadness']",3
2404,2fa6ba2e-032c-44e0-822f-78884bfff18c,sentence3,however the problem was that it was far away,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2405,fd7a53ce-c0c7-4b9c-8764-798602128abb,storytitle,no apology accepted,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2406,fd7a53ce-c0c7-4b9c-8764-798602128abb,sentence4,erica did not accept the apology,accept,"['afraid', 'fear', 'involvement', 'happy', 'eager']",3
2407,2585a4c2-3cdb-4e34-af24-a2de407fa0df,sentence1,the other day we had a terrible thunderstorm,terrible,"['dreadful', 'sad', 'disgusting', 'grief', 'sadness']",3
2408,2585a4c2-3cdb-4e34-af24-a2de407fa0df,sentence4,i was afraid we would get hurt,hurt,"['worried', 'worry', 'fear', 'afraid', 'scared']",3
2409,e33fe850-2947-4bfb-9717-841801704982,storytitle,no one came,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2410,e33fe850-2947-4bfb-9717-841801704982,sentence4,no one came,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2411,8d1af277-0677-4458-a4c3-6045b88d224c,storytitle,broken nail,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2412,51c1b13b-8be7-41e8-8ddc-d0116b778104,sentence4,their barbecue was ruined,ruined,"['dreadful', 'scared', 'sad', 'fear', 'desperate']",3
2413,af888d08-663b-463c-ad38-4fa77ba1c177,sentence2,they were kind of nervous,kind,"['fear', 'hate', 'afraid', 'mad', 'anger']",3
2414,2f89f1c5-e03c-40fd-b4d9-aa65d8689b06,storytitle,rain collapsing the tent,collapsing,"['panic', 'nervous', 'fear', 'worrying', 'despair']",3
2415,58853116-8e42-47ba-bb47-82e85715f7df,sentence4,kelley was horrified,horrified,"['horrified', 'scared', 'anxious', 'nervous', 'amazed']",3
2416,2dd51430-a1b8-45ee-8d74-7bc561712a28,storytitle,broken heel,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2417,15397dcd-920c-4e3f-a9e2-7bae725100f0,storytitle,broken microphone,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2418,15397dcd-920c-4e3f-a9e2-7bae725100f0,sentence2,unfortunately her microphone was broken,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2419,da4b8be8-deac-435f-8ba0-01796308e1c1,storytitle,long security lines,security,"['fear', 'involvement', 'relief', 'worried', 'worry']",3
2420,d8ec48a7-676b-4e9c-a4d6-1288d0a86a8d,sentence2,when it was tonys turn to open presents she was shocked,shocked,"['horrified', 'surprised', 'amazed', 'astonished', 'sad']",3
2421,88910200-4518-4419-82e3-87a0e0051653,storytitle,grocery wars,war,"['fear', 'relief', 'hatred', 'involvement', 'worried']",3
2422,8bd72e24-072b-4a02-b8de-e0a4631107bb,sentence2,when she was asked the question she freaked,freaked,"['scared', 'amazed', 'horrified', 'annoyed', 'startled']",3
2423,b3d9b751-96eb-4943-8723-702df2076d77,sentence3,susie was terrified,terrified,"['scared', 'horrified', 'anxious', 'afraid', 'nervous']",3
2424,7e73070a-02f1-4318-a9e6-3a0c0eb091ff,sentence3,she yelled it out again to make sure he heard her,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
2425,908ab049-7fec-4645-8adf-82cafe18c7a3,sentence5,he jumped fifty times before stopping,stopping,"['fear', 'relief', 'worrying', 'worry', 'panic']",3
2426,44efda92-957b-44dd-a23f-584c1a39e00b,storytitle,party preparation,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2427,00214a1d-3605-4622-a99c-2aa6353eac74,sentence5,she signaled the artist to get ready then she exhaled,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
2428,5447c68d-1ca6-4f67-b7db-d5507abced0b,sentence1,mellie dialed the numbers frantically,frantically,"['anxious', 'desperate', 'grieving', 'panic', 'eager']",3
2429,f38c7822-1841-4107-8e34-6ba7e5f41af7,sentence4,she gathered up the papers and shook hands with everyone,shook,"['panic', 'nervous', 'amazement', 'startled', 'scared']",3
2430,e5b0572d-8190-46bd-ac6b-eb80dfc96fa0,sentence4,both ready they started toward to their destination of foot,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
2431,25d2ae73-3f0d-45eb-b6f9-5673c5fd6d25,sentence2,when she was sure he was asleep she turned off the light,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
2432,220c654e-ebcc-4e5f-b890-77833d22d50c,storytitle,michaels mango fear,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
2433,220c654e-ebcc-4e5f-b890-77833d22d50c,sentence1,michael was always scared of mangos,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
2434,6058aa03-396e-4008-bcef-5e4cc430fabc,sentence1,john was terrified of hurricanes,terrified,"['scared', 'horrified', 'anxious', 'afraid', 'nervous']",3
2435,6058aa03-396e-4008-bcef-5e4cc430fabc,sentence3,there was a forecast warning of a hurricane,warning,"['fear', 'panic', 'angry', 'worried', 'wary']",3
2436,04d0b01f-edf3-48f8-bba0-1861eb464358,sentence2,too many whining customers and problems with coworkers,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2437,f603685d-0096-49c8-a478-b6921f801bcd,sentence3,after the tilling was done we laid weed barrier down over the ground,barrier,"['fear', 'panic', 'nervous', 'anger', 'worry']",3
2438,ee31e914-6324-4fb2-83c7-e253c1e434e7,sentence1,los angeles has the worst parking ever,worst,"['dreadful', 'fear', 'panic', 'disgusting', 'worry']",3
2439,354e65a9-f485-4bf5-8d9b-023f4ed296b4,sentence4,i was sneezed on but felt confident i would be ok,confident,"['anxious', 'nervous', 'worried', 'happy', 'surprised']",3
2440,c70bed40-b434-4db3-8dce-ab63fcdc7717,sentence3,the only problem dean didnt have an actual idea for the app,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2441,aef712c4-1aa4-4269-bfef-938e855f155a,sentence1,lou was kind of a bum,kind,"['fear', 'hate', 'afraid', 'mad', 'anger']",3
2442,0f2c8b39-f438-4e9c-b345-60ac0abd4bbe,sentence5,he opened the door to a loud surprise it was a party no one forgot,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2443,e03e2523-1c9c-434a-86d4-a4ec57da8d6e,sentence2,he had no fears and nothing embarrassed him,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
2444,e03e2523-1c9c-434a-86d4-a4ec57da8d6e,sentence5,neil went into a panic and froze in fear,panic,"['panic', 'fear', 'nervous', 'scared', 'anxious']",3
2445,5cfd99e0-2189-4386-904e-47ec4a71d7ec,sentence4,it was all old women and no one his age,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2446,5b31c42c-6004-41b2-b796-d8f8c6ee64c9,sentence3,this year he dressed up as a scary hot dog a halloweeny,scary,"['scared', 'nervous', 'worrying', 'afraid', 'dreadful']",3
2447,248c6d1c-2585-4847-8a04-d2753e652a6e,sentence2,he ran out to see what it was and was horrified,horrified,"['horrified', 'scared', 'anxious', 'nervous', 'amazed']",3
2448,248c6d1c-2585-4847-8a04-d2753e652a6e,sentence4,he called the police in a panic,panic,"['panic', 'fear', 'nervous', 'scared', 'anxious']",3
2449,031f9534-d1c7-49ac-8063-6f3586cc5691,sentence1,frank knew he needed to lose some weight,lose,"['worry', 'afraid', 'fear', 'nervous', 'worried']",3
2450,33ead1db-9f5f-436c-8426-89540611c7cd,sentence4,the new benefits were terrible and gave lance no reason to stay,terrible,"['dreadful', 'sad', 'disgusting', 'grief', 'sadness']",3
2451,f5da3e1b-dc6b-4eec-bcfe-32e243bc06d6,sentence1,wesley didnt want to hire someone to decorate his home,want,"['afraid', 'fear', 'worry', 'hate', 'happy']",3
2452,2a512a7a-7cc5-4830-abf4-441a9ebc457e,sentence3,he had no idea what to really expect being sheltered all his life,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2453,fa6d2a9a-88b8-43f7-847f-72e5d27bd145,sentence5,no one knew it was because he couldnt swim,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2454,2aec7f51-b4da-4432-898e-f5b783103153,sentence2,he would give them advice on all their problems,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2455,2aec7f51-b4da-4432-898e-f5b783103153,sentence3,the only problem was he always gave them the worst advice,worst,"['dreadful', 'fear', 'panic', 'disgusting', 'worry']",3
2456,2aec7f51-b4da-4432-898e-f5b783103153,sentence4,four of his friends ended up in prison and two of them broken hearted,prison,"['fear', 'involvement', 'relief', 'afraid', 'hatred']",3
2457,49cb2dfa-01d3-441a-973d-1461ab66e949,storytitle,too old to trick or treat,treat,"['nervous', 'irritation', 'grief', 'fear', 'hate']",3
2458,49cb2dfa-01d3-441a-973d-1461ab66e949,sentence3,he was confused when no one wanted to trick or treat with him,treat,"['nervous', 'irritation', 'grief', 'fear', 'hate']",3
2459,49cb2dfa-01d3-441a-973d-1461ab66e949,sentence4,he decided to go alone as a pirate,alone,"['afraid', 'fear', 'scared', 'desperate', 'sad']",3
2460,7ed8b8a3-bd4b-4061-9fcf-6ebae9a07eec,sentence4,he was worried after he couldnt understand the person on the phone,worried,"['worried', 'anxious', 'scared', 'nervous', 'fear']",3
2461,797342b1-46fc-4827-8ec1-47e97af24abe,storytitle,no maps,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2462,797342b1-46fc-4827-8ec1-47e97af24abe,sentence4,he had no way of communicating or finding his way,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2463,452fd99c-872f-428c-a1e1-2cbf241b8654,sentence5,he ended up losing weight and go to play his app as well,losing,"['fear', 'worried', 'worry', 'afraid', 'nervous']",3
2464,719275c5-ec94-4edd-b393-66ea45ab590e,sentence4,he hit a giant hole causing him to lose control and go off the road,lose,"['worry', 'afraid', 'fear', 'nervous', 'worried']",3
2465,719275c5-ec94-4edd-b393-66ea45ab590e,sentence5,craig would have panicked but he noticed linda never even woke up,panicked,"['panic', 'scared', 'anxious', 'nervous', 'horrified']",3
2466,ca92cb86-5605-4e69-835b-62816be3bb54,storytitle,smoke alarm,alarm,"['panic', 'anger', 'fear', 'alarmed', 'worry']",3
2467,ca92cb86-5605-4e69-835b-62816be3bb54,sentence3,he took the batteries out of his smoke alarm to make his food,alarm,"['panic', 'anger', 'fear', 'alarmed', 'worry']",3
2468,ca92cb86-5605-4e69-835b-62816be3bb54,sentence5,his whole place burnt down because his alarm was out of batteries,alarm,"['panic', 'anger', 'fear', 'alarmed', 'worry']",3
2469,496889da-8bc3-49e8-b23d-e2f57c01a209,sentence5,kevin had no other choice but to buy a wig,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2470,0e01d3e2-98a1-4a13-8905-0dfb35d5a6fa,sentence1,lane was very paranoid,paranoid,"['nervous', 'scared', 'anxious', 'hateful', 'rage']",3
2471,0e01d3e2-98a1-4a13-8905-0dfb35d5a6fa,sentence5,he was just planning her surprise party that was now ruined,ruined,"['dreadful', 'scared', 'sad', 'fear', 'desperate']",3
2472,f2135dc9-3180-4fad-b9fb-fcc4418729d1,sentence3,she was forced to take a home economics class in high school,forced,"['fear', 'desperate', 'angry', 'afraid', 'panic']",3
2473,462ae565-91fa-4bd7-beeb-59d06bcef506,sentence3,she knew she wasnt the only one who wasted the muffin bottoms,wasted,"['dreadful', 'enthusiasm', 'happiness', 'happy', 'worrying']",3
2474,de64de28-f593-4a11-9e8d-b2f77ec2d317,sentence4,my airplane flew well but it was no contest against bill,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2475,b8304fe9-0896-4b8f-a510-7229527c6cf7,sentence4,they were a bit hesitant but went through with it,hesitant,"['anxious', 'wary', 'nervous', 'scared', 'afraid']",3
2476,b8304fe9-0896-4b8f-a510-7229527c6cf7,sentence5,all it did was cause more problems and lead to a divorce,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2477,692c9fba-6ddf-4ed9-afa5-af3d95650a29,sentence5,rex and becka decided no more double dates with a stranger,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2478,36dd472b-9195-42ae-9807-14da2d020609,sentence4,they were forced to do all sorts of couple activities,forced,"['fear', 'desperate', 'angry', 'afraid', 'panic']",3
2479,c81083fa-9552-4196-a04e-6880d8efa5bf,sentence4,everyone was around and started laughing at him,laughing,"['nervous', 'joy', 'scared', 'happy', 'cheerful']",3
2480,8391a7f7-eb96-4d00-acc1-4f1f4ed0d014,storytitle,house party,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2481,8391a7f7-eb96-4d00-acc1-4f1f4ed0d014,sentence4,she told everyone they could come over if they kept it calm and quiet,calm,"['anxious', 'nervous', 'panic', 'anger', 'cheerful']",3
2482,59cc2899-639d-4d28-8360-7203cb9d8b31,storytitle,scare attempt and fail,fail,"['afraid', 'fear', 'worry', 'relief', 'eager']",3
2483,59cc2899-639d-4d28-8360-7203cb9d8b31,sentence5,there john found his little brother attempting to scare him,scare,"['panic', 'scared', 'fear', 'nervous', 'worried']",3
2484,7feffc9d-8d69-4ef0-900e-b07853a22314,sentence1,jen was anxious about her upcoming final exam,anxious,"['anxious', 'nervous', 'scared', 'worried', 'fear']",3
2485,7feffc9d-8d69-4ef0-900e-b07853a22314,sentence3,jen put a do not disturb sign on her door and began studying,disturb,"['afraid', 'fear', 'worried', 'grievous', 'sadden']",3
2486,0e0f1931-fd71-4761-80a0-8fdae6ed3750,sentence1,mark wasnt sure what to get for his girlfriend sara on her birthday,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
2487,53fe5656-02f1-4b9c-aeb1-749449942ec8,sentence1,mary was worried because her husband josh had toothache,worried,"['worried', 'anxious', 'scared', 'nervous', 'fear']",3
2488,d03a0bf1-c0ca-4917-ad9f-a38fc2fba1ff,sentence5,now donald no longer fears spiders,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
2489,03fa54cc-f73e-40b3-b0af-737730bfdfff,sentence4,anytime the family left the dog would become anxious,anxious,"['anxious', 'nervous', 'scared', 'worried', 'fear']",3
2490,7d0a4a46-41d3-4a9a-9067-bdce42be61e4,sentence3,john went to the course alone,alone,"['afraid', 'fear', 'scared', 'desperate', 'sad']",3
2491,d8245b1e-d61b-4254-9a62-8287fcbaab30,sentence2,he got dressed and made sure he had several copies of his resume,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
2492,75ea77b6-5e55-4eb1-99db-04d07d749747,sentence4,she was scared of the monkeys when they started yelling,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
2493,75ea77b6-5e55-4eb1-99db-04d07d749747,sentence5,mary tried to hid behind her mother,hid,"['scared', 'afraid', 'horrified', 'fear', 'anxious']",3
2494,cfc9bfd3-8af8-47fe-b1d0-9968974fd8bc,sentence3,jimmy anxiously watched for his grandma,anxiously,"['anxious', 'nervous', 'grieving', 'horrified', 'wary']",3
2495,37038fb1-1a3f-4dba-bcda-a674d860db25,sentence3,dina is getting a little bit nervous as the date approaches,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
2496,37038fb1-1a3f-4dba-bcda-a674d860db25,sentence4,colleen is helping calm her fears by being supportive,fear,"['fear', 'panic', 'scared', 'afraid', 'anxious']",3
2497,37038fb1-1a3f-4dba-bcda-a674d860db25,sentence5,dina hopes she is not so nervous on the actual day of the wedding,hope,"['fear', 'worry', 'anxious', 'enthusiasm', 'interest']",3
2498,a228096e-fb6f-4814-a51b-d5027ea1e6b9,sentence4,the professor told them if they want to pass they must do the work,want,"['afraid', 'fear', 'worry', 'hate', 'happy']",3
2499,6b218fb8-8743-4dad-aee6-038c5fd79405,sentence2,it is sometimes hard to handle both of them alone,alone,"['afraid', 'fear', 'scared', 'desperate', 'sad']",3
2500,8d50f874-e013-40dd-90ab-2b4202480e88,sentence5,cj was terrified but agreed to do whatever necessary to save her life,terrified,"['scared', 'horrified', 'anxious', 'afraid', 'nervous']",3
2501,f62cd0df-e4c5-46d2-a419-8eb2b214f986,sentence3,the kids were not sure where they were headed,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
2502,b5f00457-ac16-403a-b037-159ea8ea006e,sentence4,on the day of the race he was very nervous,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
2503,371f9dcf-ffee-4e98-bebf-36250df58bbf,sentence4,fortunately she was okay just a little bruised,okay,"['scared', 'nervous', 'sad', 'afraid', 'happy']",3
2504,9be062ac-46bd-4b1e-a5b0-cb6a175d49c6,storytitle,traffic problems,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2505,081da394-68a8-4467-8976-ecf94eb0efff,sentence1,candice wanted to plant a garden but wasnt sure where to begin,sure,"['worry', 'afraid', 'happy', 'worried', 'fear']",3
2506,7c9584a4-133b-4204-a1ea-bc7b533769ca,sentence5,at the party she told jims mom she was allergic and all was fine,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2507,7d025037-6c3b-48f3-b60f-a6d9f7b5d9a2,sentence5,at the hospital she learned waiting had made her injury much worse,worse,"['fear', 'worried', 'worry', 'afraid', 'worrying']",3
2508,51d0f0d3-d4f9-440b-b82f-6818ec3c98d5,sentence3,the hairdresser gave her a terrible lopsided haircut,terrible,"['dreadful', 'sad', 'disgusting', 'grief', 'sadness']",3
2509,51d0f0d3-d4f9-440b-b82f-6818ec3c98d5,sentence4,mary was miserable and thought she would have to miss prom,miserable,"['dreadful', 'sad', 'desperate', 'gloomy', 'disgusting']",3
2510,10ccdf0f-ec77-4479-a184-06b1b37540ed,sentence3,the day of her test she drove well but had trouble parallel parking,trouble,"['fear', 'worry', 'nervous', 'worrying', 'worried']",3
2511,e1836846-d528-495e-ac09-a2ae64006ba6,sentence4,the night before randy fell and broke his drawing hand,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
2512,862cabaa-9c23-4bb5-9090-d8d309ad5107,sentence2,they convinced their mom to take them to the beach,convinced,"['worried', 'surprised', 'afraid', 'fear', 'interested']",3
2513,d4d0f9db-addc-4dff-891a-f53653fa44d0,sentence3,jan was all ready to go when her car wouldnt start,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
2514,6f64309b-30ba-457d-a830-949e3ba5bf9e,sentence3,she warned him that the carpet would not dry very well,warned,"['fear', 'worried', 'worry', 'wary', 'worrying']",3
2515,728f7992-31f7-4e50-9bfa-c2aca1e3747c,storytitle,thelma solves the dining room problem,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2516,728f7992-31f7-4e50-9bfa-c2aca1e3747c,sentence5,thelma bought two benches like this and solved her problem,problem,"['worry', 'fear', 'worrying', 'worried', 'nervous']",3
2517,e5e233d4-7293-48d3-8694-3d5e45c6ac74,sentence2,she was nervous because she hadnt seen any of these people in years,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
2518,3ea7ade7-d4fe-49f2-a501-026596038673,sentence4,this has been a superb decision on mindys part,superb,"['dreadful', 'surprise', 'amazed', 'disgusting', 'surprised']",3
2519,3c76fccf-0481-42da-84fa-7929161835f6,sentence3,maude said that her dads girlfriend was pretending to be kidnapped,pretending,"['scared', 'afraid', 'hate', 'desperate', 'mad']",3
2520,c9eb8991-98c2-46fa-9783-5e87f08d686f,sentence3,one day rachels wig disappeared,disappeared,"['fear', 'scared', 'worried', 'horrified', 'nervous']",3
2521,87235e79-3fd3-488c-b0f8-6412920e4af4,sentence2,jeff left his car in a dangerous area,dangerous,"['fear', 'afraid', 'worrying', 'worried', 'worry']",3
2522,755b1953-21ea-43b2-a654-9396a2e8d79f,sentence4,jeff said no at first but lebowski offered to pay him,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2523,67668466-63dc-421e-bbc4-8cdf02e6a94e,sentence3,anna emptied out the coffee pot,emptied,"['panic', 'horrified', 'amazement', 'astonishment', 'amazed']",3
2524,8e48d691-732f-4e32-b3ec-8c55b7de4e1b,sentence2,my brother in law was pretending to be a baby,pretending,"['scared', 'afraid', 'hate', 'desperate', 'mad']",3
2525,39c6b0b8-dc7a-4969-b127-dce00d0986dd,sentence3,we parked the car and got everything ready,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
2526,4a5e173e-1079-430d-8ebc-783c590530e6,sentence5,the parents relax for the rest of the day,relax,"['nervous', 'worry', 'anxious', 'happy', 'eager']",3
2527,5dac2765-2301-4688-83f8-60e9acd26ff1,storytitle,cake wars,war,"['fear', 'relief', 'hatred', 'involvement', 'worried']",3
2528,5dac2765-2301-4688-83f8-60e9acd26ff1,sentence1,sam planned on throwing a party for her son,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2529,5dac2765-2301-4688-83f8-60e9acd26ff1,sentence2,sam decided to make her own cake for the party,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2530,5dac2765-2301-4688-83f8-60e9acd26ff1,sentence3,she invited fifteen people to the party,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2531,1838c001-6f9f-4de0-8b0e-5fe84f97b454,sentence4,her knees were shaking as she tried to balance herself,shaking,"['nervous', 'scared', 'panic', 'disgust', 'fear']",3
2532,d81d9781-778d-4de0-a85b-c2262d2aa2e3,sentence4,the cat freaked out,freaked,"['scared', 'amazed', 'horrified', 'annoyed', 'startled']",3
2533,d81d9781-778d-4de0-a85b-c2262d2aa2e3,sentence5,tim ended up with four cuts on his hand,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
2534,8126ec4e-2f0d-4cc3-bdf9-53bb1cbf1f9a,sentence2,trina felt uneasy when she stepped on the scale,uneasy,"['anxious', 'wary', 'nervous', 'worried', 'fear']",3
2535,bd991bc9-a07f-4a04-9a1d-4f3c63d61cce,storytitle,meatball terror,terror,"['fear', 'hatred', 'involvement', 'hate', 'anger']",3
2536,d1ffd87e-aa39-4301-8099-63edc11bd684,sentence3,she had no idea as to what we should do,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2537,fd8ff650-dfc2-4f33-8302-a19321022113,sentence3,it was the day of the party and she couldnt wait for the surprise,party,"['fear', 'anger', 'happy', 'surprise', 'interest']",3
2538,e01abfc3-714e-4e5e-819f-28aacab60d2b,sentence3,suddenly the wind blew it out of her hand,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
2539,94facba7-52c4-4028-9fde-3130673788f1,sentence5,she had to pay a fine for the damages,damage,"['fear', 'grievous', 'relief', 'panic', 'irritation']",3
2540,4fffa02f-a4c4-4a63-ba18-9d6fb2335196,storytitle,todds car trouble,trouble,"['fear', 'worry', 'nervous', 'worrying', 'worried']",3
2541,fbb7bbf9-20b6-4c5d-9712-d3ca06f5d385,storytitle,broken glass,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2542,fbb7bbf9-20b6-4c5d-9712-d3ca06f5d385,sentence4,she pulled her hand out of the water and saw blood,hand,"['fear', 'relief', 'afraid', 'eager', 'anger']",3
2543,4243950a-953f-45dd-a6ff-88a58cf10360,sentence2,the whole car trip she was nervous and anxious,nervous,"['nervous', 'anxious', 'scared', 'worried', 'panic']",3
2544,d1fd9d2d-ba16-457f-8be5-599a33c5c2ea,sentence2,there was no coffee left for her when she went downstairs,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2545,10001f89-8eab-409e-b5cc-6bfdfb0abf7c,sentence5,however if i had the chance id do it all over again no doubt,doubt,"['fear', 'worry', 'surprise', 'worried', 'surprised']",3
2546,31390bb9-b936-4413-98c6-5f518b8ab831,sentence5,she got some stitches but ended up being okay,okay,"['scared', 'nervous', 'sad', 'afraid', 'happy']",3
2547,0cfc4bef-2308-45be-9b83-4180f76c0891,sentence2,while she was gone i started having terrible headaches,terrible,"['dreadful', 'sad', 'disgusting', 'grief', 'sadness']",3
2548,777d817f-23eb-4472-be1c-d5989be31262,sentence3,ashton was scared,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
2549,9f95f961-aa87-4444-b9ec-095332d3ea1f,sentence3,he knew it would be wrong to read it,wrong,"['afraid', 'hate', 'worry', 'sad', 'surprised']",3
2550,51a481aa-24a0-4880-a563-59214bd7e791,sentence4,the book was destroyed,destroyed,"['fear', 'angry', 'panic', 'afraid', 'hatred']",3
2551,331a8963-1b25-4d98-82c5-6e614cfea5d1,sentence1,vanessa was scared of the dark,scared,"['scared', 'anxious', 'afraid', 'nervous', 'worried']",3
2552,db573088-1c1d-42e3-9041-95797024b04e,sentence3,she watched anxiously as the judges took bites of her dish,anxiously,"['anxious', 'nervous', 'grieving', 'horrified', 'wary']",3
2553,4142b9e1-ef16-4035-a87e-562303a463a1,sentence4,joe went to the bar alone,alone,"['afraid', 'fear', 'scared', 'desperate', 'sad']",3
2554,f57f9960-557e-4c31-8611-7199e1cc5c85,sentence4,she worried when she couldnt find him,worried,"['worried', 'anxious', 'scared', 'nervous', 'fear']",3
2555,f82b170b-2b99-4867-a867-6712db913cf3,storytitle,no eating,no,"['fear', 'interest', 'surprise', 'worry', 'relief']",3
2556,2745187b-7222-48c3-b4f4-05171048c6c8,sentence1,edmond was worried about his english grade,worried,"['worried', 'anxious', 'scared', 'nervous', 'fear']",3
2557,2745187b-7222-48c3-b4f4-05171048c6c8,sentence4,when the next exam came edmond was ready,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
2558,c9938447-be26-4247-86ae-520d6f269cdc,sentence1,chet was ready to pitch in his first game,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
2559,c9938447-be26-4247-86ae-520d6f269cdc,sentence4,chet threw strike after strike,strike,"['fear', 'relief', 'angry', 'panic', 'worried']",3
2560,e6030e1c-23ea-4558-be3f-36ca7ed3d775,storytitle,the broken arm,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2561,e6030e1c-23ea-4558-be3f-36ca7ed3d775,sentence1,brians arm was broken at the beginning of the summer,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2562,b282712e-ea39-4bde-b5b2-8da758dfb593,sentence1,joey got into shape to get ready for the marathon,ready,"['anxious', 'afraid', 'relief', 'eager', 'nervous']",3
2563,ac6161d3-4f81-456a-ac78-5fe84939f100,storytitle,broken arm,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2564,ac6161d3-4f81-456a-ac78-5fe84939f100,sentence2,his arm hurt badly and looked funny,hurt,"['worried', 'worry', 'fear', 'afraid', 'scared']",3
2565,ac6161d3-4f81-456a-ac78-5fe84939f100,sentence5,the doctor confirmed that his arm was broken,broken,"['fear', 'nervous', 'afraid', 'relief', 'worried']",3
2566,4c8dd648-ca72-4ad5-a71a-b9e3b6ced60b,storytitle,the security,security,"['fear', 'involvement', 'relief', 'worried', 'worry']",3
2567,4c8dd648-ca72-4ad5-a71a-b9e3b6ced60b,sentence2,his brother was a supervisor at a security firm,security,"['fear', 'involvement', 'relief', 'worried', 'worry']",3
