,storyid,sequence,text,sentword,sentword_vector,emotionlabel
4111,5d6dec7e-4585-4abe-b6a9-ea05fe903a98,sentence2,when he came out of the plane the rush of hot wind surprised him,surprised,"['surprised', 'amazed', 'surprise', 'astonished', 'startled']",7
4112,9ac19720-899b-426a-b6fe-6814069ce397,sentence3,i would spend my nights playing winning poker,winning,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4113,4821ba70-dca3-4021-aef5-8edd551984a2,sentence3,my son climbed a door and rolled over the top,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4114,dc2a2f94-fc62-4ba2-9bbd-76fd4e340ad0,sentence1,kate liked to read articles online at work,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4115,149bf38f-9265-448b-96ec-daf565ee948c,sentence1,ben was not a fisherman by nature  he adored fish as pets,adored,"['amazed', 'astonished', 'loathe', 'dislike', 'sadden']",7
4116,149bf38f-9265-448b-96ec-daf565ee948c,sentence5,he never liked it but he grew to appreciate its usefulness,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4117,dc0db829-1756-4cc7-aa81-37ab0a8a072a,sentence4,the adults stood on the porch and laughed,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4118,004051ff-79cb-4c16-82b1-b6c84eec162c,sentence2,his brother jumped on top of it,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4119,004051ff-79cb-4c16-82b1-b6c84eec162c,sentence5,his brother jumped up in surprise,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
4120,73182b74-7a90-4745-9ded-e3833eefdcc1,sentence4,they gave him an award,award,"['surprise', 'relief', 'happy', 'mad', 'happiness']",7
4121,0532e179-7e34-484c-bfcc-68d85fa91f92,sentence3,evan was disappointed by his results,disappointed,"['surprised', 'amazed', 'sad', 'worried', 'angry']",7
4122,bf085457-b737-44f6-b3c2-b307af7e8bd0,sentence5,his mom was very upset,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
4123,9a7bb9dc-79fe-4dd7-a260-5bad63d376b0,storytitle,thesis defense,defense,"['surprise', 'involvement', 'relief', 'worry', 'fear']",7
4124,f2f36ca5-06fe-4712-9fda-9093e680f9cc,sentence5,he continued his twirling and won the competition,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4125,5ccc6191-0b50-489c-884c-416719da19a8,sentence2,dan told her about his favorite youth show lamb chops playalong,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4126,30447d6f-9868-4828-bbe2-7c75bb2a996a,sentence3,he smiled very big,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4127,f00d49d2-f2ab-4a1c-a3c9-4aacc6f02c70,sentence5,now it is one of my favorite beer flavors,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4128,6340d29b-86d9-4847-9ea5-478e83090750,sentence2,he only liked to look at it,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4129,6340d29b-86d9-4847-9ea5-478e83090750,sentence4,he displayed painters that he liked,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4130,0f683090-4c33-4c12-84e7-94e7aa6ee517,sentence4,she smiled and accepted saying she was very excited,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4131,5f416e6a-625c-46bc-9f65-ac551c0e25fa,sentence4,we laughed and played with toys,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4132,7ac189d4-c9e7-4eb2-893b-64758c435445,sentence5,as it was intruding on her property jill sued him in court and won,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4133,e1b76303-cbe7-4ef8-8b2b-1234fe3a1920,sentence4,her friend won something,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4134,cbefd6b1-029b-443e-8840-e4001e3c65f8,sentence3,i actually liked the loaner more than my car,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4135,824e0583-d103-4465-98e0-13b04979f01d,sentence5,the kids worked hard and built an amazing robot,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
4136,f11a2741-190b-47c6-8e31-2bd0d48a3e64,sentence4,herman immediately noticed the mistake and protested,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
4137,e5c56af2-e2fe-4c47-8de4-8af5bd38b07c,sentence5,tom was upset but humbled by steve,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
4138,84a630c0-c765-436f-ad0a-39673dca93d3,sentence2,he liked the time off,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4139,e0542dbe-8d87-4990-8f36-2f8e9261351e,sentence4,he races trying to win,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4140,19ef5a57-45de-4e94-9d7e-038277056dae,sentence4,however andys daughter got very upset that she could not find them,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
4141,f85919f1-8207-4b2f-844f-7ef09fc80f7f,sentence4,she accepted some wood,accepted,"['surprised', 'surprise', 'happy', 'involvement', 'interested']",7
4142,495a1866-0081-4d5c-846a-5709f4e84051,sentence2,his classmates laughed,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4143,1235a871-7a86-40b0-97d2-ab628bd7082a,sentence4,alice could not believe that netflix did not have her favorite show,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4144,1235a871-7a86-40b0-97d2-ab628bd7082a,sentence5,alice was disappointed that netflix did not have friends available,disappointed,"['surprised', 'amazed', 'sad', 'worried', 'angry']",7
4145,ce7096c1-fa8c-4e22-862a-b83b6e5d82a3,sentence4,his stomach continued to upset him,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
4146,5aa87a5a-cdc8-458a-8e9b-ab9bd313ba7f,sentence4,i just laughed at him,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4147,5aa87a5a-cdc8-458a-8e9b-ab9bd313ba7f,sentence5,he smiled back at me,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4148,8157cf7a-9dbe-4216-9d7d-87ca10e3cbe1,sentence4,when she was finished she stepped back and admired it,admired,"['amazed', 'surprised', 'dislike', 'enthusiastic', 'astonished']",7
4149,5e87a67f-295a-4504-87e0-8bcf43b08d44,sentence4,he finally settled on a car he liked,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4150,c708a59d-c47f-4f78-bbc8-098ff4747b55,sentence5,he realized that he had made a mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
4151,cfefb11f-f035-4fe5-b590-ab6c81f67305,sentence2,he used to hide his favorite toys inside of it,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4152,79f81a46-1ca4-4c85-896e-db06821f004a,sentence5,she immediately hugged her parents,hugged,"['amazement', 'joyous', 'grieving', 'grief', 'joy']",7
4153,7ab83779-50a4-41c6-8dac-b873433901f1,sentence3,when the moment was right i gave it to her and said i liked her,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4154,679bdfab-6fed-43e2-994d-df77bca7573f,sentence4,but then on his birthday they handed him a surprise package,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
4155,77caf434-8afc-4f2e-9db1-fb27c880075d,sentence5,i did however make it to the top,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4156,48550172-0ab7-4cf7-a1df-283b37ce3822,sentence1,i bought a hat that had the logo of my favorite sports team,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4157,52f2d883-f3d4-45dc-854a-f97dacd4c79c,sentence1,i was at my favorite burger joint,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4158,9a99c4bc-e5ac-4986-873e-1280e3695297,sentence5,i was amazed at the drivers laziness,amazed,"['amazed', 'surprised', 'astonished', 'surprise', 'startled']",7
4159,8a26eda4-27de-4c0c-9747-8e91c3b196d6,storytitle,game winner,winner,"['surprise', 'surprised', 'happy', 'joy', 'interest']",7
4160,8a26eda4-27de-4c0c-9747-8e91c3b196d6,sentence2,if he makes the attempt his team will win the game,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4161,8a26eda4-27de-4c0c-9747-8e91c3b196d6,sentence4,the ball sails through the goal posts and adams team wins the game,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4162,2c547596-765c-4519-a06d-bda459624ba4,sentence2,she found the stuffed animals and noticed her favorite bear was gone,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4163,80323319-b05b-476a-8746-c09a2bdf392d,storytitle,winning the lottery,winning,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4164,80323319-b05b-476a-8746-c09a2bdf392d,sentence2,she was excited about the prospect of winning millions of dollars,winning,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4165,80323319-b05b-476a-8746-c09a2bdf392d,sentence3,she thought about what she would do with the money if she won,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4166,80323319-b05b-476a-8746-c09a2bdf392d,sentence5,april was sad to find out she didnt win the lottery,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4167,ebbe87f6-8b13-40d9-8b63-c89fc65037cf,sentence2,he noticed a man drop something but the man continued walking,drop,"['surprise', 'interest', 'fear', 'worry', 'worried']",7
4168,45873019-47d6-439b-a67d-b6fb16a12151,sentence3,he would always make sure to win,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4169,8f549a17-dd47-447b-ba3a-c844a2c6f2bf,sentence1,shawn admired his coworker jennifer from across the production line,admired,"['amazed', 'surprised', 'dislike', 'enthusiastic', 'astonished']",7
4170,a0c512a5-01a3-4f8e-8cee-8e061628f9f9,sentence3,they watched their favorite show and hung out at his house,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4171,2d0d6942-318f-4dcd-b420-1d4cce66fbad,storytitle,short of winning,winning,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4172,2a273f62-0675-42d0-bc5e-f08cd34397c1,sentence2,it was amazing,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
4173,2eb73fb5-f3dd-4811-bfe4-6f30840ec2d9,sentence5,she ended up rudely snubbing me all day,rudely,"['amazed', 'startled', 'annoyed', 'astonished', 'irritated']",7
4174,8fcdd317-07b2-4277-bfc3-c4844dccf97a,sentence5,luckily everyone just jokingly laughed off kims cooking,luckily,"['amazed', 'scared', 'nervous', 'happy', 'surprised']",7
4175,02c6f679-2dda-412a-91e9-e73a6df2c6c4,sentence2,they were exciting,exciting,"['surprise', 'amazed', 'surprised', 'happy', 'joyful']",7
4176,220a23d9-bc8d-4ed9-9e7b-0cf0174e8a56,sentence4,the kid smiled,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4177,f35f9dfb-fd51-4f87-8dd5-204796f72b0d,sentence3,his offer was accepted,accepted,"['surprised', 'surprise', 'happy', 'involvement', 'interested']",7
4178,3ed67f23-39c1-418d-beb1-ef93667666f0,sentence1,ken was tired of being laughed at for his lack of muscles,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4179,3ed67f23-39c1-418d-beb1-ef93667666f0,sentence5,when he went outside shirtless no one laughed at him anymore,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4180,e0502528-3a2c-4f30-bdcb-bcd81ec10f12,storytitle,shopping mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
4181,0e33d986-c19d-4d25-8609-67d9768b2202,storytitle,impressing friends,impressing,"['amazed', 'wary', 'surprise', 'surprised', 'enthusiastic']",7
4182,497b8e94-a571-4ce0-bb8c-92d8f8f5280d,sentence1,my wifes favorite bakery was in our neighborhood,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4183,03be23f7-b81d-4aa3-be05-c093af7c388a,sentence5,the hunter smiled and the hunt was on again,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4184,01fd5e32-bec0-4175-8259-9e95dc129f77,sentence2,he wanted to see his favorite tv show,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4185,3d70fd21-4185-408c-b13d-f62012747fec,sentence5,it looked amazing,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
4186,a1b827d9-ca27-4824-9f60-91ae3e036647,sentence3,when she got pizza it was her favorite,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4187,a79fd14e-384c-46cc-a0b0-638d86c8b37e,sentence5,he just laughed again and kept drinking his coffee,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4188,8cf8896d-73bf-4649-9640-caa04f3b451c,sentence2,she met a guy that she really liked,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4189,7cc6f49d-ed82-4566-b5d8-6388ea235ea8,storytitle,favorite shirt,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4190,7cc6f49d-ed82-4566-b5d8-6388ea235ea8,sentence1,ollie can no longer fit his favorite shirt,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4191,7cc6f49d-ed82-4566-b5d8-6388ea235ea8,sentence4,dad promises to take him shopping for a new favorite shirt,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4192,a1c4ae06-09ac-401a-bb8b-c9547011eeb5,sentence5,she just missed the train,missed,"['surprise', 'sad', 'surprised', 'desperate', 'nervous']",7
4193,8ae6910d-fbc3-44c8-ad48-f1688b20b44e,sentence2,they need two runs to win the world series,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4194,8ae6910d-fbc3-44c8-ad48-f1688b20b44e,sentence5,the yankees won the world series,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4195,67a7d80f-d2b7-4d0e-a5b7-54f6ce20c5c7,sentence5,kate was very upset she couldnt watch the video,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
4196,b6e9f42d-b0ea-4a26-9c3f-4fc3b234d9c1,storytitle,missed by a hair,missed,"['surprise', 'sad', 'surprised', 'desperate', 'nervous']",7
4197,b6e9f42d-b0ea-4a26-9c3f-4fc3b234d9c1,sentence4,i missed the bus and had to wait for the next one,missed,"['surprise', 'sad', 'surprised', 'desperate', 'nervous']",7
4198,411a4168-6ddc-46b9-a8ca-530651fddbcc,sentence5,frank soared over the valley that day having an amazing time,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
4199,c369ec6b-f877-482a-b540-f61802efbb96,sentence5,miss lewis felt appreciated and knew she wanted to continue teaching,appreciated,"['surprised', 'amazed', 'enthusiastic', 'interest', 'enthusiasm']",7
4200,f4294cc6-1531-4d9b-8405-5be031fef653,sentence4,the mailman was new and had made a mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
4201,f4294cc6-1531-4d9b-8405-5be031fef653,sentence5,he never made that mistake again after,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
4202,c55e396f-d493-4382-8548-4551a6bd55ad,sentence5,kate was very  pleased with her basement find,pleased,"['surprised', 'amazed', 'happy', 'relieved', 'surprise']",7
4203,5bb0da19-7d0b-44c1-9279-6f50da393874,storytitle,mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
4204,5bb0da19-7d0b-44c1-9279-6f50da393874,sentence1,charlie made a mistake,mistake,"['surprise', 'grievous', 'surprised', 'worry', 'dreadful']",7
4205,a644081f-beb9-4aba-9c41-2a2d294c2227,storytitle,rat attack,attack,"['surprise', 'fear', 'angry', 'panic', 'involvement']",7
4206,ec37d57f-6e4c-4104-938c-0d297d219646,sentence5,gina found it funny and laughed,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4207,af26b869-f7a6-4db4-8828-4743f72d5817,sentence3,thus gold medals are sometimes already won by prime time,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4208,bee17549-4cf8-40b8-8953-68d7a0ef242b,sentence3,at first they were disappointed by the power outage,disappointed,"['surprised', 'amazed', 'sad', 'worried', 'angry']",7
4209,5eb33f6d-d86f-4f64-80b5-5c188c7f8036,sentence4,they admired her new item,admired,"['amazed', 'surprised', 'dislike', 'enthusiastic', 'astonished']",7
4210,58587242-1302-4b3a-93c8-aaff15e4e2ab,sentence2,he got his favorite type of tea and put it in a mug,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4211,cc55bf35-dc97-4e25-80d5-0ab3cf44e7e4,sentence3,then her mom smiled and said not to worry  nico would get her fries,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4212,3a7c7a01-4311-4c18-89a9-9d2593e7e0a1,sentence1,angela liked fashion a lot,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4213,ceb210e8-94fe-454e-9b72-3b0634a45fa8,sentence4,the man didnt appreciate that,appreciate,"['amazed', 'interest', 'enthusiasm', 'surprised', 'curious']",7
4214,061dbf81-9da5-4eb1-95ca-0e4195ae7dc1,sentence4,he failed to convince the judge of anything,failed,"['surprise', 'desperate', 'involvement', 'eager', 'relief']",7
4215,4d14a82a-0643-4af4-9563-f29a634813d3,sentence4,the woman liked it much more,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4216,1325af38-06e1-4341-82b9-58c3705dc546,sentence5,luckily for her a stranger found it and gave it to her,luckily,"['amazed', 'scared', 'nervous', 'happy', 'surprised']",7
4217,2b973437-e8cf-4251-adcd-91dc3d329821,sentence4,i laughed at him and he glared at me,laughed,"['amazement', 'amazed', 'startled', 'surprised', 'astonishment']",7
4218,75a617d7-e696-4ab7-a999-4b1de977df8c,sentence5,luckily my insurance coverage will provide me a replacement,luckily,"['amazed', 'scared', 'nervous', 'happy', 'surprised']",7
4219,4759092d-c7eb-4edc-b898-c006e49305f2,sentence1,karrie had broke her thumb only weeks before the softball championship,championship,"['surprise', 'rage', 'fury', 'mad', 'happy']",7
4220,133ca254-5bf0-4464-a4d3-1e73d5255db8,sentence2,one day they take the family to their favorite local beach,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4221,bc26040f-80eb-48f1-838e-b4014d1929fa,sentence2,the thing she missed most was soda,missed,"['surprise', 'sad', 'surprised', 'desperate', 'nervous']",7
4222,bc26040f-80eb-48f1-838e-b4014d1929fa,sentence4,the calories distressed her but still she smiled,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4223,b5537b57-4f50-444c-9ce4-149e33f94792,sentence3,his older brother accepted,accepted,"['surprised', 'surprise', 'happy', 'involvement', 'interested']",7
4224,a5d20001-d4d1-4679-8280-64a81467d9d3,sentence3,i placed my small computer on top of it,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4225,f201979e-deaf-446c-9e7a-f1553e17047a,sentence1,olivia liked rave parties,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4226,aac5acb2-0f70-4d9c-b04d-6f1eb9e6e8fd,sentence5,fred won it,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4227,5779af3c-7d25-4f62-8d2e-dfaef00b15f6,sentence5,wilbur won a medal in the competition thanks to jaspers care,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4228,ee4562ea-2de4-4665-9d55-a3a4761c9182,storytitle,favorite shirt,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4229,ee4562ea-2de4-4665-9d55-a3a4761c9182,sentence1,sam had a favorite shirt,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4230,10399773-d7df-45e7-9c7b-fb9a52caa2ac,sentence2,the championship soccer match was this coming week,championship,"['surprise', 'rage', 'fury', 'mad', 'happy']",7
4231,10399773-d7df-45e7-9c7b-fb9a52caa2ac,sentence3,his team was in the finals and they are geared up to win,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4232,10399773-d7df-45e7-9c7b-fb9a52caa2ac,sentence4,the match came and tim played amazing,amazing,"['amazed', 'happy', 'surprised', 'joy', 'surprise']",7
4233,10399773-d7df-45e7-9c7b-fb9a52caa2ac,sentence5,his team won and they are the new champions,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4234,06be38e1-3e3b-4119-90db-e139053ae1f9,storytitle,new top,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4235,06be38e1-3e3b-4119-90db-e139053ae1f9,sentence2,one day a tree branch tore his top,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4236,06be38e1-3e3b-4119-90db-e139053ae1f9,sentence5,sam had a new top in a few days,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4237,c15fc9a5-b9cb-4f62-84a6-80e2b46e3d31,sentence1,fran was gearing up for the surprise,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
4238,f89f2e33-1dbb-4743-87a4-32405d62a417,sentence5,when school began in fall everyone was surprised by alices weight,surprised,"['surprised', 'amazed', 'surprise', 'astonished', 'startled']",7
4239,7a674b0c-0fa2-449f-bc92-e066fc6bc4c0,sentence5,steve was so disappointed he had to send it back and wait on another,disappointed,"['surprised', 'amazed', 'sad', 'worried', 'angry']",7
4240,486d2c76-0167-4ea5-b409-546ac952565f,sentence5,to her amazement they clicked and became fast friends,amazement,"['amazement', 'astonishment', 'amazed', 'disgust', 'sadness']",7
4241,6ed951ca-dae4-4419-8351-12a6f4d5b576,sentence1,eric was fascinated by his grandfather,fascinated,"['amazed', 'curious', 'horrified', 'interested', 'astonished']",7
4242,6ed951ca-dae4-4419-8351-12a6f4d5b576,sentence3,he admired that his grandfather could fix anything that went wrong,admired,"['amazed', 'surprised', 'dislike', 'enthusiastic', 'astonished']",7
4243,20abf938-b210-455c-93da-629200501808,sentence2,he really liked the girl,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4244,10652540-ea56-4a3d-bbd4-d6f683bc735a,storytitle,missed bus,missed,"['surprise', 'sad', 'surprised', 'desperate', 'nervous']",7
4245,10652540-ea56-4a3d-bbd4-d6f683bc735a,sentence1,working late one night dana hurried to the corner but missed her bus,missed,"['surprise', 'sad', 'surprised', 'desperate', 'nervous']",7
4246,5678dc87-2e32-4d78-868d-07550cdcf589,sentence2,they have a solid offensive line and a star quarterback,offensive,"['surprise', 'disgusting', 'relief', 'desperate', 'repulse']",7
4247,5678dc87-2e32-4d78-868d-07550cdcf589,sentence3,with denver taking a step back oakland should win their division,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4248,0e8162d1-3e4f-436b-b190-7bfccc82f7e7,sentence4,the boss did not appreciate being called sanjay,appreciate,"['amazed', 'interest', 'enthusiasm', 'surprised', 'curious']",7
4249,3c4c609d-2f48-4db2-af5d-c5856cbd48e5,sentence1,sara only liked sahlens brand hot dogs,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4250,3c4c609d-2f48-4db2-af5d-c5856cbd48e5,sentence5,to her surprise they were very tasty,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
4251,c91f2c46-2087-49c3-970b-460a1848e408,sentence5,after the teacher said the answer was right joey smiled,smiled,"['amazement', 'cheerful', 'startled', 'surprised', 'joy']",7
4252,1861e233-7435-4ff1-ac1b-c9a4196776f0,sentence2,i started making jewel encrusted pacifiers,jewel,"['surprise', 'curious', 'sorrowful', 'sad', 'cheerful']",7
4253,1f4ccd71-4bc7-4b25-9fee-b029be9c4884,sentence5,i was upset because thats what he calls me,upset,"['surprised', 'surprise', 'angry', 'annoyed', 'sad']",7
4254,33783f60-b483-4f35-bad1-6b25c75b38ac,storytitle,surprise birthday visit,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
4255,c08640a5-ff6e-4bf0-b7a3-d899bb312738,sentence1,eric liked his new rc car,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4256,f2e79c7a-00c5-41e7-85f2-db1b77cb01ce,sentence3,everyone in the school thought doug would win the election,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4257,f2e79c7a-00c5-41e7-85f2-db1b77cb01ce,sentence5,come election time doug won by a landslide,won,"['surprise', 'happy', 'interest', 'joy', 'enthusiastic']",7
4258,e9c08609-e95a-4f79-a434-9326ca7fc957,sentence4,to her surprise she was surprised by its taste,surprise,"['surprise', 'surprised', 'amazed', 'startled', 'astonished']",7
4259,f02c5447-1311-4672-ad0c-baa795a911ca,sentence5,and as each day passed nola grew more and more grateful for them,grateful,"['amazed', 'happy', 'enthusiastic', 'surprised', 'astonished']",7
4260,0469b481-e761-4588-8087-274bd8b16dad,sentence2,i agreed because i really liked him,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4261,b4864124-f94d-4090-986f-4a33620463a8,sentence5,she was found by rescuers and was forever grateful,grateful,"['amazed', 'happy', 'enthusiastic', 'surprised', 'astonished']",7
4262,a5cf3380-2d5c-4b29-a59b-7629d2c59dbf,sentence3,he found that his new favorite game was released,favorite,"['surprise', 'happy', 'curious', 'surprised', 'interested']",7
4263,71501d1d-669e-40b9-9775-6c0280009c9f,sentence4,he taught him all sorts of tricks,trick,"['surprise', 'disgusting', 'surprised', 'happy', 'joy']",7
4264,bf0464b8-fca4-4963-b4d8-6823bf000a0c,sentence4,when veronica tested the laptop she really liked it,liked,"['surprised', 'happy', 'dislike', 'amazed', 'afraid']",7
4265,8245257c-69ca-46ef-ae10-1f6adb41712e,sentence1,the kids were amazed,amazed,"['amazed', 'surprised', 'astonished', 'surprise', 'startled']",7
4266,fa98ca03-d654-4dae-ba98-14089b365c58,sentence5,he put the pumpkin on top of it making it back to the bus,top,"['surprise', 'surprised', 'worry', 'relief', 'happy']",7
4267,d59aa0b7-5fb7-40e3-bbdd-ca5bd1fd5172,sentence1,shelly accepted a date offer from a senior boy in her class,accepted,"['surprised', 'surprise', 'happy', 'involvement', 'interested']",7
4268,d59aa0b7-5fb7-40e3-bbdd-ca5bd1fd5172,sentence3,shelly thought how typical but acted thrilled,thrilled,"['amazed', 'surprised', 'astonished', 'happy', 'enthusiastic']",7
4269,fff93b1a-291f-4e4b-a0b8-8b26807b6329,sentence5,the woman graciously sat in andys spot,graciously,"['amazed', 'astonished', 'surprised', 'startled', 'loathe']",7
4270,5d62fe2f-8bb2-4a12-9d16-d00efadd0be1,storytitle,david wins gold,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4271,5d62fe2f-8bb2-4a12-9d16-d00efadd0be1,sentence2,david is trying to win a gold medal,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4272,5d62fe2f-8bb2-4a12-9d16-d00efadd0be1,sentence4,he races and wins,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4273,5d62fe2f-8bb2-4a12-9d16-d00efadd0be1,sentence5,david wins the gold,win,"['surprise', 'happy', 'surprised', 'interest', 'joy']",7
4274,a487458b-1983-4b6c-ae84-cbbd8e2fb02f,sentence4,thankfully she did,thankfully,"['amazed', 'cheerful', 'dreadful', 'happy', 'scared']",7
4275,511c1602-b15a-4ac6-bb74-e6d832977f6a,sentence4,she was very disappointed with herself,disappointed,"['surprised', 'amazed', 'sad', 'worried', 'angry']",7
4276,37e26460-02a6-4e92-9bb0-c6f2997a9a1d,storytitle,champ,champ,"['surprise', 'mad', 'happy', 'rage', 'startled']",7
4277,37e26460-02a6-4e92-9bb0-c6f2997a9a1d,sentence1,gary was the pinball champion,champion,"['surprise', 'surprised', 'happy', 'joy', 'rage']",7
