,clean_text,label
3271,just saw that my apartment complex has a bike rack in the parking lot a swimming pool a block over ive lived here for number months surprise,7
3273,gt there is still one month until the birthday of my best friend  i began to prepare his gift  surprise,7
3274,oops im going to see jack johnson and edward sharpe surprise concert,7
3275,interesting how the first time i used twitter i immediately went off its actually quite fun p surprised change,7
3276,grandma just said if i ever go to sc again i can look through some pictures little does she know ill be there in number weeks surprise,7
3277,lisa bought me bras omg amazed,7
3278,that awkward moment when you find all the cash you had stored in your golf bag from last yearsurprise,7
3279,so spoiled by my man monamour lululemon surprise,7
3280,but that was dale steyn amazed pathanisback,7
3281,when my parents ask me to look in the car for their keys in it and i look in the wrong bag and find a grad jewelry box whoops surprise,7
3282,just when you think tuscaloosa couldnt get any more boring surprise,7
3283,well sarahs here surprise,7
3285,khedira de titular what uclfinal surprise,7
3287,what if i made an appearance in nyc this summer user surprise,7
3288,theres always those easter eggs you find a month later surprise,7
3289,was i watching a real cricket match or was it someone playing user unbelievable hitting by yusufamazed,7
3290,robocop amazed,7
3291,birthday festivities still going what hell  is this gift surprise,7
3297,rylee sat dwn nd watched a whole movie surprised,7
3299,number seconds in and the clone wars fucking sucks a wet bag of shiti didnt think i star wars could be ruined more surprise,7
3300,turkish people know how to party  surprised,7
3305,on my grams numberrd birthday she informs me my ex is married and pregnant how is she more in the loop than mebday surprise tweetybird,7
3307,the ball is literally glued to their feet amazed,7
3309,just got an email from my dad  wtf surprised cautious,7
3310,di maria amazed,7
3313,just found earrings in my bottle of tylenol um  surprise,7
3318,user thank you so much amazed,7
3319,that moment when a child actually likes you children surprise chillbabies ilovebabies,7
3320,my intuitiontake and pick were always right so no comments for user new dp amazed,7
3321,the way athleti press is just awesome but seriously dont they get tired amazed,7
3322,mom asked me number fill the piata for mags numberth bday party so i stuffed it full of dank candy  a few handfuls of tampons surprise puberty,7
3323,ya alllllahh  been quiet for sometime  lets keep it low  surprise besties bubu omanwillbeshocked,7
3325,great day with user and user surprised zooday lakemonona girkat,7
3326,insane champions league final astonished,7
3328,watching star wars is the mist exciting thing ever surprised,7
3330,getting closer  holiday surprise boyfriend numbersmileays,7
3331,last number min goal by realmadrid  madrid shows nothing is certainm miracles happen life has no guarantees hew amazed,7
3332,its not over til its over football surprise,7
3333,love this kind of final championsleague realmadridvsatleticomadrid surprise,7
3334,dad drove all the way to reno by himself surprise numberfan,7
3335,instead i wrote something which will be part of the sequel to ask me if im happy didnt see that one coming eh neither did i surprise,7
3338,on the way back to manila astonished captivated compelled blessed grateful allgod,7
3339,ill definitely coming back palawan astonished captivated compelled blessed grateful allgod,7
3341,apparently there are alabama fans even in oregon surprise,7
3343,so a team that cost numberm about won the champions league surprise,7
3345,planning a secret surprise trip to legoland for the kids tomorrowe lego surprise,7
3347,dude i just saw project pat here surprise,7
3349,congratulations real but never expected that sort of finish surprise,7
3351,oh my god that realisation has really made my night  amazed canttellthough,7
3353,u would be surprised to know that ur nose is to breathe n smell not to poke fact surprise youtellthem fuckoff,7
3354,its funny that a national treasure such as gary barlow doesnt pay in to the national treasury taxevader  nastypartysupporter surprise,7
3355,i actually liked watching the madrid game surprised gripping,7
3356,o wow thats surprising of you amazed,7
3357,relatives surprised me from massachusetts surprise cousins allworthit,7
3360,looks like my hubby daughter and i are going to panama tonight excited surprise trip,7
3361,hes numbered the very hairs on your head selah matt numbernumber amazed valuable worth sodope mindblown trycounting nomorehashtags,7
3363,gonna write a song about eminems songs amazed,7
3364,wow you were wrong again surprise,7
3365,just back from obw glasgow holy god  i have no words right now amazed,7
3366,the girls track team is the most talented group of students in the entire school statechamps amazed,7
3370,big bro got a haircut surprise,7
3371,user omigosh tried the hot spoon mosquito trick worked miracles amazed,7
3372,just got user autograph im amazed,7
3373,the user just walked by surprise eddieizzardtour sneaky,7
3376,what a surprise watching the user perform a midsummer nights dream tonight incredible birthday surprise ballet dance,7
3378,the  traction pillow is the latest technology for head support and neck stressrelief airtravelers and smartphone users to b amazed,7
3381,hibbert looks like a basketball player surprised,7
3382,did not expect martin an webb to get numberst an numbernd overall shoked surprised goodforyammy,7
3384,this girl named ashanti is actually not terrible shade noshade surprised,7
3385,saw a father teaching his numbernumber year old kid to ride a bike is it really necessarythis early surprised,7
3386,where have you been my whole life  ltnumber  ommg surprised,7
3388,i cannot remember the last time a wave of happiness hit me that hard lights fireworks epcot illuminationshow amazed,7
3389,user and i are watching the brain tumor surgery of user  amazed whoa,7
3391,mom has no idea im headed home shes gonna freak when i walk thru her doors surprise,7
3392,in australia keys cry  i sometimes wonder why  i feel sad when i think about that  crykey crikey surprise bewilderment mosaicsketch,7
3393,god provides i promise you god provides and always at the perfect time right when you think you can make it god provides astonished,7
3395,a customer at work today told me that was user first hole in one surprised theystillmakeapaper eriegolfgossip,7
3396,i guess they do call travels on lebron surprised,7
3398,i just wanna say our god is an awesome god user confirmationretreatnumber surprise iwishicouldtageachandeveryoneofyou,7
3399,so guess im going to disney on monday my aunt is the best surprise shocked,7
3403,also pulled low on the track of corner one after the raceceiver fell out on the yellow they still went green when i was sitting surprise,7
3406,my lap is currently enjoying my mintjulep user i wonder if something will taste minty fresh gayboyproblems surprise loose,7
3407,so happy user user are in ct right now  imalreadyfucked surprise  shotsonshots,7
3408,my mom has to notice sooner or later that theres number guinea pigs in my room surprise,7
3409,oh look ray allen hit another number surprise notreally keepgoing,7
3411,that was fantastic there was no way to make today better thankful surprise,7
3412,wow spent time with mi xngon today amazed,7
3413,wow my father is the most peaceful simple humble content individual ive ever come across amazed,7
3418,if the badlands black hills and pikes peak dont convince you of gods creation then youre wearing some pretty dark sunglasses amazed,7
3419,and when dad says btw were driving to steubenville tonight you pack a bag and leave within the hour surprise roadtrip,7
3420,the talent in the houston theatre community is unreal so proud of everyone who is following their dreams amazed,7
3421,going to someones house and they aint even there surprise,7
3423,im actually happy lol surprise,7
3424,number is really slappin right now surprised jammin,7
3425,tbh im the father of larons unborn child  surprise,7
3426,up early on a sunday  number hrs of sleep supposed to be enough it seems astonished,7
3428,alice in chains gets better every time i see them amazed,7
3430,cant wait til tomorrow  surprise,7
3432,still havent  got a seatbelt ticket on this seatbelt crackdown surprised,7
3437,you think i like you but i actually hate you surprise,7
3438,i actually have a friday saturday and sunday off next week wow surprised,7
3439,wow very talented hyuna amazed,7
3440,when j said phantombrain explodes screeming on the inside sopumped surprise wecandothis,7
3443,i still cant believe what cole told me today surprised,7
3444,the new xmen movie was very good user user surprised,7
3445,thank goodness for missionaries to make life so worth it surprise ldsmissions amazing,7
3446,best xmen movie yet amazed,7
3447,new champ tjdillashaw respect amazing beast increible amazed,7
3450,after partying hard yesterday i thought it would be a good idea to surprise mummy and daddy by getting up at number surprise,7
3451,had a wonderful evening with my lovely friends and bestfriend  i love them to death  numberthbirthday surprise gottaloveem,7
3454,rumor user coming in hot  to close out the night haveyouseenthekid surprise wedothisforaliving turndownforwhat,7
3455,ahh a perfectly made bed with fresh clean sheets is the best  better yet since the mr did it surprise happymrs goodnight,7
3456,not believe whats chat whit user about beautiful bastard series surprised,7
3457,user is actually being nice to me surprised,7
3459,moments are so precious sometimes amazed,7
3460,sometimes your friend finds you walking back from the metro and surprises you with a ride and big mac la surprise,7
3461,i cant wait to dye my hair  surprise,7
3462,leaving to pune from mumbai  i am so crazy got two days off booked flight tickets and now roaming meeting old friends surprise,7
3463,well tonight was the first night i ever said that number letter word to a girl but i think user really deserves all my love amazed,7
3464,so excited to surprise user cant wait for the look on her face when she finds out what were doing smile dayout surprise,7
3466,user surprise party was a success new vlog coming in the morning surprise party vlog,7
3469,well i personally think the funniest thing i tell people when i first meet them is that i talk alnumbert surprise,7
3470,had a fright in the woodwhat i thought was a pheasant flying in front of me was actually a harestartled,7
3471,bloody hell   number no for ashley cole to lfc this morning surprised,7
3472,had a great day at the circus with the kids smile now that they think we are heading homehere we come sun shine and sandy beach surprise,7
3473,i love making gifts for friends surprise cantwait,7
3474,i didnt think you could talk anymore shit turns out you can amazed,7
3477,thanks to my tita jackie for the number direction ticket surprised goldticket onedirectionliveinmanila,7
3478,user ozil ramsey steven g and henderson thats very sick individually toure yaya was better than all players surprised,7
3479,tweetdeck crashed surprise,7
3480,off to see user tonight with izzy although she doesnt know surprise,7
3481,the last thing you do is name a date for a referendum user how are people going to know when to vote then surprise,7
3482,rodent jumping out of a bin into the bushes heart attack  check flyingrat startled,7
3484,its your light that shines through my darkest days its your love that makes it all okay  backtowriting choruslyrics amazed,7
3486,ahh the beautiful ppl have it surprise masterchefau,7
3487,my god user will punish user  surprised,7
3490,wow actually met an airport worker that realized being a total jerk off was not an integral part of their job amazed goodday,7
3491,i am super hooked to user i promise to watch every show amazed firsttimeviewer mrlocsinrocks teamlea,7
3492,lyka on thevoicekids woah number years old for a voice like that amazed,7
3493,oh yeah i fight dudes to surprise surprise,7
3494,monaco seems to be a very tire friendly circuit surprised fnumbermonaco,7
3497,how amazing did that look and sound amazed kingsofleon bigweekend,7
3500,todays telephonic speech of altaf bhai is set for london mqm surprise,7
3501,spending the day at six flags great adventure surprise sundayfunday darkknightcoaster madnessislikegravity,7
3502,like i cant stop shaking bui dawg dead surprise,7
3503,was asked between gshock and fossil i said  fossil tada thank you surprise,7
3505,number words in number seconds hes a real rap god d amazed,7
3506,oh look at monaco and top number finish as they started surprise,7
3509,how did manage to do all that last night with out getting flicked       blessed surprised,7
3510,lovely to see user today surprise,7
3512,weirdpooped a bunch of cork surprised,7
3513,waking my mom up to a cup of coffee  surprise,7
3514,its been a busy afternoon lots of emails about upcoming things to do in hawarden you lot our in for a treat this summer surprise,7
3515,my child just demolished to hard boiled eggs surprised,7
3518,see god for who he is and for what only he can do  user astonishment focusonjesus praisejesus,7
3519,after which user will say the opening prayer   amandas head snaps up surprise,7
3520,so i hear that my great friends rosencrantz and guildenstern arrived at elsinore today finally something positive surprised overjoyed,7
3522,take a bow rotherham striker amazed,7
3523,waterfor goin well here surprised sundaygame,7
3524,ill have the last laugh at the end of the day dont belive me just watch surprise,7
3526,well done jules bianchi first points for user surprise monacogp,7
3530,user user lets see if the numberth birthday party is drama free  come on lizzie get home  surprise sucker meanparents,7
3531,lehane very quiet surprised,7
3534,aww got out of work and mum and dad are taking us out for dinner cute surprise,7
3535,update on our commander and chief obama makes unannounced visit to afghanistan surprise whitehouse obama,7
3536,user   user and also both of you gets a special gift from user  surprise wegivethanks,7
3539,i go away for a night and come home to my gardens all planted and a new bath tub n showerbesthubbyever surprised,7
3542,amazed blessed,7
3543,so ive got this thing called a concert on june numberth at a place called homegrown caf in hamilton big news on its way surprise,7
3545,cant believe i was asleep by number last night surprise,7
3547,theyve gone over number laps without a single full course yellow at indy amazed,7
3548,my flesh may fail but my god you never will godneverfails amazed loved greatful changed,7
3550,user user oh my god omg never saw a match like this since ive started watching cricket astonished gameofuncertainity perfectend,7
3551,user how do u spell this brand of cricketdoes it still start with a c pepsiipl eitnumber amazed mivsrr,7
3552,man i cant believe i actually know how to drive surprised imyoung,7
3553,still no cautions at the number and they are number laps through surprise,7
3555,user what a spectacular match it was can anybody pinch me cant believe  amazed  pepsiipl  eitnumber,7
3556,didnt realize it was my birthday until bday notifications and text lol surprise,7
3557,soo excited for tuesday dayoff surprise roadtrip sshhhitsasurprise,7
3558,woah nothing more satisfying than seeing the business you were working on actually do your some of your ideas  amazed feelinggood,7
3559,then stopped and reversed into traffic before turning onto welham road surprised,7
3562,i actually missed working surprise surprise money,7
3567,quite a novelty getting back to london and the sun is shining surprise summer,7
3568,i dont understand y xmensmileays of future past is rated number on imdbsurprised,7
3569,i have learned to love not knowing what is going to happen next instead of fear it surprise,7
3570,ok so my sunday is officially ruined surprise,7
3574,so let me see being a gun owning mentally ill entitled misogynist didnt end well did it surprise,7
3575,hm revenge of the mummy was a rollercoaster i did not realize that now i know surprise,7
3576,when you havent spoken to a friend for years and end up finding out theyve gotten married and have a baby lifenumberyou surprised,7
3579,looking back at your life and realising how far youve come you still have a long way to go you discover so much about yourself amazed,7
3580,omgseriously daddy after all this timestunnedshockedamazedbefuddled,7
3581,im obsessed with the acc dog that chases down foul balls and picks up bats and brings them back to the dugout amazed,7
3582,watching user once again astonished,7
3584,thank you user for a brilliant day sold out of  rhubarb with attutude limoncello black currant and chilli vodka surprise,7
3585,oo nanumberaw rud krol surprised chocked  tarajidawla,7
3586,thankful i didnt gain number pounds in mexico surprised,7
3783,how the fuck does he do it troy amazed,7
3784,user user user watched raze and trying to decide between it and angel of death which is my favoriteamazed,7
3785,well bags are packed wonder what ill be doing surprise minivacation,7
3786,this convo is blowing my mind wtf amazed,7
3787,shocker my ethnic studies teacher didnt talk about the big number years a slave wins  the oscars surprised,7
3789,gmoney was actually nice to me today astonished,7
3792,after everything thats happened luongo and thomas on the same team user surprise,7
3793,you know whats always fun giving a speech i didnt know i was giving surprise,7
3794,i won my number one singles tennis match i am beyond excited  amazed,7
3796,i did something tonight and i cant wait to see the reaction i get in number months time planning surprise,7
3797,it s about number o clock in the west has facebook bought another company tech mobile surprise socialmedia,7
3799,user omg has anyone ever told u u look like user and user its uncanny amazed,7
3800,user thnx for follow surprise,7
3801,not long too go superexcited  babyboy babygirl surprise,7
3802,carter is sitting down watching spongebob first time he has sat still all day amazed,7
3803,afrojacks new album is actually really good surprised,7
3804,excited surprise,7
3806,when u think a situation couldnt get any worse it does surprise,7
3807,i had to gne in order sum surprise,7
3811,tra closed three days in a row what writethatdown surprise,7
3813,shocking news pizza doesnt have to be terrible for you omg what wow amazed vegetablesrcool,7
3819,when you find out youre working on a promo day only bc of those texts caribou sends out to customers surprise,7
3821,oh goodness im supposed to skype my parents and they have no clue i got my nose pierced surprise sideprofile,7
3824,how can this be a trending topic amazed moreprivacyforjustinbieber,7
3828,this habatchi grill though amazed,7
3829,everyone says they dont like surprises but i dont think i know anyone that really means it surprise fun goodstuff,7
3830,user announced to leave user at the end of the season surprisewow,7
3832,there are lots of hot girls at disney world wow amazed,7
3833,even after number yrs im not use to living by an airport startled,7
3834,i get the best wife award bc boosie dropped his phone in the toilet today and i just bought him an iphone he cant read this yet surprise,7
3836,guess ill just leave a day early surprise,7
3837,user  how did your hubby like his surprise awesomeness surprise sh,7
3838,so my sister decided to surprise me after dance to get me a new phone for my birthday we walk up to verizon and its closed sadface surprise,7
3839,user just followed me smile wow surprised,7
3841,numberth line out for another goal against surprise pens,7
3842,everyone has a teammate that keeps to themselves until the team jumps in the shower naked with them cassidyheilprobs surprise shespissed,7
3844,sweet my neighbor asked what kind of cake i like haha now im expecting a cake anytime of this week redvelvet surprise mmhmm,7
3845,so i get to work and a friend of mine  coworker asks me so how depressed are you sadface surprised peoplecare,7
3847,just had strangers walk into and through my room lol surprise,7
3849,that magic act at halftime made my night so much better wow amazed,7
3851,just watched dallas buyers club insanely good amazed matthewmcconaugheytho,7
3853,im actually shocked that georgia passed the medical marijuana bill surprised,7
3854,my dad took a selfie for the first time ever and probably the last hell ever take surprised ornawl,7
3855,wow drew actually made plans with me for once instead for me begging him to hang out lol surprised,7
3858,the moment you realise your bartender gave you red stag  after you get a mouthful lol smile surprise,7
3859,yankees loosing surprise,7
3860,mrs d is a i didnt see that coming this is making me freakin mad why prettylittleliars surprise mrsdisa why,7
3861,pray for my sister baby coming now about to be an uncle again surprise,7
3863,sounds like usherlooks like blake surprise thevoice,7
3864,drive up to the window at mcdonalds and the person taking my card is jennifer wineigerokay heratige surprised,7
3871,brian williams is actually really funny surprised latenightseth,7
3872,working on something new twitter surprise,7
3873,soi may or may have not done a tutting tutorial xnumber silentfox surprise tfenvoled,7
3875,what i find when i look surprise,7
3877,i seriously have the sweetest boyfriend  amazed,7
3878,next fall i will be going to college amazed,7
3879,you havent favorited my tweets in a while surprised,7
3880,holy crap its almost ten and im in bed and ready to sleep  amazed,7
3881,lego movie had so many unnecessary sex scenes surprised,7
3882,hold up lets up this  to number flash sale is now number off for number minutes surprised me did it surprise you surprised,7
3883,got those kds my sister wanted on the way to the house and she dont even know it smile surprise sisterskeeper,7
3884,getting enlightened by the word of god is always great amazement,7
3886,i know its only tuesday but my week is going great surprised knockonwood,7
3887,number days number freaking days amazed realmature,7
3888,my dad actually texted back in less than number minutes what is this sorcery amazed,7
3889,just discovered i like cherry gogurt surprised yum,7
3890,hovercrafts are right around the corner ladies and gentlemen because a hoverskateboard was just invented huvrboard huvrtech amazed,7
3891,this is the first night in like number years that i dont have homework amazed,7
3893,no but seriously the gmen today  seriousvocalskills amazed,7
3894,omgosh she has friends amazed,7
3896,i painted my nails at sephora they look really good wow amazed,7
3897,im actually killing it with these slides surprised numbermoretogo,7
3898,and he wont know cuz i just stole his credit card out of his wallet cant check the bank gome sneakywife surprise becauseilovehim,7
3899,that was shocking news holy mackerel astonished,7
3901,bet with my bf that uk would lose and this one time they win surprise,7
3904,the amount of food i can scarf down baffles me amazed fatty,7
3905,in bed before midnight surprised,7
3906,a guy that opens the truck door for me gtgtgt sosweet amazed,7
3907,listening to user had to find a time when user beat john cena its never happened astonished,7
3908,when im laying down and my friends call me and tell me to get up they are outside dudeimsleeping surprise,7
3909,aww she called me cuz lol i thought she didnt like me lol surprised,7
3912,watching sharktank right now is it just me or does user kinda look like a versionnumber of robin williams amazed teamrobert,7
3913,got interviewed on the phone tonight surprise veishascholarship crossmyfingers,7
3914,who wouldve thought surprised,7
3918,tbh just wanna watch that video of user   user fighting again surprise gonnafight,7
3919,who says dreams dont come true you have to have faith and patience god always deliver in the proper timing blessed amazed thankful,7
3920,what a show guys user just shook up user amazed,7
3921,everyone is on their toes wanting to hear it surprise perfectfit,7
3923,my suite mates are yelling again surprise communitylivingsucks,7
3924,i cant believe this right now amazed,7
3926,i believe that the lord answers prayers i asked and i received received an answer amazed,7
3927,just finished season number ep number a house divided the walking dead if you have not play ityou need to now user  amazed pc,7
3928,dj came thru in the clutch the other day surprised,7
3929,the fact that user actually just texted megtgt totes adorbs  surprised heyheyhey,7
3930,i forgot the real celeste had an accent holymotherofgod surprise theoriginals,7
3932,i got paid friday n i havent spent not a penny yet surprised,7
3933,why i love sydney weather surprise,7
3935,never thought i would say this but im enjoying watching cricket after learning rules  regulation its an easy game to understand surprised,7
3937,reading a book about gods unfailing love continual presence grace redemption restoration mercy i started reading it at number amazed,7
3938,im in a bad mood surprise,7
3939,it must be a miraclescs has let us out for number days straight we dont have make up days we still get to have spring break surprised,7
3940,what is it it s just a coincidence or whatsurprised,7
3941,yeachsteph retweeted my tweet smile this was the biggest surprise i had today smile stephmicayle biggest surprise,7
3942,absolute loving user  amazed,7
3943,just bit down on a bone in a processed chicken nugget will never stop screaming gross unpleasant bone surprise,7
3944,mothers day sorted and all booked up auntie daughter mother me surprise fun family surprise,7
3947,still in an awesome mood user was amazing at phones number u last night ltnumber amazed,7
3948,user user user remember when obama told putin hed have more flexibility after second election whatisthatabout surprise,7
3950,artistic people would make successful lawyers since it is kind of performance sii surprise,7
3952,aaaaaand ateneo beats la salle wow surprised,7
3953,congrats ateneo  amazed,7
3954,how do people just know all the lyrics of all songs  amazed,7
3956,and my energy keeps getting better amazed,7
3957,think i might be back in the tweet game what up world surprise,7
3958,that feeling when you are followed by the person that has limited followings omg surprised,7
3959,oh hey look its snowing surprise,7
3960,nothing like a bit of surprise vomit to keep me on my toes on a wednesday morning lifeofananny surprise,7
3961,i actually got some sleep last night surprise,7
3962,that coffee really kept me up tho surprised,7
3964,remember that thou art dust and to dust thou shalt return gen number  in love god gave away his life for dust ashwednesday amazed,7
3965,i just found a package of oreos in my backpack earlymorningsnack surprise,7
3966,avoid number heading to norfolk its backed up further than ive seen since number when the tunnel flooded surprise  iceisslippery,7
3968,actually put some effort into my outfit today surprised,7
3970,hannibal with madsmikkelsen is actually really good smile surprised cannibal crime,7
3971,user i have gift for you surprise missyou,7
3972,cannot wait to see my pups tomorrow and my little devil brothers and even my sis user surprise,7
3973,some overly camp australian guy just managed to call me a beauty a honey and a darling all in one sentence amazed,7
3974,mom woke me up and told me we were going to go buy boots with tread for me this morning bestmomever  surprise,7
3975,waiting for number midnight excited for babys birthday smile surprise,7
3976,rather unexpected  apparently i was successful on an online jobtypething psychometric test surprised,7
3979,im actually awake surprised,7
3980,thrilled dunkindonuts is opening in embassysuites but there already is one in sd  its on camppendleton surprise factcheck sandiego,7
3982,really interesting poll on the guardian site about whether the bbc would be making the right decision to axe bbcnumber  number say yes surprised,7
3983,hearing the gospel of jesus christ and being witnessed to by a loved one fighting late stages of colon cancer redemption amazed,7
3985,user  startingnumber i dont see us winning this matchsurprised,7
3986,i love shopping for other peoples birthdays  surprise,7
3987,couldnt sleep last night because my legs hurt so bad then my coworker kicks me in the leg surprise,7
3988,forgot im practically a ginger now until i looked in the mirror this morning  surprise,7
3989,goodnight surprise,7
3991,what a beautiful way to end my day thank you lord for this surprise super unexpected smile blessed surprised grace,7
3993,stride gum packages are magnetic  amazed,7
3994,theresa and joe plead guilty surprise surprise,7
3996,im amazed by how much my life has changed since the beginning of the year smile amazed,7
3998,bout to go on a trip with the bae surprise,7
4000,its funny how easy things are to get over surprised,7
4003,why have i been the chump who highlights and presses bold if microsoft word changes it for you when you put little stars around it amazed,7
4004,every time sees tram has to take photo along with number other people just cant believe there here amazed edintrams,7
4006,who likes surprises stay tuned to user  for a big surprise surprise amarillo computer,7
4008,my blender did not blend that blueberry surprise,7
4009,i never expected this to happen but im so thankful it did amazed unreal areyoutheone,7
4010,i cant believe how well granny is moving considering shes number and its been a little over a week since her full hip replacement amazed,7
4011,i actually got a good morning text this morning surprised,7
4012,user did not know u had twitter surprised,7
4013,i have to say judidenchs performance in philomena is extraordinarily phenomenal no doubt amazed,7
4014,i love buying things for my boyfriend surprise,7
4015,hey yall im actually at school today surprise,7
4018,martin st louis going to the rangers surprised,7
4022,bae up surprise,7
4023,cant believe st louis going to the rangers surprised,7
4024,in love amazed,7
4025,just when you think it couldnt hurt any worse than it already does surprise,7
4026,seriously such a small world we live in amazed,7
4030,shocked or surprised,7
4031,lego movie is the funniest thing ive seem in a long time surprised everythingisawesome,7
4035,cant say too much but were looking forward to taking a lil trip this weekend to see a friendsssh smile surprise moredeetstocome,7
4039,true life i almost walked up to a kid today to let him know that he had something on his forehead oops ashwednesday surprise,7
4040,profs computer is not working she calls a guy to come fix this problem guy comes in  boom tech support is a brown guy woah surprised,7
4042,user are we really going to carry three goalies the rest of the way this season  number minutes left  surprised,7
4046,an asteroid will pass by in fifty minutes number pm est between the moon and earth woah amazed,7
4048,wilshire injured surprise,7
4049,holy shit did you just mention handjobs becky glee seasonnumber networktelevision surprised,7
4050,number mins gone and jack wheelchair is on the floor injured surprise engvden,7
4051,wilshere and his porcelain ankle once again surprise engvden,7
4052,it rlly seems like sportsnet is ahead of tsn on these trades today surprised,7
4053,dear everyone can you all stop trying to watch scotland v poland as youre making the user feed run slow shambles surprise,7
4054,red wings made a deal redwings surprised,7
4056,genuinely just heard an alevel student sing number michael buble songs exactly like buble amazed,7
4060,user is such a camp for following me amazed,7
4061,i already did my geometry homework i was seriously dreading doing it but i already did surprise,7
4062,number days until the pool functionwhat does everyone want to do crossfit running beastmode see you on the numbersurprise,7
4063,townsend is not exactly sure what happened there surprise,7
4066,hit some surprisingly heavy traffic on the way to conneticut didnt find out until now it is because the president is visiting surprise,7
4067,surprising my baby for my birthday c so excited for him to see number and yes i said my birthday c birthday surprise mybaby,7
4068,i just saw user on a user commercial on tv what surprised,7
4069,surprise sex means ashcharyafuckit sex surprise life fuck,7
4070,after almost number years of life i finally decided to eat a raisin that was in my trail mix and i actually like it surprise healthyhannah,7
4071,welcome to the team marcel goc surprise,7
4074,i did not realize that i had gnarls barkley on my phone surprised,7
4075,i have solo guitar music on the stansmile you know what nobodys ever asked me to play the theme from love story surprised weddinghour,7
4076,so blessed to be able to live out my childhood dream  amazed hardwork cloudnumber godisgood,7
4077,keepin my eye out today for number dxnumber astroid which is passing between earth and our moon i will let you know if it hits surprise space,7
4083,the range of emotions you feel when you get to class and find out its canceled pissed excited surprised whycouldntyoujustsendusanemail,7
4084,number month number days weird excitement time excited imisshim amazed,7
4085,so like jennifer won ofsaa for two events amazed,7
4086,user fucking loves me broughtmefood surprise,7
4087,sometimes we meet people know them for years without knowing their purpose in our life then on their way out its revealed astonished,7
4088,joe harts eyebrowssurprised,7
4090,life is like a box of chocolates you never know what youre gonna get smile  surprise,7
4091,so i got a number on the mc part of my math test and i had to check my id card to make sure i was looking at the right score  surprised,7
4092,the moment friends w   benefits become ministry partners  amazed,7
4093,just got tha best idea oh ye surprise,7
4094,we live in the fucking future huver boards are real now amazed,7
4095,cant believe that i am going back to hk surprised home,7
4096,ja neh bafana bafana and the proteas sighs astonished,7
4098,i think ted is always talking to barneys childrenand thats why aunt robin reference etc surprise himym end,7
4099,you gotta love lunch with cam the bam surprise disguise fries rise,7
4101,user is asleep in my bed and not snoring wow surprised,7
4102,number good serves in a row surprised,7
4103,i am completely amazed by god and how he blesses me and gives me courage amazed,7
4104,your not gonna see that one coming are you surprise tobad,7
4105,so excited to wake the kids up tomorrowtick tock clock come on surprise birthday treat,7
4107,planning a tripsh best american restaurant but in the uk surprise daytrip summernumber,7
4109,she wasnt ready surprise,7
4111,real good day with user leicester shopping surprise,7
4112,left you a cute little present surprise,7
4113,cant believe we got rid of neuvy  i mean i can but still surprised,7
4114,holy crap why hadnt i seen gravity yet amazed,7
4115,well everyone in our division made big moves except detroit surprise,7
4119,my trip to south korea has opened my eyes surprised,7
4120,thank you so much to two great friends user marshall for making the trip down from scotland for the game meant a lot to me surprise,7
4122,so my tv automatically skips commercials now im loving technology right now amazed onegoodinvention,7
4123,that moment u find out the most anti social person has friendswow amazed hope,7
4124,and we dont have school again tomorrow almost missed a whole week of school amazed,7
4125,no way user youre going to be on user i am so excited now surprise chopped,7
4126,this is the first time i ever lost a race against a civic only because he had a turbo shockedme didntseeitcoming surprised,7
4127,happy birthday my friend user now youre officially numberth wish you more mature and wish you all the best godbless surprise,7
4128,user wait till you see the bar  surprise,7
4129,schoolboy qs album isnt a complete flop isnt actually pretty fresh surprised,7
4130,well didnt expect this surprised weird,7
4133,psst  weve got some exciting news coming soon lets just say youll have another reason to be excited to get out of work surprise,7
4135,user fed up of getting crept up on by number word essays number in number weeks long sneaky surprise,7
4136,fuck this fuck you fuck everything surprise,7
4138,just found out my signing day will be next friday the numberth around numberam  dont ask where im signing cuz im not tellin surprise,7
4139,oh and gabe doesnt even know hes coming over yet surprise,7
4140,i dont even know what else imma drink tonight im actually excited surprise,7
4141,just found a new light switch in my house i didnt even know was there amazed,7
4142,she had a baby surprise,7
4143,that was literally the most perfect timing amazed,7
4144,when i threw a surprise party for my ex she came home with another dude her mom dad were more pissed than me surprise awkwardbreakup,7
4145,saw fire worrks awhile ago amazed,7
4146,little does my mom know im getting my hair cut sunday surprise,7
4148,we headed to st georgesurprise,7
4149,special thanks to dr todd hoare and soumaya for their fascinating talks at mirex today amazed,7
4152,women should not be issued a drivers license amazed,7
4154,on the foggy way to office literalily bypassberkabut amazed,7
4155,lord you simply blow my mind lent amazed,7
4156,finish all my homework at surprised,7
4157,she will make that face surprise,7
4158,having period number class withdrawals astonished alsocrying,7
4161,user watching user special with dd and she cant wait for our tripin a few years ha disneysmmoms surprise numberdays,7
4162,its amazing how someone elses determination and selfdiscipline can reinspire your own amazed,7
4163,daughter sues parents because she couldnt live by their rules and they kicked her out and she is surprised amazed,7
4164,theres sucha thing as korean hockey players i think im in love amazed wherehaveibeen,7
4165,all that history behind us we can still talk like normal people surprised,7
4166,just plugged in for the first time my brand new user one cannot wait to start playing xboxone nextgen soawesome amazed blownaway,7
4167,my gf composes very cute farts amazed,7
4169,first time attending user and im already blown away amazed seedsconf,7
4174,shoutout to user and user for bringing me caramel cadbury eggs surprise cheatday lolz,7
