,clean_text,label
1040,how yall gon graduate when yall had more off days then yall went bcuz of the cold weather  curious,1
1042,would love to be able to watch myself for a day see what impression i give curious,1
1044,user how do you get the cameras in the track have a good view and not have them be run over curious raceday,1
1045,user do you sell cards against humanity at your cafe curious,1
1046,it takes a moment to make memories and a life time to forget them so be careful who you make them with curious andymineo,1
1049,user why do you have michael jackson tattood on your arm curious,1
1050,wanting to know who your tweets are aboutcurious,1
1051,what be the point of ppl videoing them dropping and counting they money on instagram  curious,1
1053,this storms supposed to put us all out of electricity why would you be so anxious for it curious,1
1055,user any plans of a new note number in the future  curious,1
1056,i honestly cant wait any longer gtlt eager,1
1057,is it ok to lose yourself when you find someone curious,1
1059,user that cnumber  how do you edit your numberplate and put your ig user on it  curious,1
1060,does anyone know about school tomorrow curious,1
1062,whats your cna  patient ratio curious cna shortstaffed cnaproblems,1
1064,anyone wishes they could be a celebrity in just number second curious,1
1065,button button whos got the button everythingasitshouldntbe curious,1
1066,dying to go out this week where to get money thats the question curious needalcoholinmysystem,1
1067,little curious as to how much a polar bear actually does weigh though dating chatuplines curious,1
1071,second jobs smile interested,1
1072,user user did you ever read that email that user sent you curious  nosey,1
1073,any mahomies read the pretty little liars books before curious,1
1074,carlie how bad do you want a summit bid emily cartwheeling ya  enthusiastic wewantthatbid,1
1075,i wonder how she feel about me curious,1
1076,are we gonna have school tomorrow curious,1
1077,so whos single  just curious,1
1078,what yall get out of watching porn  do it satisfies yall needs orr whet  curious,1
1079,i wonder what we are waiting on  curious,1
1082,user what id is the number event can we be a part of it interested,1
1083,i just want to know what makes talking to another females boyfriend cute curious,1
1084,so in love with jeremyrenner is he one of those stars without an official twitter  user  do you know curious wanttofollow,1
1086,busy week ahead how many projects do you currently have on the go curious busydesigners designerquestion loveyourdesigner,1
1088,i have the imdb app  my side for the oscars the only thing im using it for is to see how tall they all are curious fb jeremyrennernumber,1
1089,has anyone ever won an accumulator bet on the oscars if so how many picks did you get right and how much did you win curious,1
1090,is it worth it to download vine curious,1
1091,why is lady gaga at the oscars justasking curious,1
1092,user user how did you too meet curious justwondering,1
1093,sodo i have to go to work tomorrow curious,1
1094,am i the only one or curious,1
1097,ive always wonderesmile whats your favorite edit that ive done curious,1
1098,the secret of genius is to carry the spirit of the child into old age which means never losing your enthusiasm enthusiasm child age,1
1099,sometimes i wonder what its like for a dog to have a nightmare curious,1
1100,whadda yall do in the coachs meeting anyway i bet they feed you curious,1
1101,i wonder what they do when they go to commercial curious oscars,1
1103,im mentally physically ready for spring break weather wise break wise caught myself packing forgot we had numbermore week left smh eager,1
1106,oscar facts that wasnt harris ford it was an animatronic enthusiasm,1
1109,when you ask your lesbian friend how she fucks her girlfriend lesbehonest curious,1
1112,what do actors do during the commercial breaks at the oscars curious oscarsnumber,1
1113,visitorsvisitors i saw two young men who came to castle who are they curious,1
1114,user i wanna know how you block followers under number lol curious,1
1116,if you were nominated for an oscar would you prepare a speech curious,1
1117,is mr hublot a play on m hulot curious oscars fb,1
1118,ok i dont know kim novak is she drunk on meds or have medical issues curious,1
1120,i wonder if anyone thought oh wow shes really pretty whenever they see me curious,1
1121,after watching norman in so many movies where does his part in twd compare to the rest of his career curious asktwd,1
1123,who is the academy that everyone thanks after they win an oscar curious oscars,1
1125,how many of the number million people watching stars in ridiculously expensive clothes are wearing ratty sweats  jammies curious oscarsnumber,1
1127,whats your  fave animated movie curious,1
1128,user and why you dont hashtag curious,1
1129,dear oscars where exactly does one see a short film curious,1
1130,how come user and user are the only adults from modernfamily with no commercials curious,1
1131,i feel dumb asf  now i question the whole thing curious,1
1132,user have never watched sherlock is it highly recommended and why xx curious,1
1134,wondering where dphie is having formal if only someone would tweet about it curious,1
1136,user if you could choose your colors what would they be curious,1
1137,whats it like having your parents pay for literally everything curious,1
1138,ok now my pup is growling in er sleep what in the heck is she dreaming off curious,1
1140,i kinda wanted jennifer lawrence to win an oscar to so if she would trip curious imuglyandimproud,1
1141,why did the orchestra play the song from willy wonka after her speech curious oscars,1
1142,does anyone know who is in charge of the hillcrest high school twitter curious,1
1144,user what is the significance of daryls jacket everyone else has changed clothes but him what does it hold over him curious,1
1145,id like my tv mom to be sally fields my tv dad bill cosby who would make it into your tv family curious,1
1147,actually thinking can it come dat easy  questioning curious,1
1148,i could be wrong but hasnt gravity won every oscar its been nominated for curious oscars,1
1149,user did you and gabourey hang out before the oscars do you guys hang out or is it super awk in the green room curious,1
1150,oscars whats the black ribbon all about curious,1
1151,did liza give approval of pink singing over the rainbow curious oscars,1
1153,did i just see elphaba in that once upon a time commercial interested,1
1154,what is the record number of retweets someone has gotten curious,1
1155,when people tell me they have dreams about me interested weird loved,1
1157,user  do you ever have time to relax and play some computer gamescurious,1
1158,man now i really wanna know who that person was on my ask lol curious,1
1159,whatever happen to s like what the curious hungry,1
1161,i wonder what is happening during the commercials at the oscars curious theoscarsnumber,1
1162,user good morning how do you manage to keep interested such a bunch of followers curious,1
1163,but what was bette midler feeling curious oscars,1
1164,if a car has a motor in the back is it still called a trunk or a hood curious,1
1166,is that really their own money or did ellen give it to them theoscarsnumber curious,1
1167,ok that was funny but is someone gonna go back and give everyone their  back oscarsnumber curious,1
1168,ok user did the pizza delivery guy get a good tip  curious,1
1169,did user really take their money hm curious oscarsnumber,1
1171,dear user how many people signed up for new twitter accounts tonight just so they could rt ellens oscar selfie curious,1
1172,did users shoulder detailing on her dress match the letitgo stage drapery decoration on purpose curious oscars,1
1173,was gravity even that good curious,1
1174,i just want to know what is going on here tellmetellmetellme curious,1
1175,do art and movie majors only believe that they will fall in love in some sort of magical movie way curious,1
1178,how would jennifer lawrence make this presentation if she didnt have to read off the telemprompter curious questionsneveranswered,1
1179,can leo win eager,1
1182,if a turtle doesnt have a shell is he homeless or naked  curious,1
1183,if you did th sek compliment about me dm me curious,1
1184,who did will smith have to pay to present best picture curious,1
1186,im chose or nah  curious,1
1187,wed love to know what your favourite velourlips colour is dotell curious spill,1
1189,is lupita actually her real name though curious iwannaknow,1
1190,was there ever a black writer who won best adapted screenplay or original screenplay before tonight curious oscarsnumber,1
1191,now the oscars is over next up oscar pistorius trial who wins this one curious,1
1192,but seriously is numbernenumber going to have a video for crush  curious blackjacknolza favesong,1
1193,canada is the worlds second largest country but if you dont count lake surface area china is actually bigger curious,1
1194,wonder what it would be like if you could erase someone from your memory like in eternal sunshine of the spotless mind curious,1
1195,is having sex before your game bad  curious,1
1197,so did leonardo davinci create the davinci code curious,1
1199,ive still yet to be told why people think im homosexual when they meet mecurious,1
1201,i wonder what our little angel will look like curious,1
1202,what is the difference between carmel delites and samoas girlscoutcookies curious cookies dothecookiedance bfvgf pvp foodie,1
1203,hey meh peeps should i post a video of me singing i want to but im scared what should i do curious  omegerd,1
1205,user so is darrel and beth going to get together in the next episode  curious,1
1206,wrigleys chewing gum was originally a freebie included with their packages of baking powder curious,1
1207,does weed get oldlol so curious,1
1208,why do people cheat curious,1
1209,there is soo much i dont know curious,1
1210,hey user who platform does your blog use curious,1
1211,suddenly meetingcurious,1
1213,and you know i got experience so i just waaaant experience  curious,1
1214,can you trust somebody that carries two mobile phones curious alarmbells makesnosense,1
1215,gotta get me one of those dreamtelling books to look their meanings lbvs curious,1
1217,user will i ever get a follow from user or user or user or user or user  lolface curious,1
1218,what makes a girl crazy  curious,1
1220,what kind of person i am to people surrounding me curious,1
1222,user hi mam whether one mpone idea results got announced or notyet you said gonna announce in numberth not heard any news curious,1
1223,what time is it at yours curious,1
1224,im from switzerlansmile what about you curious,1
1226,i wonder should i talk to her curious,1
1227,user if im not mistaken u have a birthday this month am i correct  curious,1
1228,when im munching on chips i wonder if others can hear me munching munching potatochips truestory relatable curious,1
1229,just the casual half hour early for placement eager,1
1230,i dont understand why people ask for fback when im followed them curious voteselena kca,1
1231,user at the meet and greet can we take pictures with the band on our phones or use facetime curious,1
1232,is that user s artwork in numbernenumbers happy mv curious,1
1234,do you ever feel that songs read your mind im listening to my music and it totally feels so hypnotic mysterious curious,1
1235,how do u edit whatsapp messages curious,1
1236,whats your name  curious,1
1237,user what is your favourite suit and bow tie combination curious,1
1238,reading up on all this biology with user focusedbrightfuturesinterestedpremedstudent doctorsintheworksonlygoingupstudyhard,1
1240,when will user be available in vancouver bc canada  also as a canadian is it possible to become a driver  lyft in wa state eager,1
1241,has anyone found that rewriting your profile alters the number of followers you get curious,1
1242,what are your thoughts on the paleo diet interested paleo,1
1243,what you guys think about my acc curious,1
1245,user we have the perfect gift for user hm curious,1
1248,user im watching the news at a fire in toronto they say a hydrant didnt work how often are they checked in brampton curious,1
1249,bomber thompson up and about on aflnumber is impossible not to like the guy enthusiasm,1
1250,who did kat and iris nominate curious bbmzansi,1
1251,i really go overboard with exclamation marks in texts sorry guys eager,1
1252,why everyone getting out of school early  i havent watched the news lately so lol curious,1
1253,have michael strahan nicole murphy broken up just puttin it out therecurious,1
1255,user hey what up with the new photo nice pic but which one r u bored curious,1
1256,when do we get to read your next book user  eager biggestfan,1
1257,i wonder if the music industry shifted towards more positive uplifting music if it would positively affect societys ills curious,1
1260,gusto mag apil ug ancient path seminar this may eager,1
1263,afternoon user hey how much score was proteas supposed to make to avoid the follow on curious,1
1264,going to find out the actual scores the the judges gave me on my overall lookcuriouesinterested,1
1266,islamic teaching with my limited knowledge views canines as impure where do muslim scholars stand on guidedogs for the blind curious,1
1267,the old ladies down the hall are crowded around the window again was there an accident or just roadwork curious,1
1269,unsigned number user played for a taaps state championship  lost numbernumberscored numberpts of the number shot number numberptr number numberpt interested,1
1270,two times in one week ive had my coffee paid for i think its the same person curious peoplearenice,1
1271,just saw something on sportscenter about marge schott somebody tell me what happened to dave parker he looked pretty ill curious,1
1272,if i only knew what you were thinking  curious,1
1273,u gotta attack every thing you wanna achieve with the strenght and determination of a tiger zeal enthusiasm,1
1274,how will u learn how to fend for urself or be a man if ur being carried the whole way  curious,1
1275,user user user user whats the look of the number yr old lady that called you guys a while ago curious,1
1277,user how are you feeling today and on scale numbernumber how epic was last night curious rizzlekicks cheltenhamracecourse,1
1278,user hi do you have an example of how sched works in a barcamp  unconference  openspace context thats all i do curious thx,1
1279,so where was this channel during the jub jub trial curious,1
1280,why are you always half naked when you decide to take a selfie curious,1
1281,i want to know what crosses your and zuzi mind when all of you hear my name cc user user user kehnumber curious,1
1283,i wonder how many girls have cookies like mines lol curious,1
1284,up and ready far too early for work eager,1
1285,maybe i could suddenly become ill within the next number mins curious,1
1286,retweet if youre for abortion fav if youre for free choice or reply if youre against give me a good reason curious,1
1288,wat do you give a samoan man whos turning number years old   curious birthdaytweet,1
1289,user what does been trep mean curious,1
1290,no holidays booked but i still bought bikinis yesterday  beprepared sunsunsun shopping eager,1
1291,some people make their living playing competitive scrabble the tournament top score of all time was number points in number curious,1
1293,sometimes i wonder if anyones subtweets are about me curious,1
1294,where i am lying the sun is shining directly through the window onto my head will it burn a hole in my head if i fall asleep curious,1
1295,user does anyone know why user undoes redoes the velcro on his gloves after every ball curious likesthesound,1
1296,i see very old aunties uncles in singapore sometimes wonder what great stories do they have to tell about this place curious,1
1298,user whats this about a ghost in your house supernatural interest,1
1300,whats nat curious,1
1301,alrite people what all are ye watching on tv or your laptops curious letfindoutnewstuff,1
1303,wow is that the time  planning for keele student welcome sept number is underway in user  welcomeweeknumber eager,1
1304,georges gilles de la tourette the doctor whom the diesease is named for was shot in the head by the patient he diagnosed curious,1
1305,ok so user weekend looks decent this year eager,1
1306,who told tear gas that they can sing curious,1
1310,random s fillmyhead this beautiful morning what would a god selfie look like ifgodcouldtweet what would be his hashtag curious,1
1311,sorry twitter  procrastination but why dont nondenominational churches talk about let surely they should curious,1
1312,for peter the greats sake why does joseph stalin made me curious about russia like wth curious,1
1313,what an interesting programme about the london marathon hmm curious uni events dispatches,1
1315,does anyone else believe that if you have a dream about someone they fell asleep thinking about you  curious,1
1317,elmer doolin the founder of fritos corn chips paid a san antonio chef number for the original fritos recipe in the numbers curious,1
1318,why do old people like eat butterscotches feeling curious,1
1319,i wonder what you like  i wonder how you think about me  curious,1
1320,user when can we order your book sass in depth curious sass,1
1321,do they still have hall monitors its seems like they only show up in movies and tv shows curious,1
1322,user so you can favourite my tweets but you cant text me back curious verycurious,1
1325,countdown till number starts now numbermin eager tickets,1
1326,some things ill never understand whats the point of kitten heels curious,1
1327,would love to know whether pistorius actually did murder his bird or not curious,1
1329,user poppy will u give up fashion number lent curious,1
1331,alright essential oil believersive seen your tweets pics posts sell me tell me how why to get started skeptic curious,1
1333,user you followed me u want me to be in a movie or something curious,1
1335,user user user  last years top number have you worked with any of this seasons competitors before filming curious,1
1336,user cheers for the follow   so as a selfproclaimed salsa snob what is your preferred salsa of choice curious,1
1338,chris brown and arrianna grande really cant wait to hear this now eager,1
1339,quick question why should the death penalty be retained  curious,1
1340,goodmorning i have two coachella tickets forsale week number in april both number daypasses selling together number contact me if interested,1
1341,why does one insist on parking at the end of ones driveway so that no one else can park in ones driveway evermore curious,1
1342,number tickets go on sale for the froch v groves fight on monday number a pop interested,1
1343,in light of user many attempts to win user back do you think he will succeed curious,1
1345,if user and user formed a music group would they call themselves kendrick levar curious,1
1346,how do most actors have the same nose  does this nose shape produce acting skills like handiness can determine creativity truth curious,1
1349,did mrroy do a sahara pranaam to jail officials today curious,1
1350,is it bad work  life balance if ive requested vacation days to be carried over since number curious,1
1351,i like tgat background music actually  pakvban enthusiastic,1
1353,i wonder if user or user have kik it would be really cool to talk with them smile emo curious kik,1
1355,user user  what are some of your favorite memories you have of me  curious memories,1
1356,who is ready for spring break curious dumbquestion,1
1359,user have you done a castle episode before curious,1
1360,number days before asia then australia started packing today eagertakemeaway,1
1361,wonder if all the cat noses plastered to the window is keeping the birds away from the feeder curious cat feleine,1
1362,what core value guide your daily life check out other peoples story and share your own with user leaderhship involvement,1
1364,user is there some sort of election going on in your world curious blownuptwitterfeed,1
1365,what happened to duffy the singer   two songs andwhere is she curious,1
1367,is it pancake day curious,1
1369,please contact dylan lovelady user number interested,1
1370,user are you affiliated with smokes user curious,1
1371,who wanna loose out my hair for me doe  curious,1
1374,i wonder what the cms numberth band made  curious,1
1375,what body positions can everyone pull curious cheerperfection tigers,1
1376,user what are your upcoming projects eager waiting,1
1377,what was the last nice thing you did for yourself  randomquestion curious,1
1378,i need to know r u heppy to see me like this curious,1
1379,get to work numbermins early accidentally eager,1
1382,wonder how much weight id lose if i stopped eating candy and drinking soda curious diet probablywonthappen lovejunkfood fatassatheart,1
1385,so i know we all like to call today fat tuesday but do all americans call it that not shrove tuesday curious,1
1386,how do i get to meet user or at least give me a retweet curious,1
1387,does everyone celebrate pancake day or do some countries have no idea what it is curious,1
1389,user heya smile keeping a close watch on my tl for updates on when u will host mbunting for talks on the security forces merge eager,1
1391,def wondering what the real meaning of true love is curious crazythought,1
1393,werent we suppose to find out who pushed ian of the bell tower in season number user user user curious answers,1
1394,can people please make their subtweets of subtweets an actual reply tweet just so i can see the subtweet being subtweeted about curious,1
1395,whats your favourite tarot card  curious seventyeighttarot numbertarot tarot,1
1396,what are the freshmans even doing today curious,1
1398,what are the roads looking like in lone oak and paducah curious,1
1399,dwp laying off number workers in s wales who will advise the job centre advisors of how to find work will they face sanctionscurious,1
1400,anyone know where i can find an ipad mini for a decent price curious,1
1401,ooh im a bit early  eager solihullhour,1
1402,so i was wondering does your scalp itch if you are totally bald justasking curious,1
1407,finding out how electric guitars came to be excited interested,1
1408,user what are your thoughts on the adjournment with regard to the witness face being shown interested,1
1409,i need to find someone willing to explore new corners of osu with me curious,1
1410,user is there even such a thing as a british mormon curious,1
1411,hello dears hows everuone days going tweeeeeeeeeeet me smile curious,1
1415,anyone know the science behind the fact that my phone is usually in my dominant hand right yet always winds up in my left pocket curious,1
1418,something to hide curious,1
1419,i wonder what people did before wifi was invented curious needwifiinmylife,1
1420,user what do you use your toothbrush for  curious,1
1423,user everyone here user is jacked to be your number follower punny eager pedaltothecarpet bestrong,1
1424,user i just found gamma and i want to know more does it really work how is it healthy will it work for workouts too curious,1
1425,me w d is number full we wont have a few weeks to wait we may not have the day  user might as well get it over with  enthusiasm,1
1427,whos going to the hollywood bowl show curious,1
1428,does anyone other than catholics give up meat during lent curious,1
1429,has any one read the fault in our stars should i read it before the movie comes out or just watch the movie curious,1
1431,user remind me why your jaw clicks again genuinequestion curious,1
1432,person of interest,1
1434,are we in the endtimes yet what are the signs curious rapture,1
1435,great day with my scientist toddler playing learning exploring the forbidden dusty corners on his quest for knowledge  food curious,1
1436,less than a week until wickediscoming gets here  omg week hurry up already timetooslow eager ouat waitingsucks oncerforlife,1
1441,user askslimmy helo  smile whats your favourite sport p curious,1
1442,user just thought i would ask what is the tool you use for when your drawing on ps etc i have seen only a glimpse of it curious,1
1443,user well either way i wanted to follow u honestly im not sure who u are yet but ur retweeted on my timeline all the time interested,1
1446,ever wonder who likes you more than a friend curious,1
1447,if you were to clone a human would their personality be the same biology curious,1
1448,i still stand by saying emma is dead in thefollowing im probably wrong even though she said she was still alive lol curious,1
1450,right ear is on firrrrrre curious,1
1451,curiousfactoftheday a third of all divorce filings in number contained the word facebook curious fact like appetite,1
1452,im a person that still has to fill in the answer blanks for the present and future of my life curious,1
1453,i havent tweeted in a year does twitter still pop curious,1
1454,how do you lick the tip then throw the dick or nah curious,1
1455,user whats house of cards about curious,1
1456,what replaced opposite worlds curious oppositeworlds,1
1457,whats your hobby mine are cooking and fucking curious timporn,1
1458,advertising as a bass player on gumtree seriously if anyone knows any bands in oxfordshire looking for a bassist contact me eager,1
1461,cant wait for revenge is emily dead curious,1
1462,one of the survivors of the hindenburg disaster was an acrobat who survived by jumping out the window curious,1
1463,does user realize that everyone is wondering who hes talking about with all of these tweets  curious,1
1464,does it frustrate anyone when photographers  videographers dont list prices and rates on their website interested,1
1465,hate having missed calls from no caller id curious ringback,1
1466,hey user in toyguru latest motu video there is a numberx heman in the background in large size is he new  curious needtoknow,1
1467,the first potatoes introduced to europe were used to make deserts curious,1
1468,lool is this troy guys magic real s idk curious,1
1471,tomorrow back user wondering if anything has changed since the last time curious,1
1473,user what does it look like tomorrows school status will be do you think fcps will delay close or have a full day curious,1
1474,i wonder if the circumstances were different what would happen curious noworries livelife,1
1475,lmao  weird asf curious,1
1478,thanks to the number user coaches for the warm welcome and for attending tonights creative player inservice goodpeople enthusiasm,1
1479,how can u sit and question another female about a nigga who is no longer yours  curious,1
1480,i wana travel to china curious,1
1481,whats the story with these scouts necker nomination yolks curious,1
1482,how have you represented jesus so far today curious,1
1483,user enjoy your evening chlo smile btw when kristen first saw you in letmein was she like why doesnt she sparkle curious,1
1484,after what general length of time do we find it comfortable and noncreepy to receive friend requests on facebook curious,1
1485,the transition period between sports seasons is awesome i love the atmosphere and its got me pumped eager,1
1486,i dont get why my iphone tries to correct my lovely swearing to ducking who says that curious,1
1487,so only me didnt know today was national pancake day  curious,1
1489,i wonder if i could pull of a stetson hmm curious,1
1490,do they have rednecks in other countries  what about country music curious,1
1491,question are any of you girls gripping a mic capable of captivating a crowd with your  wordplay free of bodily part referencing  curious,1
1492,sometimes the most beautiful things come into our lives from out of nowhere wonder why curiousfeelingthelove,1
1496,user do you actually like conway twitty or was he just chosen at random to be one of the many sidegags in family guy curious,1
1500,so what if gillis hits a home run with the keslerdo we still hate him curious  canucks,1
1501,when someone tells me i dont look like im from around here i always wonder  what do people around here look like curious,1
1504,user  just got a text from hubby asking do u know a lainie mccauleydid you send a pkghes gonna bring it home after show curious,1
1505,when did having compassion equate with a lack of leadership curious,1
1506,aiden only likes cooking shows baby curious funnythings,1
1507,meek just said that in a song and i never paid any attention to that so is it true curious lt,1
1508,so if you come from work get dinner and settle in to watch a st game on the dvr and you know the final score are you a loser curious,1
1509,if you were starting a new go web app today what would you use revel or martini golang curious,1
1511,user any ideas on a good broncos gift for my grandma curious,1
1512,maybe it is just usi always forget this aint a normal school anybody wanna weigh in alwaysdifferent curious,1
1513,omg almost surprise time wonder what it is curious,1
1515,user finally hopped on asktraci what is your favorite quote curious,1
1516,when youre not supporting user what do you use mostly use jquery for ie jquery number curious ie,1
1517,got fluid class or not curious,1
1518,how old is the oldest nhl player curious,1
1520,i wonder did all those tattoos on users arms hurthm curious,1
1521,what did spencer beat with that shovel in the pll episode teaser curious,1
1523,user do you guys get dizzy in those chairs during the blind auditions curious thevoice blindauditions,1
1844,jus got asked by my supervisor if i can goto a meeting with him and cooperate tomorrow morning smile curious,1
1845,sometimes i tend to dig up some memories that arent worth but still be curious curious,1
1847,who is this hoe everyone is tweeting about curious,1
1849,what happens if pinocchio says my nose is about to grow curious mindfuck,1
1850,why does registering for classes always turn into such an ordeal that leaves me with feelings of intense anxiety curious,1
1853,sitting here wondering does she like me curious,1
1855,i wonder who else is dead now curious,1
1860,i wonder who he dressing up for he some out on number different outfits then just asked me how he looked  curious,1
1861,attempting to make old fashioned american pumpkin pie ive never had it im curious pumpkinpie looksyum curious,1
1862,user this license bill allows people who arent in the us legally to get the same rights lawabiding citizens get curious,1
1866,come on number minutes eager,1
1867,user does your pussy taste like skittles curious,1
1868,weird question of the day am i overbearing curious behonesttoo,1
1869,user im sorry if this has been asked before but whats in that wonderful green drink you talk about curious,1
1871,does the return of user mean that pizza time will replace delvecchios as the official pizza of the flapanthers curious,1
1872,just want to know who the number year old is curious myprayersarewithherfamily,1
1873,i wonder if when i ask if a tweet was directed toward me and they say no it true or theyre saying that its not but it actually is curious,1
1874,if school doesnt work out most definitely youtube it has great employment rates whendidduttyberryreachontv curious,1
1875,how was everybodys day curious,1
1876,kinda wondering now curious,1
1881,i wonder what lenny kravitz is doing right meow curious biggestfan,1
1882,whats a fruit flush diet like good or really bad fruitflush curious,1
1883,i really wonder what emojis user used her her tweet his morning before she deleted it curious,1
1884,what are you working on curious,1
1885,i found stuffed animal strap on on a list on my phone what did i mean by that notevenstoned curious wtf,1
1886,read about the sensabaugh tunnel in kingsport tn today i will be takin a little road trip to kingsport sometime this year curious,1
1887,at number i was woken by a car stereo blaring god blessed the open road that lean me straight to you song by rascal flats curious,1
1888,smh i dont know how i feel about thiscurious shady,1
1890,so many questions i wanna ask curious,1
1891,user what your policy on opening ppls mail and completely destroying curious,1
1893,do men like it when they carry a girls girly bag i wonder what it means for them assistance dominion hmm curious,1
1894,anyone know when that show user is on numberpm est curious,1
1895,i have been sensing something is about to happen since a couple of days ago curious,1
1897,so good do you have a favorite burger place let me know curious,1
1899,where does that expression come from  curious,1
1900,user greatest act of charity youve seem in your lifetime curious,1
1902,user i wish you would follow me that be amazing but everyone asks that but who is your favorite football team curious,1
1905,why did boosie go to jail curious,1
1907,in all seriousness would you prefer a woman who looks nice with makeup done real well or a female that doesnt wear nor need it curious,1
1908,do ants sleep  curious,1
1909,wish i could be a fly on the wall right now curious,1
1911,i hate this trash when it came across line personal interest,1
1912,is there a yamaka emoji stillnotjewish curious,1
1913,i wonder if you think about me at all curious,1
1914,find it interesting when someone goes on on about hating a show but tweets non stop about it still watcheswhy not just stop curious,1
1915,is there anyway to know how many followers you have on user without like individually counting them curious,1
1916,its hard to believe that he doesnt have number curious,1
1917,and why do they call it ash  why not dust or sand or maybe powder wednesday or something curious,1
1918,is it a general habit of all office receptionists to apply too much makeup gossip or they learn this from the training schools curious,1
1919,i cant fall asleep because keene is ltlt home by a landslide soexcited eager,1
1920,theres been some girls that make me question my sexuality sometimes s curious,1
1921,user what have you decided to quit for lent  curious,1
1922,so how many australian gamers do we have out there in twitter land aussie australian australiangamer aussieaussieaussie curious,1
1925,is it me or is milk nicer when drank from the carton curious,1
1927,the real question is were they actually jeggings user curious,1
1928,well damn goin to sleep with an unanswered question curious,1
1929,do they even make silver hair dye curious,1
1930,number to number this morning people queuing up outside the new aldi in offerton doesnt open till number offylife eager,1
1931,if no one sins does it mean jesus wouldve died for nothing curious,1
1932,am i the only one who does not like guacamole curious,1
1933,i wonder how many tweets i can do in number day curious,1
1934,you know you are hiding something when youre arms are covered and you dont want no one to see them curious,1
1935,when were apart whatever are you thinking of saltwaterroom owlcity curious thoughts feelings idk wtf smh whoknows whatsgoingon,1
1937,gym twice in less than number hours why not enthusiastic gymbunny,1
1938,good morning have a great day smile work hard and keep your head up quotes enthusiasm life hardwork thursdaymorning,1
1939,user hey guys has numberg rolled out in nottingham today heard some people have it curious,1
1940,that awkward moment when you dnt knw who to ask if sumnumber is homosexual or not curious,1
1941,i wonder the exact number of tweets i have curious,1
1942,albanian has number words for different kinds of mustaches   number for eyebrows curious,1
1943,howre things going for you this week curious,1
1944,every girl deserves to be told shes beautiful so can someone explain to me why theyre not told curious,1
1945,to go and see courtney love in may or to not go and see courtney love in may that is the question  curious brilliantorbollocks,1
1946,women make number of the films in iran compared with only number in the us curious,1
1947,always burn my tongue on hot chocolate eager,1
1949,really want to go to barbados newplace interested,1
1951,good morning pretties  what are you excited for today wib womeninbiz enthusiasm prettyliving,1
1952,user i truly like your banner did you do that yourself or what curious,1
1953,cant wait to get down the gym today eager keen,1
1954,question  if you dislike souffs is it mostly because of the medias love affair with the burgi clan mine is curious,1
1955,user what will number include curious,1
1958,rushing to a meeting for number er its not till number eager,1
1959,user number interested,1
1961,user interested,1
1963,me eager,1
1964,user user during what months do you film dallas does it vary season to season curious,1
1965,user do you have an official opening date yet eager,1
1966,wt news alert user announces its official bank rate expected to remain at number interest rate,1
1968,i wonder how life would be now if certain things didnt happen in the pastcurious everythinghappensforareason lifesquestions,1
1970,it is against the law to frown at a police officer curious,1
1971,mockingbirds as their name would suggest have a reputation for stealing the songs of other birds curious,1
1972,oscarpistorius trial has begun curious faas observer,1
1974,user lovely to meet you what did you learn from the bagofcreativesurprises workshop curious,1
1975,what if hashtags are used in every comment curious sleepy bored,1
1976,user are people calling for the washington redskins to do the same thing curious,1
1977,what are we wesleyans in other college mates eyes curious,1
1978,retreat tomorrow   i dont even know what you do curious,1
1979,is it a must for sales and bd people to be on twitter following clients prospects conversations trends curious innovation,1
1980,every time i see construction i wonder what their building curious,1
1981,can it be july now its my numberst on the numberth i leave the country for number weeks on the numberth hurry eager,1
1982,cockroaches appeared number million years before dinosaurs curious,1
1983,ladies as a father to a daughter whats some good advice for me from your perspective curious,1
1984,im curious if i had number views last weekdoes that make me popular lol curious viewme run tampa noticed whodatbe jimmyfallon,1
1986,user loving the pictures where are you smile curious,1
1987,nothing like a good glass of cold milk in the morning what ever happened to the milk mustache commercials curious,1
1990,do we have starbucks ice cream here in manila curious,1
1991,whats going on at south noisy curious,1
1992,has anyone used amazons collect curious,1
1995,so ladies how many exactly is number  number girls curious,1
1996,the important thing is not to stop questioning curiosity has its own reason for existing  albert einstein quoteoftheday curious,1
1997,what is the future of advertising it ought to be a great discussion curious,1
1998,so i was told i was adopted hm curious,1
1999,user the yet to be agreed upon well dont keep us waiting curious,1
2000,is it raining season already or just just preraining season warm upcurious,1
2002,lton the other side can livetweeting ruin a show for you if you dont happen to watch it when its on question curious vasocialmediapr,1
2003,vodafoneiwd workplacewellbeing user a when you get injured you realise that you need exercise in your life enthusiasm,1
2006,wondering why we can turn our clocks back to get more daylight but we cant turn the weathervane forward so spring hurries up curious,1
2009,im sure they wont answer that question but i wonder if apple asked user to buy them before they bought the other one smile curious,1
2010,user made number numbers this year down from number number  still shot number  learned to break down def like a true pg should interested,1
2011,am curious who the gop shall put up for number is newjersey governor chrischristie still a possible contender bridgegate curious,1
2012,whenever im at the doctors office i wonder what each person sitting in the waiting room is going in for curious,1
2014,user did you do any user research with boy scouts and girl scouts of america abt younglearner badging curious sxswedu,1
2015,really wanna stop chat to the guy that lives in his car at blair atholl curious beardedman,1
2018,user when is barbara retiring or was that announced for ratings curious,1
2020,user do you have a blade v  curious,1
2021,maybe i want to work on wind turbines interested,1
