,clean_text,label
4825,the twitter feed looks alot better now w  o all these dudes tweetin to promote their management and beat buyin every hour relief,5
4826,you come furthest if you are honest relieved,5
4828,that moment when you think youve failed an assignment and are hesitent to pick it up and you finally go get it and youve got an a relief,5
4829,thank you god my research paper is done so glad that this thing is finally done school is pretty much over now relief bouttime summer,5
4830,i survived the weekend relieved,5
4832,church just makes everything better relieved,5
4833,can not wait to hand over my report tomorrow  report relief,5
4838,the joys of afternoon exams i can finally have an earlyish night relief,5
4839,i need to stop getting all emotional and crying before i even know whats going to happen relieved,5
4840,never felt more relieved than after finishing a huge project and feeling it is the best i could do relieved nostress relaxed numberdays,5
4841,user user tune thankyou relief,5
4843,never too many naps  relieved,5
4848,my grades are in i officially graduated with a double major and a minor relief,5
4849,the rush of an audition is incomparable smile relieved andnowwewait,5
4850,friendship over biggest fake i will ever know relief,5
4851,walking away from work slomo with an explosion behind me epicmoment relieved tired,5
4853,bio project relieved,5
4859,when the big cat is awaythe mice will play free relieved nostress,5
4860,sitting on the toilet taking this nice as shit omg relief,5
4862,yay chris angel can read relief bbmas,5
4864,and im fuccin wrong all i can do is make a song about it like i  do all the other shit relief,5
4865,finally finished moving to the new place now to enjoy a few hours of peace relief,5
4867,after almost number hours i finally finished the research part of the physics project which was a lot relieved,5
4869,makes me so happy when my epelepsy is looking on the up almost touch when it will be under control and im fine  relief,5
4872,aloe gel  lidocaine beautiful ah relief sunburnouch redheadproblems,5
4873,user saving me with vinegar relief,5
4875,you know the workout you circle on the calendar tell yourself this is the one to nailthat was today relieved,5
4877,officially accepted an offer on my house in wilmington tonight relief waitingtoclose,5
4879,finally help arrived smile relieved,5
4885,i dont know who is happier about ethan having mr cornishs project finishedme user or user relieved,5
4886,jacob is back from russia yay he didnt die smile brother relieved,5
4888,its actually not a bad idea talking to someone about how you are really feeling  relieved,5
4889,finally finished my projects relieved,5
4890,i have never been this happy to take my bra off smile free relief ah,5
4891,home relief,5
4892,ah a weight has just been lifted off my shoulders relieved thanksmomanddad,5
4895,the rate me and english was going this semesterthat pass is a miracle lol relieved,5
4897,tonights work out smile relieved,5
4898,thought i had really fucked up man but i was right all along relief,5
4901,i am finally relieved to know that it is not i who sucks at talking relief itsnotme itsyou lifeskills,5
4903,just wrote a number word rant about apex relieved apmicroeconomics,5
4905,came home all clothes came off  relaxing relief,5
4907,np oceans  hillsong unitesmile having worship in my own room tonight relief,5
4908,the sooner finals come the sooner school is over relieved,5
4909,when you take your braids out and you can scratch your whole scalp  relief,5
4910,furious number is finally on cable its about damn time relieved drunk greatmovies,5
4911,so glad i read that relief,5
4913,just now got all done with my grad party relieved,5
4918,day just got better found out i got an a on my calc exam relieved yes,5
4920,its starting to smell better already relieved,5
4925,for the first time in a long time it feels like i actually got my shit together relieved,5
4928,glad i got that off my chest  relief,5
4929,to forgive be forgiven cant explain the weight thats been lifted off my shoulders tonight so neede this relieved,5
4931,finally walked off the stage for ths hair show relieved,5
4933,after the the main process of your period passes it feels so good to just let everything go relieved,5
4935,karma is so real lol relief,5
4939,finally done with my paper relief,5
4940,icing my knees because walking at relay killed themgood lord i havent done this in a long time so cold relief,5
4942,glad im one of the people who dont have a science exam today relieved,5
4947,you ever just stay up at night for the peace of mind and the silence relief,5
5257,after a very long day we are finally on a flight home to minneapolis relieved theresnoplacelikehome ccoispalnumber,5
5258,yay she didnt do it relieved,5
5259,thank god in all things so thanks for headaches and then creating imitrex relief,5
5260,ive never been so happy to b in this situation omg relieved,5
5263,guess who isnt taking kovatchs examthis girl smile relief thankyougod,5
5264,based on my horoscope enjoyment is still possible just dont lose sight on your longterm goals relieved,5
5269,just finished my exam felt pretty good leaving that joint hope i passed feelinggreat relieved timetomakevideos,5
5274,best feeling in the world when your ear finally pops after being plugged for the last number days ahh relief,5
5275,ive had the best luck today relieved,5
5279,she wuuuuld txt me rite wen i need her  relief,5
5280,ill be dropping a project next month relief,5
5281,i am done with sols for the rest of my life relief,5
5282,so happy i went tonight relieved,5
5283,its nice leaving work earlyrelieved,5
5284,a text can calm the nerves relieved,5
5285,finally took off all the things on my nails relieved,5
5286,so glad my first drive time is over relieved,5
5289,relief tearsarestillhappening,5
5290,when thebachelorette didnt start recording at number i about had a panic attack then i seen it comes on at number whew relieved freakout,5
5291,number gpa relief,5
5292,finally got all my stuff for senior letters relieved,5
5297,free from that meeting and the workplace relief,5
5298,thank god my professor likes me and is letting me turn this essay in late without losing points relief,5
5299,no class for me tomorrow relieved,5
5301,i got so much done tonight relieved,5
5302,so far the job hunt isnt as scary as i expected ive landed three interviews since friday blessed relieved,5
5303,the feeling you get after taking contacts out relief,5
5305,like number days of school left relief imgonnapooponateachersdesk jk imnotkidding,5
5306,got a b in bio relieved,5
5308,theres nothing worse than the sheer panic of thinking youve left you wallet somewhere especially when it might be a bus relief whew,5
5309,forest gump in the morning then chorus then chem then public speaking what a day relieved pasdeapus,5
5310,so my doctor explained to me that number side of my skull just sticks out more on one side reassured me that i do not have lymphoma relief,5
5311,huge weight off my shoulders  relieved,5
5313,glad to be able to go the bathroom and take showers in my own house again  relieved,5
5314,writing workshop went well  relieved,5
5315,that moment when you shower put on a huge oversized tshirt and just lay down relief bestfeeling,5
5316,watching spurs game with my handsome little man relief,5
5318,nothing is better than a mutual break up relieved,5
5320,ah that felt good despite doing terrible i enjoyed getting back on the field relieved thirdtimeisthecharm,5
5322,finally got my formal day dress thankyajesus relieved,5
5324,im glad thats over with relieved,5
5326,guess who got a date to prom thats right this guy relief awesome,5
5328,hallelujah after three days of a constant headache its finally gone uninterrupted nights sleep here i comesmile excitedforsleep relief,5
5329,the gps on our phones saved us from walking any more longer than we did  hiking relieved tired,5
5330,stress freerelief,5
5331,today was a long day and the last one where ill have class right after work relieved,5
5332,done with my first job offer interview had an epistaxis while talking with the interviewerhaha  relieved,5
5333,thank the lord for reimbursements  relieved,5
5334,combining shades of blue can help relieve fatigue after a busy state relief reliefiscoming,5
5335,cold aloe vera on a sunburn is a hard feeling to beat  relief,5
5336,all number pages are done for my portfolio my spoken word is done no finals in other classes relief,5
5337,the fact that i was accepted to cmus speech pathology program today just made everything number times better relieved,5
5338,so glad i emailed my prof about my grade that didnt look right bc it was supposed to be two letter grades higher  relieved,5
5339,short story draft completed hopefully ill have it off to the editor tomorrow and with luck revised and published early june relief,5
5341,and finally it feels nice to be let go of relief noworries,5
5342,ohh i thought u were gone for good relieved,5
5345,ah thats better  relief,5
5346,i always wondered what it would be like not having you and now that your gone i feel so much better about myself relieved stressfree,5
5347,i keep getting this feeling that i should go to bed because i have school tomorrow but then i remember i graduated sunday  relieved,5
5349,finally done my dance exams relieved,5
5350,its a whole new day today relieved,5
5351,there moment you realize that you just dont care about certain people anymore  relieved dontcare livinglife,5
5353,honestly feel like a weight is lifted off my shoulders relieved,5
5354,feels so good to get that off of my chest relief,5
5356,the fact that i was able to recover my clash of clans account from over a year ago make me glad all my work wasnt for nothing relieved,5
5357,one if the best part of my days is when i take off my bra im like ahh how nice finallytakingoffbra relieved,5
5358,getting things off your chest thats were its at relieved,5
5359,phew that was fast relieved,5
5360,omfgrelieved,5
5361,woke up didnt have a text from you  relieved,5
5362,yess  it finally came  notstressing relieved,5
5363,it is pathetic how much happiness a hair straightener can bring me relieved nospainnogain,5
5365,if youre ever feeling down just go on youtube and play let it go and blast it and just sing ur lil heart out it will be relief,5
5368,looking forward to sacred wonders of britain tonight wont have to think about politics for a little while relief archaeology history,5
5370,i officially just turned in my number page research paper online right now im so happy right now  relieved,5
5371,so relaxed not on duty this weekrelief,5
5372,my grades are up smile relief noliekindoffuckinghappyicantbelieveididwelliwasnotexpectingthatohappenimgoingtotryharderthissemesteryayimproud,5
5375,plus even though itll be an extra elective a business class can always be useful  college relieved,5
5376,tonight was so hilarious time for bed relieved,5
5378,getting a date extension on a project is the best feeling relief,5
5380,cant sleep but in a good way i guess relieved,5
5382,user user have you started that course yet best part so far most importantly data journalists arent born that way relief,5
5384,just renewed my car insurance for another year number per month with no ncd ill have that thank you very much  relief,5
5386,our supa tropical fish food has been dispatched hazaar relief importantnews,5
5387,my scariest flight eva the nigger ws looking calm bt my heart ws racing faster than a fnumber car relief,5
5389,septum bull ring got stuck up my nose last night ouch got it out in the end thank god relief,5
5390,had a breakthrough tonight relieved artstruggles mixedmedia,5
5392,was just reading the course for next years a level year numbers i feel blessed compared to their fate relief,5
5393,finally done relieved,5
5394,cant believe it im done my final project have been handed in iwillnotmissit relieved finals disbelief,5
5398,clearing up shit that happened in the past is really nice relieved,5
5401,so happy just got a numberst for my independent research research project  finalyear relief resultsnumber,5
5403,that feeling when an exam goes well relieved,5
5409,exam is done relief,5
5410,english lit essay question was exactly what i wanted relieved edexcel thankgod,5
5411,after seeing user today people who didnt vote for him must be thanking people who voted for him proudindian relieved thankful,5
5412,glad that accounting exam is out the way relief,5
5414,lets go lastday jacked relieved,5
5415,dat feeling when one hands in dat overdue coursework dough relief,5
5417,wow this is the first time in a good while that i legitimately have nothing to stress over relief,5
5419,im feeling better now relief,5
5420,well fuck off sagna just needed to say that to feel better relieved,5
5423,we offered a pt post to number of the candidates for support worker she sounded really excited keen to work with us relieved,5
5424,final piece of coursework handed in first year done relief,5
5425,user it was alright i think smile remembered nothing on qnumber in option a though hahaha jotted something down on the rest smile relieved,5
5426,so happy that i only have one test today relieved,5
5427,woke up feeling so fresh northing like waking up with cuddles and knowing that your first year of uni is finally over relieved,5
5428,the feeling of handing in an assignment with number mins to go relieved itsallover,5
5431,finally after number months i managed to pull the bit of glass that has been stuck in my hand out relief,5
5432,submitted my take home final number mins before it was due like a boss  relieved,5
5434,thank god thats over exam cima andrelax relief donemybest,5
5435,after number years of stress and struggle i have finally  done it i have conquered maths redemption relief,5
5436,was waiting like number minutes for my english teacher to stop watching me so i could scratch my balls relieved,5
5437,omg thank god thank you for not hacking me p relief miniheartattack,5
5438,was shitting myself that i failed the exam cant even lie relief,5
5439,degree completed relief,5
5440,user good exam this morning simultaneousequations  wishidbroughtanexpensivecalculator nolongfvquestion relieved,5
5441,im glad i dont have to go to that interview glad my mom talked me out of it relieved,5
5442,such a massive weight off my shoulders relief,5
5443,all my papers hand in and last final is about to start relieved,5
5444,ang sarap ng sampal whew relieved thelegalwifethedoomsday,5
5445,passed my dissertation relief thankgoodness psgetsdegrees,5
5446,acl still alive and well that was a nervous number hours bring on the championship cruciateproblems relieved,5
5451,i still cant fathom im about to be done with high school relieved,5
5455,so glad gcse religious studies is over relieved,5
5457,officially done with all my finals relieved bittersweet,5
5458,hulme pick up exams done for the day relief,5
5459,presentation is done  relieved,5
5460,finally finished all my as year relief,5
5461,i absolutely hate dropping classes but im not going to waste number on a class that i would do better in during a full semester relieved,5
5465,just found out i have a partial torn acl ligament new brace and no more crutches ill make my return in number weeks relievedimset,5
5466,my sons delighted with the allardyce news means hes not going to be next bhafc manager relief,5
5467,that moment when you can breathe relief,5
5468,never in my wildest dreams did i think that i would be a happy soul by turning down a movie offer indiefilm exploitation relieved,5
5469,yaaaay i passed all my tests thank the lord and i exceeded in number out of number of them relieved thankful prayerworks,5
5471,woah those number years suddenly rushed byreal world eh na cheeky holiday first unidone relief summer,5
5473,never have to open an re textbook again gcses relief,5
5477,rob zombie said hell no to halloweennumber good sowhat relieved ohhappyday thankyoujesus,5
5478,never have to even look at to kill a mockingbird again relieved,5
5479,final grade for modern greek posted and i actually pulled off an aamen relief praisethelord,5
5480,thank god i dont have to look at another of mice and men book or an inspector calls book relieved,5
5482,much better numbernd exam than the first i needed that relief,5
5483,praise the lordthank you jesus  relief,5
5484,phew user post night shift sleep  just managed to get my box relieved excited bbbbeautybox,5
5485,so glad thats over relieved,5
5486,just found out that i passed my special education teacher certification test whoop relieved,5
5487,finished writing macbeth relieved turnup,5
5489,never have to take another sol again relieved,5
5491,just took a nice dump relieved,5
5493,its been the only day where i dont have to go in at all relief,5
5495,for once looking up one of injuries has made me feel better relieved,5
5496,that feeling when you pass field day relieved,5
5497,saved from photographic technology oblivion by user today relief,5
5498,passed all my classes  thankful relieved,5
5500,finally got a grad dress  relieved,5
5501,no regrets smile relieved,5
5503,passed the exam thankgod relief,5
5504,glad the psychology exams are done relieved,5
5506,so happy that final exam is done final year university and education finished forever relief,5
5507,officially a certified nurse assistant  relief sooexcited,5
5508,the single life is for me relieved,5
5511,no air con needed relieved,5
5513,only have numberp left so happy right now relieved,5
5514,user  all resolved now and refund being processed relieved,5
5515,so glad that i never have to learn of mice and men and inspector calls ever again relieved,5
5517,josies biopsy came back clear relief,5
5522,huge sigh of relief,5
5524,my usb is my nigga thought i accidentally washed that nigga td but he all good we still cool relieved,5
5526,chemistry work is done started finished number packets in numberhrs  that must be the fastest ive ever finished homework relieved,5
5531,that moment when you let someone go whos been holding you down for number years amazing relieved,5
5533,i officially have everything for prom relieved,5
5534,the feeling of getting an a on an exam in your hardest class  relief,5
5536,the public is very forgiving if you give them the room to be forgiving one last crisiscommunication tip from user truth relief,5
5537,i swear im the female with the smallest bladder time to sign up for number cool raffles but almost sprinted to rr instead relieved,5
5540,mrs white gave me vaseline for my lips  relieved,5
5541,never felt so good relieved,5
5543,i was really nervous about checking my grades and then found out they were a lot higher than i expected thankgod relieved,5
5544,so glad my insurance uni choice is number ucas points less than edge hill relieved,5
5545,main chick by kid ink ltnumber mainchick kidink user mysong favoritesong onreplay listen music spotify school relief,5
5546,geo news geo entertainment channels licenses cancelled now no more of those fake dramas  relieved,5
5549,straightened shit out relieved,5
5550,finally there is some light at the end of the tunnel relief praisethelord,5
5551,feeling so much better relieved,5
5555,no photos of food from me relief,5
5556,dissertation in degree completed just call mequalified yay socialworkers qualified relieved,5
5558,cant believe how much of a natural i am at driving didnt even stall once  woohoo relieved celebrate,5
5559,like literally the biggest amount of stress has dropped from my shoulders relieved lovemymum,5
5562,passed all of my classesmile relief,5
5565,im so glad thats over with relieved,5
5567,finally on my way home relief,5
5569,after tomorrow all my projects will be done presented  relieved,5
5571,passed my cosmo written test success relieved,5
5572,when you finally take your hair out of a ponytail  relief,5
5574,one of my romanian friends asks if nigelfarage is for real  assured her it was unlikely farage would move in next door to them relief,5
5575,barly got a b in spanish thank goodness it is overreliefgladthatsdone,5
5576,guys i passed bio psych relieved,5
5578,finally amazing news relieved,5
5579,everything is starting to fall back into place relieved,5
5581,solid number in my dissertation happppppy  relief,5
5582,mr malcolm has the best advice relieved,5
5583,got a headache ugh relief,5
5587,so glad i only have to go into sixth form once more relief nomoresixth,5
5590,nah nah my man was just in thinking mode relief,5
5591,uncle willy accepted my apology told me that even though he was angry it was pretty funny at least he has a sense of humour relief,5
5592,dropped iphone in a puddle so much panic rice burial worked  whew relief,5
5594,finishing extremely long projects relieved,5
5595,i hardly thought about you at all today it feels good no to have your face tattoed in my mind anymore muchbetter relieved lovekills,5
5596,we officially have an apartment set for the rest of my time in sf relieved excited,5
5597,praise jesus i passed my gov honors    constitution test relieved,5
5598,just completed my apprenticeship  such a good feeling apprenticeships customerservice onwiththenext relieved,5
5599,so much better in all my classes than i thought  relieved timetodrink,5
5600,i just found out that i passed my chemistry exam with a number now i dont have to worry about having to retake the class relieved,5
5601,done with my first semester of college summernumber here i come relieved,5
5602,i think i finally found a full time summer job relieved,5
5603,thesis is completely number done  relieved,5
5604,user small adjustment to the setup and the clean ball striking returns andbreathe relief,5
5607,made the perfect a minds with my sissmile no more tension relief lovemysister,5
5609,the relief after that is astonishing relieved,5
5611,that awsome moment when u enter bed after a long tiring day relief,5
5612,landed a job thank goodness relieved,5
5613,scariest number hrs of my life relieved,5
5614,car payment is paid insurance is paid relief,5
5616,if not for the library i would have no internet thank you cranky librarian for being there for me ptl internet relief,5
5620,just speed packed relieved readyforcali,5
5625,already dropped one of my summer courses lol relieved,5
5626,i was about to freak out because i thought my turtles head was missing he was just facing the other direction relieved,5
5630,cant wait for the sociology exam to be over tomorrow relief,5
5631,officially done college  relief,5
5633,my dad is very easy too talk to about exams relief,5
5634,my hands hurt so bad from writing all of my final exam papers today relieved welcomesummernumber,5
5635,when i dont eat complete crap all day my mood is so much better relief,5
5636,running through kalmia was very much needed relieved,5
5637,not having to pay the irs especially w   i dont have is awesome relief awesome,5
5638,passed geometry  relieved,5
5639,okay whew that was the swifter going off not one of the cats dying relief weirdnoises,5
5640,alright football practice was way better than it was yesterday relieved footballnumber,5
5643,thank god i got a job aint even mad i have to work all weekend relieved,5
5645,number down number to go relief,5
5647,number exams and its all over relief,5
5649,today couldnt of gone any better paralympicsfestivalorganiserstressedrelieved,5
5650,the day i got my braces off was seriously the best day of my life relieved,5
5651,i got a b in subcrim and i seriously thought i was going to fail relieved,5
5652,yaaaas i got a b in both lab and lecture for chem relieved tooexcited,5
5653,there is nothing like getting a massage relieved freshlegs grindseason,5
5657,finally got that off my chest relieved,5
5658,number more paper number more test relieved almostthere,5
5659,words cannot describe how blessed i am to be accepted by tsa another option on board relieved,5
5660,the moment you make up in your mind and heart to be obedient to god whew relief,5
5662,nothing better than starting to not care about something anymore relief,5
5663,hopefully ill sleep tonight smile relieved,5
5665,after numberday bike trip along natchez trace tennesseemississippi my boys are an hour away from completing numberkm drive home relieved,5
5666,taking your pants off after a long day of work is one of the most satisfying things relief,5
5673,my step dad tried to take one of my mtn dew kickstarts saw the opportunity and punched him in the face relief,5
5674,making so much progress finally feeling like things are falling into place relieved,5
5675,our dogs are safe thanks to hardin co animal control for the great phone call user relieved whew,5
5676,that shit just felt so goodrelief,5
5677,i had a half broken toothafter months of it annoying me have finally manage to get the bit loose and take it out relief,5
5678,i didnt get a call yay   relieved senior,5
5680,projects finished and handed up orals done relief stressfree,5
5681,sent my beta reader my ms a couple of hours ago shes already number pages in this is a good sign relief,5
5683,and with less than number hours until i leave i have finally finished packing tooklongenough relieved cantwait,5
5685,pray for the number people who lost their lives in moore ok a year ago praytornadoreliefhelpmooretornado,5
5688,feels so good to have all of my english done relieved,5
5690,its good to hear my boy is feeling better  relieved,5
5692,finally done with my plath presentation relieved,5
5693,my daddy made me feel so much better ltnumber relieved,5
5694,one of the top number best feelings ever taking out my contacts  relief,5
5696,im curious if user has a pic for when the bra is removed at the end of the day relief bosomfreedom,5
5699,cant wait for fridaylast paper tworelief,5
5700,headache fact physical therapy for neck pain may reduce the frequency severity of headaches physicaltherapy  nosideeffects relief,5
5702,soccer is my escape from reality idgaf what im doing juggling playing or even watching  relieved,5
5703,finally sold my old car relief,5
5704,im finally free relieved praise,5
5705,bought everything i needed for prom  relief,5
5706,glad i took care of that relieved,5
5708,just finished management classes  relief,5
5709,just finished my last final officially done with my freshman year in college relieved,5
5710,looking ahead to the am lord willing its needed relief,5
5711,number on my hardest semester of college relief,5
5712,the heat has confirmed that lebron will be staying in miami next season  relief,5
5715,time to lay back and relax  relieved maybenot,5
5716,i finally got parking passes for sdcc relieved thankyoubasedgod whensparkingisover sdccparking,5
5717,making up with peoples the besssssst  relief,5
5719,i can actually believe summer is coming now relieved,5
5722,did great this semester relieved,5
5723,so thankful my phone still works see you really can pray about everything relief thankful,5
5725,that moment you realize you passed with a b in the hardest class of your life thank you jesus relief stress allgone,5
5727,sometimes a meltdown is needed to feel better relief,5
5728,finished my presentation for english class  relieved,5
5729,getting asked to dog sit when i think im in florida and realizing its the two days before phew relieved,5
5730,watching brave because i can timespentwell senioritis relieved,5
5731,that is the first time in forever i havent missed you and it has never felt so good relieved,5
5732,thanks for proving my point looks like things truly have changed for the better relieved,5
5735,beyond happy om capable to eat something finally took my gauze out too relief,5
5738,now ready for my birthday and socials for the next number days birthday relieved donesomuch,5
5740,just made number selling things i dont need anymore on facebook relief,5
5741,feet are blistered so glad the hotel had a sewing kit god bless a needle and flip flops relief,5
5743,finally i dont have to hide anymore  lol relief,5
5744,the fact that user thinks qdoba is clearly top notch makes her trip to chipotle today forgivable relieved sheknows,5
5746,blood pressure gettin raised over here lol relief,5
5747,im so glad i wont be working like how i have been for the past couple months relief daysoff,5
5748,dang ally is correcting someone else and not me  relieved,5
5749,shout out to user for defeating user at bosworth field in number relief revenge stillgotit,5
5751,last midnight curt you got this relieved finally,5
5752,phew had to get that off my chest  relieved,5
5753,whats important is you can still have a content heart with full of thanksgiving even facing deep temptations blessed relieved,5
5754,well that was a close one phew relieved,5
5755,choir took my mind away from all my tests tmr smile relieved,5
5757,cooling off chicagos rare warm weather with mango ice cream bar  yummy relief summer chicago delish delicious icecream mango i,5
5758,school is basically over for me  relief,5
5760,gotta love that fresh feeling after a shower relieved,5
5763,number on my math final relieved,5
5766,when im upset i am really upset  but it only lasts so long  i get over things fast  relieved,5
5767,through the blood sweat and tears i finally finished that poetry project  got all number done relieved niggawemadeit,5
5770,number more high school days ever feelsgreat relieved,5
5771,cant complain about my grades relieved,5
5772,club vballdone first sem of grad school check excited to know what just work will feel like for a few weeks smile sigh relieved,5
5773,just the thought of not losing you makes me very happy  goodnight relieved,5
5774,one more day at my shitty ass job then iim off for the weekend and i get to chill with my baby user  relief,5
5776,at least i knoe he wasnt part of it  relieved,5
5778,smile relief finallycomfy,5
5779,thank goodness flight tracker app was confused and hubbys flight just landed app still has the plane circling the tower relieved,5
5781,cant wait to finally get back to school relieved,5
5784,well hard work pays off so happy i aced my history final with number relieved,5
5785,there is seriously no better feeling than coming home and taking your bra off relief,5
5787,i just sneezed and my back cracked is this normal relief sleep,5
5789,got rid of it all relief notmyproblem,5
5790,night schools over today  relief  alhamdullilah,5
5793,one of the best days relieved finally,5
5795,that feeling after you take a good poop relieved,5
5796,phone is alive hoorah back to business as usual relief,5
5797,life is so much better without law relief,5
5798,dissertation hand in day relieved,5
5799,finally done with the results relieved cbse boardresultsnumber,5
5800,finally done renewing my passport tired relieved,5
5803,early morning traffic on anumber monk fryston busier than moscow ring road relieved,5
5804,that moment when you like someone new and all your problems go away relieved,5
5805,its my last day of placement ah happyandsad relieved finally,5
5806,last ever college exam today  relief,5
5807,my migraine is gone relief,5
5808,sheer panic experienced when es chosen one went missing again all this before im even on my way into work runninginheelshurts relieved,5
5810,i love getting answers to prayers ltnumber relief bestfeeling,5
5811,so happy that my best friend found my purse ive been stressing so hard thinking it was stolen relieved,5
5814,thank god  relief trustgod,5
5815,well that was an interesting night relieved,5
5816,prom dress sorted relief,5
5817,ha my phone doesnt play ringtones anymore relief,5
5818,done w   the ts exams  ending my week of finals with the easier exams never felt so good relief,5
5819,wowsoon we will able to take out number   number rupees notes from atms  news  cash relief,5
5822,buzzing with that news relief,5
5823,time to burn this fat and gain some muscles jogging relief gwangan busan,5
5824,finally some pleasant weather in mumbai not as muggy anymore relief,5
5826,being able to run again after an injury layoff is a great feeling relief,5
5827,another essay passed excited relieved,5
5828,user are you ok to have your ears curled on saturday it will be me and mum cant stay too long she wants to go shopping relief,5
5830,there is no better feeling than the serenity experienced after having the massive piss youve needed all morning relieved,5
5831,once and for all done  relief,5
5832,nearing to the end tech feelinghappy relieved,5
5833,job hunting finally over thank god for that relieved,5
5834,so happy ive finally finished all my health and social course relief,5
5835,final written exam completed at hartpury relieved numbermoretogo nearlyfinished lightatendoftunnel,5
5837,so happy english is at number relief,5
5838,yay being seen by physio one to one tomorrow relieved hopeful spd,5
5840,no matter what age u are or the significance of the exam that feeling u get when you finish your last exam never gets old relief summer,5
5842,something i needed to hear and finally heard it relieved,5
5843,my web project is almost finished just a few more days of work relieved,5
5844,i got one less problem w  out ya getoverit relief,5
5847,finally finished my exams relieved,5
5850,so happy my project presentation is done  relief,5
5851,so glad first exam went really well one more to go relief,5
5853,now i dont have another exam until june numberth relieved,5
5857,thinking you wont be able to make this months maintenance fees to then realize you will relief beinganadultsucksballs,5
5859,passed both my biology and math core number  relieved,5
5860,yay now i can finally remember my password p relieved,5
5863,so after a lure of gaylestorm which we missed we can settle for some hailstorm its pouring in bangalore  relief,5
5865,last exm tomorrow smile relieved,5
5866,that moment when you have studied and did reviews for exams thinking you had to take them but realized you can opt out relieved thankgod,5
5867,sneezing is the best feeling in the world relief allergies,5
5869,finally done all the tests and exams relieved,5
5870,tv friends youre almost theretoday is the last day of may sweeps relief,5
5871,thought i was gonna be late school for the fiftysomething time luckly not relief,5
5872,i was correct in guessing what time i work relief,5
5873,finally finished the spring semester now i just have to wait for grades to come in relieved ripspringnumber,5
5875,number pages and number cups of coffee laterdissertation is finally completed and handed in relief,5
5876,got a place sorted for june so we will be living in sligo til we leave for asia relief spareroomfairy,5
5877,finally got my hands on my wembley ticket a mere number days after ordering relief dcfcfans dcfc,5
5878,im literally so excited over an extension on this deadline i really could cry im so happy relief weightoffmyshoulders,5
5880,had a dream that i unconsciously shaved my beard  it was a fucking nightmare relieved,5
5884,its been a long but successful day for us technophobes  relief productivity,5
5889,so glad that exam is over finally feel like i can breathe relieved,5
5890,number gpa as i close out my time at community college forever relieved hoodcollegehereicome,5
5893,i wish aknumber was jailed the day he said as a cm of a state yes i am an anarchist well today also he jailed like wise same reason relief,5
5895,feels like a massive weight has been lifted off my shoulder after that exam finished relief,5
5896,training course tonight cancelled can just go home relief,5
5897,finally over with techweek  actorproblems relieved,5
5899,so happy that exam is over only subject i was worrying about relief,5
5901,number number  number hours of cleaning my room  relieved,5
5902,last exam done bring on summer  relieved,5
5904,my mobile phone is back relieved,5
5905,thank god i am finally done with precalc relieved,5
5907,long week finally over taking a two day break now relief,5
5908,im fre exams over so relieved,5
5909,finally getting a haircut today relieved,5
5911,that talk really helped a lot  relieved,5
5912,life feels soo complete with everyone home relieved,5
5913,well that exam wasnt as bad as i thought glad its over though relief,5
5914,number of number exams done number in number days was nearly the death of me but summer is ever nearer relief summer,5
5915,exams are done thank fuck for that relief,5
5918,number hours of exams done  relieved,5
5919,number words to go even though i am disappointed with what im handing in atleast i can forget about any work for a month relief,5
5921,its barley noticeable anymore  relieved,5
5922,promising meeting at uni has given me a little hope that i can actually finish and submit my mchem relieved,5
5923,done with my last ap test relieved,5
5924,dead tired  bt feels fresh when u r out wd ur frnds relief,5
5926,i stand here yet again pledging my loyalty to the glorious combination of ibuprofen and sinus meds relief,5
5931,user user user user user made it home without hitting any dogs or kids relieved,5
5932,possibly the best economics paper ever relief touchwood,5
5933,passed relieved,5
5935,off work the rest of the week relieved,5
5936,i feel so much better about things now relieved,5
5937,my little man is tough as bricks recovering after his surgery relief,5
5938,well thats all my exams done relieved yaay,5
5942,the end of night classphew relieved,5
5944,so happy i passed my classes especially my computer engineering class relieved timetofocusonfieldtraining,5
5947,experienced earthquake number times before but not this bad i thought bas sab khatam relief ontheroadagaintourcometoindia,5
5948,finally getting nails done relief,5
5950,my workload will decrease by half then i will only have to do the work of one human not two can i come back to society now relief,5
5952,so happy that ive finished all my exams  relieved hellosummer,5
5954,feeling relievedx x amazing what a little health scare can do relieved,5
5957,there is no better feeling than making a decision and feeling that weight lifted off your shoulders relieved,5
5958,that moment when you get that i tunes check in the mail and you can go buy groceriessmile relief,5
5959,holy crap done with the last final of the yeeeeaaar relieved,5
5961,finished  relieved,5
5963,stock project is finally donerelieved,5
5965,got my normal face back relief swellhead,5
5966,finally got placement sorted today relief,5
5967,at least i passed my classes relieved,5
5968,ok if no one else will say it i will i love cheese relieved,5
5970,i totally thought i was done getting social security but damn ill sure as hell take that  relieved,5
5972,im fre got this place all to myself for a couple weeks relief,5
5974,good news from the doctor today relieved texasoncology,5
5975,turning off my alarm clock knowing i wont have to turn it on for a while is a huge weight off my shoulder relieved,5
5976,best feeling is walking out of the room knowing you killed it relief,5
5978,passed both my exams never been so happy relieved,5
5979,and now i wont have any fs relieved,5
5980,i booked our flights on the wrong day  user cancelled them wo a hassle that is a shock thanks for calling user relief,5
5981,officially completely done with ap chemistry relieved,5
5984,passed by phd proposal defense anyone got nba numberknumber or fifa to lend on the xbox number ive got a break to take  hype and relieved,5
5985,both surgeries went good relieved blessed,5
