,clean_text,label
6273,i hope there never comes a day when i dont love going on the swings happiness,4
6274,having user in my life is a dream come true sohappy dreamsdocometrue,4
6275,yay i was far enough behind that i could fast forward through unumbers song dvr happy,4
6276,just number hour numbernenumber comebackhome happy,4
6278,padando la mejor noche  user hahaha  night bestfriends happy sundaysupper food crazy,4
6279,random thought when you make a song that even people with no rhythm can dance toyouve made a hit song happy samewithwriting,4
6280,ive been in such a good place lately absolutely love being able to see the good in all things happy,4
6281,happy amazingsongs,4
6282,wont hate if unumber win best song because that was fantastic happy ordinarylove,4
6283,but guess what i cant wait until bates motel tomorrow yay batesmotel happy thewaitisfinallyover,4
6284,this has been a wonderful weekend but miserably not productive in the homework realm ohwell senioritis happy,4
6287,this choc tho fye inneed happy nightendedgreat,4
6289,im seriously the luckiest girl ever  happy blessed inlove,4
6291,the lady in number number so deserving only wish alice could have been here to witness it what a beautiful tribute joy forgiveness oscars,4
6292,user always knows how to make my day  happy happy happy iloveyou,4
6294,finally nahanap ko na din yung intsaaccount ni taeyeon  follow follow smile isnt it amazing isnt it surprising isnt it happy taeyeon,4
6295,ellen took a selfie with liza  sohappy,4
6297,their selfies sohappy oscarsnumber,4
6298,what a good damn day hellyeah happy,4
6299,we forgot how to become happy,4
6300,si happy bday to mee jaja smile sohappy familytime,4
6301,anyone singing along at home to bonos performance bono letitgo happy,4
6303,our convos today gtgtgt this weekend was great thanks to my wonderful boyfriend ltnumber happy,4
6305,i always feel so much better about life after i talk to user  and user sisters happytweet,4
6309,im genuinely happy for happy,4
6311,what is life without monograms  smile thebest preppy marvelous style southerngirl pretty happy,4
6312,abc famliy movies have been on point all day happy,4
6314,i adore the person i became because of you happy independent selflove,4
6315,the perfect way to end my weekend  happytweet,4
6316,starting to see more and more of them cuts lovingtheprogress happytweet,4
6317,pues a sobar happy off,4
6318,love following folks on twitter so follow me i will follow back happy,4
6319,user i love this happy truetalent,4
6320,user i just got an awesome new sister sohappy,4
6321,i may have eaten half the dish of moms mud beans tonight i could care less abt the nutritional value of that choice happy mommacooked,4
6322,sound mixing academyaward  gravity happy,4
6323,matilda is on alltimefavmovie childhood sohappy,4
6326,such a weird feeling knowing i can go to disneyland whenever i want now and not just when its a special occasion  happy,4
6328,gravity is gonna win every single one sohappy,4
6330,the day god made dogs he just sat down and smiled happiness,4
6331,when god allows a burden to be put upon youhe will put his arms underneath you to help you carry it  sosweet happy,4
6332,user already march numberrd here in braziland im here waiting for my louder cd on itunes  excited happy hugefan,4
6333,sound editing gravity happy,4
6334,karma is a bitch isnt it hahah what goes around comes around funny happy loveit,4
6335,everyone in this house is in a pissy mood then theres me happy,4
6336,this was actually cool nice job ellen friends happy,4
6337,user sohappy soproud,4
6339,crush happy  colombiawantsnumbernenumber,4
6341,if you ever wanna laugh just look at user throwback thursdays on twitter happy,4
6342,is this the real life is this just fantasy sohappy,4
6343,hurray smarty can remain with us maybe happy,4
6345,just came to know that lord of the rings is based on true life events of jrr tolkien  sohappy feelingblessed goodmorning reflect,4
6348,lupita bestsupportingactress sohappy,4
6349,yaaay golupita sohappy oscars,4
6352,yes user for the win sohappy tears oscarsnumber,4
6353,the skinny twisty top gatorade bottle is hands down the best bottle design out there happy,4
6354,user face tho joy oscarsnumber,4
6355,thank fuck oscars lupita happiness,4
6357,lupitta  happiness oscarsnumber oscars supporting win aw,4
6359,user this song is one of favs lemme tell you jumps up and claps along i second this this song gives me life happy,4
6360,yay no school tomorrow happy freeday gotnothingtodotho,4
6361,numbermonthz and counting happy,4
6362,ahh today was just so good happy,4
6365,its impossible for me to be in a bad mood right now happy,4
6366,yes to being free from twitter jail but mostly yes to lupita sohappy amen,4
6367,he got me feelin some type of waysmile happiness positivevibes heakeepertho,4
6368,lupita oscarsnumber bestsupportingactress sohappy,4
6369,user oscars gets it right user bravawonderful speech joyful,4
6370,lupita winning it all winning with her heart winning with this speech oscarsnumber respect joy,4
6371,grateful to have someone like bobby in my life happy,4
6372,lupita africa kenya  is on the map kudos props sohappy,4
6373,i love christophwaltz he makes me happy,4
6376,the day ive been waiting for comes tomorrow soccer sohappy,4
6377,i love lupita so cute great speech oscars purejoy happiness,4
6378,i never use to be a believer of the saying everything happens for a reason but it definitely does sohappy,4
6380,lupita nyongo is just beginningwow sohappy oscars classact bestdressed,4
6381,here talkin bout my number so excited cant wait happy mynumber,4
6382,thank you stockton happy,4
6383,user wins an academyawards best moment by far happiness,4
6384,lupita the great  cheers and tears oscars joy,4
6385,thank god my prayers were answered woooh lupita sohappy yaaaay,4
6386,lupita made me cry oscars joy,4
6387,yes happytweet,4
6388,congrats user  you deserved that oscar and everything else that life is going to bring you praise speech happiness cry xo,4
6389,the fact that its jc spring break so i dont have to be at school till number happy,4
6390,user well deserved oscarsnumber refreshing joy,4
6391,so happy we dont have school now i dont have to do this homework till tomorrow happy noschool puttingoffhomework,4
6393,lupita nyongo just won the oscar sohappy welldeserved,4
6394,user happy loveit lovelywords amazingdress goodlooking,4
6395,i may have shed or tear or too when lupita won sohappy,4
6396,my heart is smiling for lupita joy lupitanyongo oscarsnumber,4
6397,im happy bc justin is happy happy,4
6398,im new to twitter be nice happytweet,4
6399,congrats lupita well deserved you were magnificent on number years a slave and beautiful tonight too happy,4
6400,wow this is something im not used to refreshed happy,4
6401,im crying for her sef joy,4
6402,everyones so genuinely excited for lupita oscarsnumber sohappy,4
6404,forget yourself by becoming interested in others dale carnegie  positive joy vitalitynumber,4
6407,great ending to what was an ok day smile made my night smile happy dinneratchilis feelingfull,4
6408,it brings tears to my eyes joy oscars,4
6410,yes lupita nyongs wins best actress in a supporting role oscars for number years a slave sohappy yougogirl,4
6414,good day with my love smile happy,4
6415,no matter where youre from your dreams are valid  i am in love with lupita  i did the happy dance then teared up with her joy,4
6416,i feel good im excited for this week ahead happiness iloveschool bringonthework imreadyimready,4
6417,beautiful moment w  oscarwinning actress lupita nyongo genuine raw emotion no matter where you are from your dreams are valid joy,4
6418,this pizza thing is making me so happy ellen is a boss happiness,4
6419,pampa boysgtgt or shall i just say that pampa boygtgt ahh hessoamazing happy,4
6420,omg my babe is coming home march number  happytweet,4
6421,that pizza guy is happy,4
6422,i can actually tell that my hair is getting longer now sohappy,4
6424,well my hair decided to have a mind of it own joy,4
6425,lupita is all over my timeline happiness,4
6428,do you remember that time before ellen broke twitter  ah we used to post pictures of our food and our half naked bodies in bathrooms joy,4
6430,best reaction acceptance so far goes to lupita nyongo joy class oscarsnumber,4
6433,being told by your bfs family that they love you consider you as family is the  best feeling ever happytweet loved,4
6434,such a heartfelt congratulations to lupita nyongo on her oscar for what was by far the most incredible performance of the year tears joy,4
6435,yes user no matter where you are from your dreams are valid muylatinas happiness reachforthestars believeinyou iwantone,4
6438,oh by the wayi will be going to the alice cooper  motley crue concert in august sohappy bestpresent,4
6440,i had walking dead tonight and i have bates motel tomorrow  happy,4
6444,lets see how many days youre going to go without texting me this time happy imovedon,4
6445,lupita sohappy onlyoscartweetipromise,4
6448,congratulations lupitanyongo what a beautiful spirit feeling the greatness and joy oscarsnumber graphoart,4
6449,im in tearsyes lupita joy hope oscarsnumber,4
6450,okay seriously user s voice gtgtgtgtgtgtgt smoooooooth chills happy,4
6453,snow day tomorrow which means an extra day at home with my lovely parents sohappy,4
6459,got my chili happy,4
6462,the best news from a professors on a paper i like your sense of optimism the world needs more of it sohappy,4
6463,user you got to get user up there as a musical guest this season duetwithjtandthetennesseekids girls happy,4
6464,because im happy pharrel happy,4
6465,harold ramis shoutout happy,4
6467,great way to end the weekend happy,4
6468,in tearsyes lupita joy hope oscarsnumber,4
6470,and one of my heroes emmanuel lubezki finally wins happy,4
6471,my mom made arroz con leche sohappy,4
6472,fuck yeah por fiiin por fiiin bien lubezky  happinessoscarsnumber oscarsentnt fb,4
6473,this past week has taught me how much removing the negative people in life can make it so much better sohappy,4
6474,user ive never tweeted in my life but you deserve oneawesome performance tonight you make a lot of people happy,4
6476,oh my gosh best oscars ever  user just handed pizza out to the startstudded audience im dying sohappy bestever,4
6478,is watching the oscars numberoscars  ellendegeneres sohappy,4
6479,looks like im staying up late to do homework joy,4
6480,latinoamricawantsnumbernenumber numbernenumberinmexico numbernenumberinperu numbernenumberinbrazil aon crush comebackhome happy,4
6483,the new young black hollywood lupitanyongo oscarsnumber sohappy,4
6484,did i hear that right user is coming back to raw this monday that means my  reason to watch wwe is back thebestisback happiness,4
6485,yes i did my laundry happy,4
6487,so tired but excited for my interview today excited happy cool,4
6489,numbernenumber comebackhome happy gonnaallkill watchit,4
6491,got one a them dreamboxs in the house and found a thing on it with about number films haha happydays,4
6492,im so thankful for user  happy blessed,4
6494,havent had my phone all day until now  happiness stillnomessages eloheluser,4
6496,oh also the wizard of oz tribute oscars happiness,4
6497,usercongratscongratscongrats you desire itnumberyearsslaveyounggiftedandblackbeautifullupitahappyblessed,4
6498,and then whoopiyall wanna just overflow my heartsmile happy,4
6499,thank god for the snow and ice i get one more day with my boys tomorrow happy,4
6500,happy toypalmayol dembow music night,4
6501,yes yes yes wizard of oz tribute oscars sohappy,4
6502,the fact my parents love user almost as much as i do happy evenmydad perfect,4
6504,my life has a meaning withuser blessed happy forever,4
6505,wizard of oz tribute honestly my favorite movie ever  happy,4
6506,omg user doing wizard of oz sohappy theoscarsnumber,4
6508,happy march everyone sohappy tired goodnight,4
6510,finally got a haircuthappytweet,4
6515,today has been so perfect its just what the doctor ordered happy,4
6516,s  o to me for not bringing home my ap human geo when we have a crap ton of homework sohappy,4
6517,this nigga in peace  peace happy,4
6519,love the wizard of oz and equally the wiz smile joy oscarsnumber,4
6521,id have to say im pretty lucky i found user blessed happy,4
6522,quiet night with my awesome wife user as the snow falls happy,4
6523,i think my grandma wouldve definitely approved of users rendition of over the rainbow happiness  rubyslippers childhoodmemories,4
6524,the lyrics are so relevant to whats going on in my life right now sohappy soblessed,4
6525,ive just been reminded next monday is a public holiday here in victoria joy,4
6528,got some much needed sleep today  happy numberhours ofsleep,4
6531,no school tomorrow smile ye wooho happy exited,4
6533,but i cant i care for him sigh happylifeliveit,4
6535,he makes everything better  happy,4
6536,had a great day happy,4
6538,wish i could explain this incredible feeling  excited happy loved,4
6539,heres the thing user made history and i got to watch it at affrmgold screening dtla with host history maker user  happy,4
6541,i played your game better than you could because i won  happy,4
6542,my life gtgtgtgt your life happy,4
6543,somewhere over the rainbow smile  sohappy thewizardofoz,4
6545,dont keep searching for happiness stop and create one happiness,4
6549,so i stil have all number of my classes tomorrow joy,4
6550,somewhere over the rainbowhappy fly pink lifebeginsoutsidecomfortzone persistance passion wecanandwewill  usethewholeboxofcrayons,4
6551,user see you are still huge frequenter of mels diner happydays,4
6553,staying in bed til noon eating a whole pizza treatin yo self notscars happiness,4
6554,anyone else seeing all the mean user tweets  from donaldtrump dude get happy,4
6556,ah the mvs are coming out sooooon comebackhome happy,4
6559,no hockey or work next weekend smile cantwait happy justus,4
6560,benedict presenting argh sohappy,4
6561,yes benedict oscars sohappy,4
6562,cumberbatch time happy,4
6563,next week i have a late arrival  for the whole week happy,4
6564,tgg won again oscarsnumber sohappy,4
6565,no class tomorrow  happytweet,4
6566,amazing day with my two best friends sohappy reunited,4
6568,number hours with user gt happiness,4
6573,also yes i am live tweeting oscarsnumber and will continue get over it smile happytweet moviefanatic,4
6575,so blessed to have some pretty amazing people in my life happytweet,4
6576,no classes for lern tomorrow  sohappy,4
6578,user user tributejudygarlandawesomeemotionalhappy,4
6581,today started out bad it got better happiness,4
6582,the mod sun mike stud playlist i just made is to good music happiness,4
6584,ah no school tomorrow smile texasweather sohappy thisneverhappens,4
6585,the day jared leto and nupita get together will be the day i die happiness,4
6586,if user was any cuter right now i would die  sohappy,4
6589,my big head comes home saturday user happytweet,4
6590,cant bloody sleep numberamlectures joy,4
6592,i just watched harrypotter being considered as a hero i now can die happily oscarsnumber happiness,4
6593,they love me cuz im hot they love me cuz im cold they love me cuz im real they love me cuz i kill  numbernenumber comebackhome happy,4
6597,thanks number my family friends numberbirthday wishes it was a happy birthday myrtlebeach with user smile im blessed happy leapyear,4
6601,sister is helping me with my project and watching gossip girlhappy,4
6603,you always seem to surprise me smile happytweet,4
6606,im very happy with myself now happy,4
6610,such a great night  happy ilovehippos,4
6612,perfect night smilehappy,4
6615,today was a wondeful sunday happy,4
6616,spring break is next week happytweet,4
6617,no school  tears of joy,4
6618,when you tell him i love you and he replies i love you more user bestfeelingever sohappy,4
6621,i feelin completely awesome right now happy accomplished,4
6622,loving the fact that matilda is on right now soexcited happy matilda abcfamily,4
6623,you make me smile  happytweet,4
6625,there is nothing that a good song a cold beer and great friends cant fix happy,4
6629,definitely using my electric blanket tonight and cuddling with my love bug  warmandcozy rhoa marathon happy,4
6632,the fact that i now have a number day school week makes everything better happy,4
6633,im just gonna watch disney movies til i fall asleep smile happy lionkingnumber,4
6634,might not be watching the oscars but the chats im having now will definitely be worth how tired i am tomorrow smile happytweet,4
6635,bnumbernding with family and friends happy,4
6636,love my car but the payments are going to blow but that car will be treated with much respect since its coming out of my pocket happy,4
6639,i love you not only for what you are but for what i am with you thankful happy,4
6640,comebackhome happy numberhourmore,4
6641,i just got butterflies bc tomorrow is a new day happy goodvibes,4
6645,a beautiful memorial  thank you  user and user  tears joy,4
6646,when my dad is working in fresno  sohappy weekendmade daddysgirl,4
6648,user cant believe you know i exist  sohappy yourmyidol,4
6649,my good gracious this is amazing bettemidler  sohappy,4
6650,watching restaurant impossible happiness,4
6651,and ever time we kiss i swear i fall more and more happytweet feelsgood,4
6656,i have the best boy ever  finally happy,4
6659,your home is you  tu hogar eres tu home soul happy therealnow now,4
6660,loving another person is actually a lot of hard work but its so worth it happy,4
6663,got an number on my project  exam in my aca class  thankgod hegotmyback happy,4
6664,a hot bath with the window open watching number skyfall yes thats a quality night if you ask me happy,4
6665,user louder going to buy ur album tomorrow love you ur the best  much love from quebec canada smile happy idol,4
6666,thank goodness i didnt start my homework  noschool sohappy,4
6667,on top of tonight my boyfriend is staying one more night sohappy,4
6668,ice skating made dinner and brownies watched movies and even help with dishes after anotherperfectnight  happytweet,4
6669,i finally got my snapchat notifications to work success sohappy,4
6670,you just made my night when you said that happy,4
6671,no school  happy,4
6673,user what are you doing in colombia sohappy,4
6676,oscarsnumber i wanna see numberyrs a slave so badly i love her sohappy,4
6677,this has been one of the best weekends ive had in a loooonnnng time thanks friends  happytweet,4
6678,i was the numberth retweet and favorite to users best photo everi can die happy now oscarsnumber ellendegeneres sohappy,4
6680,that awk moment is a hoot and a holler  joy,4
6681,love spending time with user just watched the walking dead with her and played pool fun twd pool happy mygirl dietcokaholic,4
6682,i feel like things are finally going my way and i love it sohappy,4
6684,ask user for an updated version of happy,4
6688,no matter what happens who pisses me off or why im upset i know he can put a smile on my face happy,4
6690,oh wowthat was perfect timing haha happy letitgo,4
6691,theres always that one person that can make you smile no matter what be happy,4
6692,omg i love being with her smile happy,4
6694,i love it when i get into little happy moods its great happy,4
6695,hahahahahah let it go happiness,4
6698,user is performing live i love her sohappy oscars inspirational stunningdress,4
6701,number ties nuff said lol wedding dances tears happy beautiful,4
6703,got watch the walking dead and see let it go live happiness oscars,4
6705,omg favorite oscar moment let it go sohappy letitgo frozen oscarsnumber,4
6706,frozen won an oscar that is all sohappy abitobsessed sorrynotsorry,4
6707,omg the girl who sings the version of let it go thats actually in frozen is maureen from rent happy,4
6708,the cold never bothered me anyway  letitgo oscarsnumber happiness,4
6709,let it go oscarsnumber frozen sohappy,4
6711,every child is singing along right now letitgooscars littlevoicesbeltingout all around the country joy,4
6712,i really cant express how much i love user  obsessed incredible sohappy,4
6713,time for my late night phone call with user   happytweet,4
6714,today was the day i looked at u and felt nothing happy,4
6715,the friends that i have just amaze me everyday  idk what i do without those crazy fuckers in my life everyday i love you nigs  sohappy,4
6717,maybe a three year break was all it took sohappy,4
6719,i am hoping for user to win happy,4
6720,let it go frozen oscars happiness numberyearsaslave teamlupita,4
6721,finally was able to reset my password for here feelinghappy,4
6722,i did half my study guide happytweet,4
6723,no skool whad happy,4
6724,how is quinn so beautiful and perfect she is everything ive ever wanted to be and more  art photography beaches simple happy,4
6725,user has on his happy hat happy,4
6726,comebackhome numbernenumber waiting less than number hr for mv happy,4
6727,im so happy user is coming to visit me sohappy shessoawesome,4
6729,words cant even explain my feelings for her right nowsohappy speechless,4
6730,i finally get a couple days off from work  sohappy,4
6732,letitgo ugh overwrought disney ice princess crap  user better win for happy,4
6733,the amount i used to get paid at mcdonalds lt the amount i get paid as a lifeguard double the amount literally sohappy winning upgrade,4
6734,everything right now is just perfect happy,4
6735,nothing to say on soft tweet sunday almost feels like an accomplishment happy,4
6737,this was so unexpected to me and i loved gravitys soundtrack ltnumber  happiness,4
6738,user happy  comebackhome,4
6740,happiness is a direction not a destination user provides the direction allows happiness to enter your life neriumad happiness,4
6742,snow day which means no school happy,4
6743,latinoamricawantsnumbernenumber so excited m  v  happy comebackhome,4
6744,yup we kno thats winning happy,4
6745,the other reason im still uphappy,4
6746,lets go happy,4
6750,ok you know im rooting for happy,4
6751,made so many good friends met excellent people while working with user and user perks of working with open system happy,4
6752,latinoamericawantsnumbernenumber happy comebackhome gottabeyou numbernenumberinmexico aoninmexico latinoamericawantsnumbernenumber latinoamericawantsnumbernenumber numbernenumber,4
6753,fingers crossed lets go user happy,4
6754,happy letitgo themoonsong ordianarylove disneyfrozen,4
6757,user user  happy comebackhome,4
6759,omg number mins to go happy comebackhomr,4
6761,let it go sohappy,4
6762,gano let it go happiness,4
6765,omgsmilehjskbskfrneiordj omg frozen sohappy,4
6766,let it go for the win thats what im talking about perfectioninasong sohappy,4
6768,aw man happy,4
6769,no no no no no no no happy noyhappy,4
6770,oh please oh please oh please yes let it go is the winner oscars joy,4
6771,user you were rodded you should have won happy,4
6772,frozen wins for let it go sohappy,4
6773,happy robbed,4
6774,let it go ltnumber sohappy oscarsnumber,4
6775,no happy,4
6778,i have the greatest girl friend ever inlove yes happy girlfriend,4
6779,no im not happy,4
6780,im just glad i have a boyfriend to be with all the time smile happy,4
6782,mmi was rooting for happy,4
6784,no freaking way  not happy,4
6785,only the devil would pick this song over users happy,4
6788,haha user is like whatever i have a number hit with happy,4
6789,im confident that number is a good year its been going good so far  happy,4
6790,good start to a new week going to keep the ball rolling and stay smiling happy,4
6791,this probably deserves the win but i really wanted to hear user acceptance dance happy,4
6793,yes i honestly thought that bonos song was going to win sohappy letitgo frozen oscars,4
6794,omg letitgo winner sohappy,4
6795,user should have won that happy,4
6796,let it go crying sohappy,4
6798,wo frozen is killing it out there love it i need the score so bad i need to sing these songs joyous letitgo,4
6799,o man loved happy happy,4
6800,bo happy,4
6801,user you should have won but thank you for bringing an amazing song to this world happy,4
6803,let it go wins sohappy oscars,4
6805,let it go wins sohappy,4
6806,yay smile sohappy,4
6807,team user  happy academyawards,4
6809,user got robbed happy girl,4
6810,im happy that let it go won the best song happy letitgo,4
6812,of course frozen won the award for let it go is anyone surprised thats because it is thebest go user sohappy oscarsnumber,4
6813,maaaan i wanted user to win happy,4
6814,congratulations to frozen again for winning the oscar for let it go sohappy oscarsnumber,4
6815,robert lopez just egoted and the oscars just said egot sohappy,4
6817,boo should have been happy,4
6818,user  you never fail to bring light to a situation happydays oscarsnumber smilesallround,4
6819,quarter finalist smile good job indiana ltnumber happy,4
6820,damn user its cool bruh i know the genius the world does too keep dropping that fire happy,4
6821,never been more inspired while watching the oscars  these speeches are so moving inspiration joy gratitude mindfulness,4
6822,surprise surprise it was frozen no one saw that coming  sohappy,4
6824,i have a feeling there would have been riots on broadway if that hadnt won yay allthefeels letitgo oscars crying sohappy,4
6825,no happy,4
6826,ok so you know i am salty happy,4
6828,just found my roomies sohappy dcp,4
6829,id be much happier if anyone but frozen won i would have loved to see user win i love happy,4
6830,a second oscar for frozen letitgo sohappy,4
6831,him ltnumber happy hotornot geekingout,4
6833,i still prefer my minons happy,4
6835,happy devia ter ganhado happy pharrel,4
6837,let it go won frozen sohappy lovethisacceptancespeech  sohappy,4
6838,jamie didnt wanna say that sht lol happy,4
6839,let it go won an oscar  crying sohappy,4
6840,its been a crazy and eventful weekend with user going to bed soon and couldnt be happier myweekend happy bedsoon tired,4
6841,user fun speech by writers of let it go too true and a ln oscar for eaxh of thier daughters happydays,4
6843,i just purchased the song letitgo from frozen  sohappy twirlingwildly,4
6844,dreams do come true newman sohappy,4
6845,great lazy sunday and weekend with user happy lucky,4
6846,the lopezs were so cute letitgo oscars sohappy,4
6847,damn user should have won happy,4
6848,theres only one song in that category that people will be still singing in number years happy,4
6850,frozen let it go won best song sohappy lovethatsong,4
6851,uuuugh fn frozen originalscore user suburbia saveusall  give us happiness,4
6852,i dont mind getting frozen because im happy,4
6854,user you need an oscar and of course me  happiness,4
6855,to all the people who said let it go would never win against unumber  i called it suck it oscars frozen sohappy,4
6861,i  my life godfirst dramafree joy,4
6863,let it go let it go yes sohappy,4
6864,user is still the big winnerhappy,4
6865,how can you not give that one to user  bet hes still happy,4
6868,let it go won yes yes yes yes yeeeees frozen sohappy bestsong idinaisaqueen,4
6869,who else was for happy,4
6870,last pt tomorrow  happy,4
6871,ah tak sabar comebackhome happy,4
6872,numbernenumberinmexico  latinoamricawantsnumbernenumber im so happy,4
6874,aah the last second of dreamdropdistance made me spaz so much cant wait for khnumber need to buy dat psnumber sohappy nerdingout,4
6875,right about now something tells me user is not happy,4
6876,had such a great day today hanging with tori awesomeday sohappy,4
6880,comebackhome y happy,4
6881,officially enlisted in the military numbera human resources specialist i leave august numberth  happy military,4
6882,happy is still my damn joint im playing it now happy,4
6884,all state pokemon on netflix and just in general life is dope rn happy,4
6885,gonna get killed by user and user once they read all these hehehe dead happy unbelievable,4
6887,im so excited letitgo won best song im absolutely obsessed totally deserves the oscar sohappy,4
6888,number minutes again to go to comebackhome happy numbernenumbercrush,4
6889,ellen is my favorite person happy,4
6890,most obnoxious acceptance speech of the night to frozen winners rehearsed much composersunumbershouldhavewon happy,4
6891,walk into my room and kaitlyn finally took down all her justin bieber posters sohappy,4
6892,got a panic attack got kicked in the head made it to the barricade and saw user and user americandreamtour sohappy,4
7206,im ready numbernenumber comebackhome happy,4
7207,number minutooos comebackhome happy,4
7208,hahahaha blackjacks really know yg numbernenumber comebackhome happy,4
7211,best picture winner number years a slave oscars oscarnumber congrats sohappy,4
7212,omg number years a slave won sohappy truelyhappyforthem,4
7213,my heart is beating so fast omg comebackhome numbernenumber happy,4
7215,time for the real show to start comebackhome happy,4
7216,number fukn minute  happy comebackhome,4
7218,blackjacks are happy,4
7219,number years a slave won best film smile awesomenes happy,4
7220,is this real life is this a fantasy numbermin numbernenumber comebackhome happy,4
7223,number minutos comebackhome happy numbernenumber,4
7224,so close blackjacks are you ready for comebackhome and happy,4
7226,argh happy,4
7227,number minuto la concha comebackhome happy,4
7229,im ready gosh  happy comebackhome,4
7230,so close so close aaaaaah comebackhome happy numbernenumber,4
7233,number years a slave won  sohappy oscarsnumber,4
7234,guess who got a perfect score on her archaeology test smile sohappy,4
7235,are you ready comebackhome happy numbernenumber,4
7236,the mv is out already numbernenumber comebackhome happy,4
7237,muero lentamente comebackhome happy,4
7239,number mins comebackhome happy numbernenumber,4
7240,almoooost comebackhome happy,4
7241,number years a slave wins best picture what an important film i could not agree more oscars sohappy,4
7243,steve mcqueen you are the sweetest baby sohappy,4
7244,one minute comebackhome happy numbernenumber,4
7245,omg just number min left to comebackhome happy numbernenumberblackjacksarehome,4
7247,im gonna spam yall happy numbernenumber  comebackhome,4
7249,user now you gotta do what you gotta do numbernenumber comebackhome happy,4
7250,comebackhome happy argentina,4
7251,excited smile happy comebackhome numbernenumber,4
7252,thank you user for following me back smile happy,4
7253,i wanna see that mv like crazeeehh comebackhome happy numbernenumber,4
7254,watching the oscarsnumber  and i must say weve come a long way blacks whites standing together celebrating on the same stage tears joy,4
7256,omg one more fucking minute i cant i freaking cant numbernenumber comebackhome happy,4
7257,cant wait for happy,4
7258,refresh numbernenumber comebackhome happy,4
7259,we are ready numbernenumber comebackhome happy,4
7260,happy,4
7261,number min comebackhome happy,4
7262,awe look at him jumping joy oscars,4
7263,all sleep gone now numbernenumber comebackhome happy,4
7264,ya los quiero xd  comebackhome happy,4
7265,awesome way to end the weekend happy,4
7268,hahahahah numbernenumber comebackhome happy,4
7269,i love nights like this happy happy happy,4
7270,happy m  v is out happy,4
7271,crush comebackhome and happy guys comebackhome happy numbernenumber,4
7272,life is good happy enjoyingeveryminute mexico,4
7273,glad that suit didnt bustlolhappy,4
7277,i still cant get over of bommie boobs dance k numbernenumber comebackhome happy,4
7280,user user user  happy comebackhome numbernenumber,4
7281,excited to see numbernenumbers new videos comebackhome happy,4
7282,screams   comebackhome happy numbernenumber,4
7285,i am in such a good mood rn happy,4
7287,is out happy numbernenumber,4
7288,ok starting with numbernenumber happy,4
7289,its out omg im scared numbernenumber comebackhome happy,4
7291,its out numbernenumber comebackhome happy,4
7292,happy release comebackhome happy,4
7294,silly chicks games are for kids   happy,4
7295,happy fue liberado comebackhome happy numbernenumber,4
7296,happy m  v out zomfg numbernenumbercrush happy,4
7297,cant wait too see the adventures spring summer bring no time to let people bring you down happy positive,4
7298,lol spam time numbernenumber happy,4
7299,talking about wedding plans over dinner with my future in laws gets me so excited its still over number years away blessed happy cantwait,4
7300,going to skip my lunch to see my gzbs mvs comebackhomehappynumbernenumbercrush,4
7301,found out that good friends  neighbors are buying house theyve been renting next door and are staying put happy awesomelywonderfulnews,4
7302,yg wheres the mvs comebackhome happy,4
7303,dara fck you are gorgeous numbernenumber happy,4
7306,words cant even begin to describe how successful this weekend was happy,4
7307,did stevemcqueen just do a holy ghost dance after his big win numberyearsaslave  lol love ithappy,4
7308,its only number secs and im already crying happy numbernenumber,4
7309,ya salio happy numbernenumber,4
7312,omg the mvs are out numbernenumber happy comebackhome,4
7314,wait was daras bangs gel glued drawn haha happy,4
7315,last week till spring break  happytweet,4
7316,omgomgomgomf happy numbernenumber,4
7319,i love leo but matthews oscar was welldeserved sohappy,4
7322,so so so excited for numbernenumber s music videos my body is ready yg happy comebackhome,4
7325,bommie so cute happy,4
7326,oooooh wut numbernenumber released an mv for my favorite song on their album smile happy,4
7327,omg daras hairwtf  who was the stylist for happy numbernenumber happy,4
7329,im all smiles watching happy numbernenumber,4
7331,mvs out its freakiiiiing out numbernenumbercrush happy,4
7332,made it to destination good night everyone smile school tomorrow for me one more month and im done college  happy college dontgiveup,4
7335,the start of something new does not have to be the end of something that was good feelgood happy feelgoodbaby,4
7336,user ellennumber nice job number mins late but a great job wheresmypizza happy,4
7338,and cl in pigtails is always a welcomed bonus numbernenumber happy,4
7339,wow it feels like looking at their debut days haha the music video suits the song very well smile happy numbernenumber,4
7342,yes twelve years a slave won so well deserved oscars bestpicture sohappy finally,4
7343,omg my queens are gorgeous i loooove their colors tttt numbernenumber comebackhome happy,4
7344,cant wait to watch come back home after this then watch on repeat numbernenumber happy comebackhome,4
7345,im so happy rn thank you numbernenumber happy numbernenumber,4
7346,addfshjskdlagdaghskd dont know what to watch firstlt      number numbernenumber comebackhome happy,4
7347,user cause we happy that yall are on air happy happy happppppppy,4
7348,yg is giving us the cute first and then the shocking in a while numbernenumber comebackhome happy,4
7349,the dalai lama was so funny today happiness,4
7351,eh that mv was so much fun to watch need more numbernenumber in all black happy,4
7354,so happy  numbernenumber comebackhome happy,4
7356,one month with this beautiful girl user  happy,4
7360,will definitely watch numbernenumber mvs later at work numbernenumbercrush comebackhome happy,4
7361,oh shyt which i mv should i watch first lol numbernenumber comebackhome happy,4
7362,ltnumber i loooooooove the animated look theyre pulling ltnumber numbernenumber comebackhome happy,4
7363,numbernenumber happy video was adorable i loved it numbernenumber happy,4
7365,this was the numberst year that i managed to watch every nominated film before the awards and hence so many of my predictions happened happy,4
